15	Outbound	001510043	2014-03-01 21:10:00	29
15	Outbound	001510043	2014-03-01 21:30:00	28
15	Outbound	001510043	2014-03-01 21:50:00	32
15	Outbound	001510043	2014-03-01 22:10:00	30
15	Outbound	001510043	2014-03-01 22:30:00	26
15	Outbound	001510043	2014-03-01 22:50:00	24
15	Outbound	001510043	2014-03-01 23:10:00	29
15	Outbound	001510043	2014-03-01 23:30:00	27
15	Outbound	001510043	2014-03-01 23:50:00	1432
15	Outbound	001510043	2014-03-02 00:10:00	22
15	Outbound	001510043	2014-03-02 00:30:00	23
15	Outbound	001510043	2014-03-02 01:00:00	54
22	Inbound	0022_0048	2014-03-01 05:22:00	39
22	Inbound	0022_0048	2014-03-01 05:37:00	36
22	Inbound	0022_0048	2014-03-01 05:47:00	29
22	Inbound	0022_0048	2014-03-01 06:02:00	34
22	Inbound	0022_0048	2014-03-01 06:17:00	46
22	Inbound	0022_0048	2014-03-01 06:32:00	33
22	Inbound	0022_0048	2014-03-01 06:47:00	34
22	Inbound	0022_0048	2014-03-01 07:02:00	28
22	Inbound	0022_0048	2014-03-01 07:17:00	35
22	Inbound	0022_0048	2014-03-01 07:32:00	41
22	Inbound	0022_0048	2014-03-01 07:47:00	38
22	Inbound	0022_0048	2014-03-01 08:02:00	38
22	Inbound	0022_0048	2014-03-01 08:19:00	32
22	Inbound	0022_0048	2014-03-01 08:33:00	39
22	Inbound	0022_0048	2014-03-01 08:49:00	35
22	Inbound	0022_0048	2014-03-01 09:05:00	37
22	Inbound	0022_0048	2014-03-01 09:21:00	44
22	Inbound	0022_0048	2014-03-01 09:37:00	38
22	Inbound	0022_0048	2014-03-01 09:57:00	30
22	Inbound	0022_0048	2014-03-01 10:14:00	30
22	Inbound	0022_0048	2014-03-01 10:30:00	37
22	Inbound	0022_0048	2014-03-01 10:44:00	34
22	Inbound	0022_0048	2014-03-01 10:55:00	41
22	Inbound	0022_0048	2014-03-01 11:06:00	33
22	Inbound	0022_0048	2014-03-01 11:17:00	37
22	Inbound	0022_0048	2014-03-01 11:28:00	36
22	Inbound	0022_0048	2014-03-01 11:39:00	34
22	Inbound	0022_0048	2014-03-01 11:50:00	41
22	Inbound	0022_0048	2014-03-01 12:01:00	41
22	Inbound	0022_0048	2014-03-01 12:12:00	43
22	Inbound	0022_0048	2014-03-01 12:34:00	32
22	Inbound	0022_0048	2014-03-01 12:46:00	48
22	Inbound	0022_0048	2014-03-01 12:58:00	50
22	Inbound	0022_0048	2014-03-01 13:10:00	37
22	Inbound	0022_0048	2014-03-01 13:22:00	52
22	Inbound	0022_0048	2014-03-01 13:34:00	47
22	Inbound	0022_0048	2014-03-01 13:46:00	43
22	Inbound	0022_0048	2014-03-01 13:58:00	45
22	Inbound	0022_0048	2014-03-01 14:10:00	45
22	Inbound	0022_0048	2014-03-01 14:22:00	64
22	Inbound	0022_0048	2014-03-01 14:34:00	44
22	Inbound	0022_0048	2014-03-01 14:46:00	50
22	Inbound	0022_0048	2014-03-01 14:58:00	53
22	Inbound	0022_0048	2014-03-01 15:10:00	39
22	Inbound	0022_0048	2014-03-01 15:22:00	50
22	Inbound	0022_0048	2014-03-01 15:34:00	45
22	Inbound	0022_0048	2014-03-01 15:46:00	42
22	Inbound	0022_0048	2014-03-01 15:58:00	51
22	Inbound	0022_0048	2014-03-01 16:10:00	40
22	Inbound	0022_0048	2014-03-01 16:22:00	50
22	Inbound	0022_0048	2014-03-01 16:34:00	44
22	Inbound	0022_0048	2014-03-01 16:46:00	39
22	Inbound	0022_0048	2014-03-01 16:58:00	47
22	Inbound	0022_0048	2014-03-01 17:10:00	44
22	Inbound	0022_0048	2014-03-01 17:22:00	39
22	Inbound	0022_0048	2014-03-01 17:34:00	46
