date	close
00:08	16
00:23	27
00:38	24
00:57	20
01:16	14
01:33	14
05:05	26
05:45	29
06:25	29
07:05	21
07:25	22
07:45	32
08:00	29
08:12	35
08:24	22
08:36	31
08:48	29
09:00	30
09:12	24
09:24	27
09:36	32
09:48	21
10:00	26
10:12	23
10:24	22
10:36	28
10:48	23
11:00	30
11:12	26
11:24	27
11:36	25
11:48	28
12:00	28
12:12	21
12:24	26
12:36	24
12:48	24
13:00	30
13:12	23
13:24	19
13:36	21
13:48	23
14:00	24
14:12	21
14:32	12
14:36	25
14:48	20
15:00	19
15:12	28
15:24	23
15:43	12
15:48	20
16:12	27
16:18	0
16:24	17
16:36	16
16:48	28
17:00	23
17:12	20
17:24	29
17:36	19
17:48	22
18:00	16
18:12	22
18:24	22
18:36	30
18:48	15
19:00	19
19:14	18
19:29	27
19:44	27
19:59	28
20:14	22
20:26	19
20:41	23
20:56	27
21:11	23
21:26	31
21:41	23
21:56	20
22:11	27
22:26	26
22:41	16
22:56	21
23:10	26
23:24	21
23:39	19
23:53	1435
