date	close
05:02	14
05:17	16
05:32	17
05:45	30
06:00	35
06:15	38
06:30	40
06:45	37
07:00	28
07:15	33
07:30	37
07:45	32
08:00	37
08:12	34
08:26	23
08:36	39
08:48	43
09:00	42
09:11	46
09:22	44
09:33	49
09:44	37
09:55	38
10:05	45
10:25	50
10:35	37
10:45	35
10:46	0
10:55	47
11:05	53
11:15	44
11:25	44
11:35	45
11:45	49
11:55	43
12:05	41
12:15	43
12:25	52
12:35	45
12:45	41
12:55	46
13:05	40
13:15	37
13:25	41
13:35	47
13:45	41
13:55	42
14:05	38
14:15	41
14:25	41
14:35	41
14:45	40
14:55	36
15:05	38
15:15	46
15:25	48
15:35	44
15:45	49
15:55	36
16:05	42
16:15	52
16:25	35
16:35	42
16:45	36
16:55	38
17:05	38
17:16	45
17:27	45
17:38	47
17:49	41
18:00	48
18:11	32
18:22	38
18:33	51
18:44	41
18:55	45
19:06	43
19:17	34
19:28	31
19:39	34
19:50	32
20:01	40
20:13	35
20:24	32
20:36	31
20:47	30
20:58	31
21:11	25
21:24	28
21:37	31
21:50	27
22:03	39
22:16	36
22:29	31
22:42	26
22:55	29
23:07	32
23:31	27
