date	close
05:03	18
05:23	24
05:43	28
06:03	24
06:23	28
06:42	24
06:57	25
07:12	40
07:27	33
07:42	28
07:57	32
08:12	30
08:27	28
08:42	31
08:57	26
09:11	28
09:25	26
09:44	15
09:54	26
10:09	27
10:24	17
10:39	42
10:54	42
11:09	37
11:24	34
11:39	42
11:54	39
12:09	47
12:24	23
12:39	39
12:54	42
13:09	30
13:24	30
13:39	34
13:54	38
14:09	34
14:24	29
14:39	38
14:54	35
15:09	41
15:24	38
15:39	32
15:54	36
16:09	30
16:24	39
16:39	36
16:54	39
17:09	31
17:24	21
17:39	37
17:54	34
18:09	35
18:24	25
18:39	38
18:52	38
19:05	22
19:18	21
19:31	17
19:46	20
20:05	27
20:25	16
20:50	21
21:15	27
21:40	27
22:00	17
22:25	21
22:50	19
23:15	18
<<<<<<< HEAD
23:40	25

=======
23:40	25
>>>>>>> origin/master
