date	close
04:55	31
05:10	28
05:25	35
05:40	30
05:55	44
06:10	35
06:25	34
06:40	36
06:55	43
07:10	30
07:25	40
07:40	35
07:55	27
08:10	31
08:25	28
08:40	39
08:54	40
09:08	30
09:22	41
09:36	30
09:50	33
10:00	37
10:10	35
10:20	33
10:30	38
10:40	40
10:50	38
11:00	38
11:10	46
11:20	34
11:30	32
11:40	43
11:50	36
12:00	32
12:10	39
12:20	40
12:30	32
12:40	36
12:50	41
13:00	37
13:10	35
13:20	42
13:30	34
13:40	38
13:50	45
14:00	37
14:10	40
14:20	39
14:30	45
14:40	37
14:52	32
15:04	37
15:16	37
15:28	38
15:40	65
15:52	35
16:04	38
16:16	40
16:28	38
16:40	32
16:52	41
17:04	40
17:16	33
17:28	35
17:40	37
17:54	28
18:04	35
18:16	38
18:28	36
18:40	29
18:52	50
19:04	39
19:16	42
19:28	40
19:40	29
19:57	39
20:14	39
20:31	38
20:48	31
21:05	31
21:22	33
21:39	24
21:59	43
22:13	27
22:30	35
22:50	34
23:10	30
23:30	29
