15	Inbound	2012-12-23	29
15	Inbound	2012-12-24	22
15	Inbound	2012-12-25	28
15	Inbound	2012-12-26	22
15	Inbound	2012-12-27	21
15	Inbound	2012-12-28	23
15	Inbound	2012-12-29	34
15	Inbound	2012-12-30	28
15	Inbound	2012-12-31	22
15	Inbound	2013-01-01	30
15	Inbound	2013-01-02	23
15	Inbound	2013-01-03	24
15	Inbound	2013-01-04	24
15	Inbound	2013-01-05	35
15	Inbound	2013-01-06	30
15	Inbound	2013-01-07	25
15	Inbound	2013-01-08	24
15	Inbound	2013-01-09	24
15	Inbound	2013-01-10	25
15	Inbound	2013-01-11	24
15	Inbound	2013-01-12	34
15	Inbound	2013-01-13	29
15	Inbound	2013-01-14	24
15	Inbound	2013-01-15	24
15	Inbound	2013-01-16	25
15	Inbound	2013-01-17	25
15	Inbound	2013-01-18	25
15	Inbound	2013-01-19	35
15	Inbound	2013-01-20	29
15	Inbound	2013-01-21	34
15	Inbound	2013-01-22	25
15	Inbound	2013-01-23	26
15	Inbound	2013-01-24	23
15	Inbound	2013-01-25	25
15	Inbound	2013-01-26	34
15	Inbound	2013-01-27	29
15	Inbound	2013-01-28	24
15	Inbound	2013-01-29	25
15	Inbound	2013-01-30	24
15	Inbound	2013-01-31	24
15	Inbound	2013-02-01	26
15	Inbound	2013-02-02	35
15	Inbound	2013-02-03	30
15	Inbound	2013-02-04	24
15	Inbound	2013-02-05	26
15	Inbound	2013-02-06	26
15	Inbound	2013-02-07	26
15	Inbound	2013-02-08	20
15	Inbound	2013-02-10	26
15	Inbound	2013-02-11	25
15	Inbound	2013-02-12	24
15	Inbound	2013-02-13	51
15	Inbound	2013-02-14	26
15	Inbound	2013-02-15	25
15	Inbound	2013-02-16	38
15	Inbound	2013-02-17	30
15	Inbound	2013-02-18	33
15	Inbound	2013-02-19	24
15	Inbound	2013-02-20	24
15	Inbound	2013-02-21	28
15	Inbound	2013-02-22	32
15	Inbound	2013-02-23	35
15	Inbound	2013-02-24	30
15	Inbound	2013-02-25	25
15	Inbound	2013-02-26	25
15	Inbound	2013-02-27	26
15	Inbound	2013-02-28	26
15	Inbound	2013-03-01	26
15	Inbound	2013-03-02	34
15	Inbound	2013-03-03	29
15	Inbound	2013-03-04	25
15	Inbound	2013-03-05	25
15	Inbound	2013-03-06	29
15	Inbound	2013-03-07	24
15	Inbound	2013-03-08	24
15	Inbound	2013-03-09	35
15	Inbound	2013-03-10	29
15	Inbound	2013-03-11	26
15	Inbound	2013-03-12	25
15	Inbound	2013-03-13	25
15	Inbound	2013-03-14	26
15	Inbound	2013-03-15	26
15	Inbound	2013-03-16	35
15	Inbound	2013-03-17	33
15	Inbound	2013-03-18	24
15	Inbound	2013-03-19	24
15	Inbound	2013-03-20	26
15	Inbound	2013-03-21	25
15	Inbound	2013-03-22	25
15	Inbound	2013-03-23	34
15	Inbound	2013-03-24	31
15	Inbound	2013-03-25	26
15	Inbound	2013-03-26	25
15	Inbound	2013-03-27	27
15	Inbound	2013-03-28	26
15	Inbound	2013-03-29	24
15	Inbound	2013-03-30	33
15	Inbound	2013-03-31	28
15	Inbound	2013-04-01	25
15	Inbound	2013-04-02	25
15	Inbound	2013-04-03	26
15	Inbound	2013-04-04	26
15	Inbound	2013-04-05	25
15	Inbound	2013-04-06	35
15	Inbound	2013-04-07	31
15	Inbound	2013-04-08	25
15	Inbound	2013-04-09	25
15	Inbound	2013-04-10	41
15	Inbound	2013-04-11	26
15	Inbound	2013-04-12	25
15	Inbound	2013-04-13	33
15	Inbound	2013-04-14	30
15	Inbound	2013-04-15	33
15	Inbound	2013-04-16	23
15	Inbound	2013-04-17	24
15	Inbound	2013-04-18	23
15	Inbound	2013-04-19	21
15	Inbound	2013-04-20	34
15	Inbound	2013-04-21	29
15	Inbound	2013-04-22	24
15	Inbound	2013-04-23	26
15	Inbound	2013-04-24	25
15	Inbound	2013-04-25	26
15	Inbound	2013-04-26	26
15	Inbound	2013-04-27	33
15	Inbound	2013-04-28	30
15	Inbound	2013-04-29	26
15	Inbound	2013-04-30	26
15	Inbound	2013-05-01	25
15	Inbound	2013-05-02	25
15	Inbound	2013-05-03	26
15	Inbound	2013-05-04	34
15	Inbound	2013-05-05	30
15	Inbound	2013-05-06	26
15	Inbound	2013-05-07	26
15	Inbound	2013-05-08	26
15	Inbound	2013-05-09	26
15	Inbound	2013-05-10	26
15	Inbound	2013-05-11	33
15	Inbound	2013-05-12	29
15	Inbound	2013-05-13	26
15	Inbound	2013-05-14	25
15	Inbound	2013-05-15	25
15	Inbound	2013-05-16	26
15	Inbound	2013-05-17	25
15	Inbound	2013-05-18	35
15	Inbound	2013-05-19	30
15	Inbound	2013-05-20	25
15	Inbound	2013-05-21	25
15	Inbound	2013-05-22	26
15	Inbound	2013-05-23	25
15	Inbound	2013-05-24	25
15	Inbound	2013-05-25	34
15	Inbound	2013-05-26	30
15	Inbound	2013-05-27	30
15	Inbound	2013-05-28	25
15	Inbound	2013-05-29	25
15	Inbound	2013-05-30	25
15	Inbound	2013-05-31	25
15	Inbound	2013-06-01	33
15	Inbound	2013-06-02	30
15	Inbound	2013-06-03	25
15	Inbound	2013-06-04	25
15	Inbound	2013-06-05	25
15	Inbound	2013-06-06	25
15	Inbound	2013-06-07	26
15	Inbound	2013-06-08	34
15	Inbound	2013-06-09	30
15	Inbound	2013-06-10	25
15	Inbound	2013-06-11	26
15	Inbound	2013-06-12	27
15	Inbound	2013-06-13	25
15	Inbound	2013-06-14	25
15	Inbound	2013-06-15	32
15	Inbound	2013-06-16	28
15	Inbound	2013-06-17	23
15	Inbound	2013-06-18	27
15	Inbound	2013-06-19	26
15	Inbound	2013-06-20	25
15	Inbound	2013-06-21	25
15	Inbound	2013-06-22	33
15	Inbound	2013-06-23	29
15	Inbound	2013-06-24	24
15	Inbound	2013-06-25	25
15	Inbound	2013-06-26	25
15	Inbound	2013-06-27	25
15	Inbound	2013-06-28	25
15	Inbound	2013-06-29	33
15	Inbound	2013-06-30	29
15	Outbound	2012-07-01	30
15	Outbound	2012-07-02	32
15	Outbound	2012-07-03	31
15	Outbound	2012-07-04	30
15	Outbound	2012-07-05	31
15	Outbound	2012-07-06	33
15	Outbound	2012-07-07	31
15	Outbound	2012-07-08	28
15	Outbound	2012-07-09	32
15	Outbound	2012-07-10	33
15	Outbound	2012-07-11	31
15	Outbound	2012-07-12	31
15	Outbound	2012-07-13	32
15	Outbound	2012-07-14	34
15	Outbound	2012-07-15	29
15	Outbound	2012-07-16	31
15	Outbound	2012-07-17	31
15	Outbound	2012-07-18	31
15	Outbound	2012-07-19	30
15	Outbound	2012-07-20	32
15	Outbound	2012-07-21	32
15	Outbound	2012-07-22	28
15	Outbound	2012-07-23	33
15	Outbound	2012-07-24	32
15	Outbound	2012-07-25	31
15	Outbound	2012-07-26	30
15	Outbound	2012-07-27	32
15	Outbound	2012-07-28	34
15	Outbound	2012-07-29	30
15	Outbound	2012-07-30	32
15	Outbound	2012-07-31	33
15	Outbound	2012-08-01	32
15	Outbound	2012-08-02	32
15	Outbound	2012-08-03	32
15	Outbound	2012-08-04	32
15	Outbound	2012-08-05	29
15	Outbound	2012-08-06	32
15	Outbound	2012-08-07	32
15	Outbound	2012-08-08	31
15	Outbound	2012-08-09	32
15	Outbound	2012-08-10	32
15	Outbound	2012-08-11	32
15	Outbound	2012-08-12	29
15	Outbound	2012-08-13	32
15	Outbound	2012-08-14	32
15	Outbound	2012-08-15	32
15	Outbound	2012-08-16	31
15	Outbound	2012-08-17	33
15	Outbound	2012-08-18	32
15	Outbound	2012-08-19	28
15	Outbound	2012-08-20	31
15	Outbound	2012-08-21	32
15	Outbound	2012-08-22	31
15	Outbound	2012-08-23	32
15	Outbound	2012-08-24	33
15	Outbound	2012-08-25	32
15	Outbound	2012-08-26	30
15	Outbound	2012-08-27	31
15	Outbound	2012-08-28	31
15	Outbound	2012-08-29	31
15	Outbound	2012-08-30	32
15	Outbound	2012-08-31	33
15	Outbound	2012-09-01	32
15	Outbound	2012-09-02	27
15	Outbound	2012-09-03	30
15	Outbound	2012-09-04	32
15	Outbound	2012-09-05	31
15	Outbound	2012-09-06	31
15	Outbound	2012-09-07	30
15	Outbound	2012-09-08	33
15	Outbound	2012-09-09	30
15	Outbound	2012-09-10	31
15	Outbound	2012-09-11	32
15	Outbound	2012-09-12	32
15	Outbound	2012-09-13	32
15	Outbound	2012-09-14	31
15	Outbound	2012-09-15	33
15	Outbound	2012-09-16	30
15	Outbound	2012-09-17	32
15	Outbound	2012-09-18	31
15	Outbound	2012-09-19	31
15	Outbound	2012-09-20	30
15	Outbound	2012-09-21	30
15	Outbound	2012-09-22	33
15	Outbound	2012-09-23	31
15	Outbound	2012-09-24	32
15	Outbound	2012-09-25	32
15	Outbound	2012-09-26	33
15	Outbound	2012-09-27	30
15	Outbound	2012-09-28	33
15	Outbound	2012-09-29	31
15	Outbound	2012-09-30	29
15	Outbound	2012-10-01	30
15	Outbound	2012-10-02	32
15	Outbound	2012-10-03	32
15	Outbound	2012-10-04	31
15	Outbound	2012-10-05	33
15	Outbound	2012-10-06	32
15	Outbound	2012-10-07	29
15	Outbound	2012-10-08	33
15	Outbound	2012-10-09	31
15	Outbound	2012-10-10	32
15	Outbound	2012-10-11	32
15	Outbound	2012-10-12	32
15	Outbound	2012-10-13	32
15	Outbound	2012-10-14	30
15	Outbound	2012-10-15	31
15	Outbound	2012-10-16	31
15	Outbound	2012-10-17	31
15	Outbound	2012-10-18	31
15	Outbound	2012-10-19	33
15	Outbound	2012-10-20	33
15	Outbound	2012-10-21	28
15	Outbound	2012-10-22	32
15	Outbound	2012-10-23	32
15	Outbound	2012-10-24	33
15	Outbound	2012-10-25	32
15	Outbound	2012-10-26	32
15	Outbound	2012-10-27	34
15	Outbound	2012-10-28	30
15	Outbound	2012-10-29	28
15	Outbound	2012-10-30	33
15	Outbound	2012-10-31	31
15	Outbound	2012-11-01	33
15	Outbound	2012-11-02	33
15	Outbound	2012-11-03	33
15	Outbound	2012-11-04	30
15	Outbound	2012-11-05	33
15	Outbound	2012-11-06	32
15	Outbound	2012-11-07	32
15	Outbound	2012-11-08	32
15	Outbound	2012-11-09	33
15	Outbound	2012-11-10	35
15	Outbound	2012-11-11	30
15	Outbound	2012-11-12	35
15	Outbound	2012-11-13	32
15	Outbound	2012-11-14	31
15	Outbound	2012-11-15	32
15	Outbound	2012-11-16	33
15	Outbound	2012-11-17	34
15	Outbound	2012-11-18	30
15	Outbound	2012-11-19	32
15	Outbound	2012-11-20	31
15	Outbound	2012-11-21	32
15	Outbound	2012-11-22	28
15	Outbound	2012-11-23	34
15	Outbound	2012-11-24	32
15	Outbound	2012-11-25	30
15	Outbound	2012-11-26	31
15	Outbound	2012-11-27	30
15	Outbound	2012-11-28	31
15	Outbound	2012-11-29	32
15	Outbound	2012-11-30	33
15	Outbound	2012-12-01	33
15	Outbound	2012-12-02	29
15	Outbound	2012-12-03	31
15	Outbound	2012-12-04	32
15	Outbound	2012-12-05	32
15	Outbound	2012-12-06	31
15	Outbound	2012-12-07	33
15	Outbound	2012-12-08	33
15	Outbound	2012-12-09	30
15	Outbound	2012-12-10	33
15	Outbound	2012-12-11	31
15	Outbound	2012-12-12	30
15	Outbound	2012-12-13	30
15	Outbound	2012-12-14	33
15	Outbound	2012-12-15	33
15	Outbound	2012-12-16	29
15	Outbound	2012-12-17	32
15	Outbound	2012-12-18	33
15	Outbound	2012-12-19	31
15	Outbound	2012-12-20	32
15	Outbound	2012-12-21	33
15	Outbound	2012-12-22	33
15	Outbound	2012-12-23	29
15	Outbound	2012-12-24	33
15	Outbound	2012-12-25	27
15	Outbound	2012-12-26	34
15	Outbound	2012-12-27	35
15	Outbound	2012-12-28	33
15	Outbound	2012-12-29	33
15	Outbound	2012-12-30	29
15	Outbound	2012-12-31	34
15	Outbound	2013-01-01	30
15	Outbound	2013-01-02	32
15	Outbound	2013-01-03	32
15	Outbound	2013-01-04	31
15	Outbound	2013-01-05	32
15	Outbound	2013-01-06	28
15	Outbound	2013-01-07	32
15	Outbound	2013-01-08	32
15	Outbound	2013-01-09	31
15	Outbound	2013-01-10	34
15	Outbound	2013-01-11	31
15	Outbound	2013-01-12	34
15	Outbound	2013-01-13	28
15	Outbound	2013-01-14	31
15	Outbound	2013-01-15	32
15	Outbound	2013-01-16	32
15	Outbound	2013-01-17	31
15	Outbound	2013-01-18	30
15	Outbound	2013-01-19	32
15	Outbound	2013-01-20	28
15	Outbound	2013-01-21	33
15	Outbound	2013-01-22	31
15	Outbound	2013-01-23	30
15	Outbound	2013-01-24	31
15	Outbound	2013-01-25	32
15	Outbound	2013-01-26	33
15	Outbound	2013-01-27	28
15	Outbound	2013-01-28	31
15	Outbound	2013-01-29	31
15	Outbound	2013-01-30	33
15	Outbound	2013-01-31	30
15	Outbound	2013-02-01	33
15	Outbound	2013-02-02	32
15	Outbound	2013-02-03	29
15	Outbound	2013-02-04	31
15	Outbound	2013-02-05	30
15	Outbound	2013-02-06	29
15	Outbound	2013-02-07	30
15	Outbound	2013-02-08	28
15	Outbound	2013-02-10	27
15	Outbound	2013-02-11	29
15	Outbound	2013-02-12	31
15	Outbound	2013-02-13	49
15	Outbound	2013-02-14	30
15	Outbound	2013-02-15	31
15	Outbound	2013-02-16	33
15	Outbound	2013-02-17	28
15	Outbound	2013-02-18	34
15	Outbound	2013-02-19	32
15	Outbound	2013-02-20	32
15	Outbound	2013-02-21	50
15	Outbound	2013-02-22	35
15	Outbound	2013-02-23	30
15	Outbound	2013-02-24	28
15	Outbound	2013-02-25	31
15	Outbound	2013-02-26	31
15	Outbound	2013-02-27	30
15	Outbound	2013-02-28	31
15	Outbound	2013-03-01	30
15	Outbound	2013-03-02	32
15	Outbound	2013-03-03	29
15	Outbound	2013-03-04	30
15	Outbound	2013-03-05	32
15	Outbound	2013-03-06	35
15	Outbound	2013-03-07	31
15	Outbound	2013-03-08	30
15	Outbound	2013-03-09	33
15	Outbound	2013-03-10	29
15	Outbound	2013-03-11	30
15	Outbound	2013-03-12	31
15	Outbound	2013-03-13	30
15	Outbound	2013-03-14	30
15	Outbound	2013-03-15	32
15	Outbound	2013-03-16	33
15	Outbound	2013-03-17	29
15	Outbound	2013-03-18	32
15	Outbound	2013-03-19	30
15	Outbound	2013-03-20	37
15	Outbound	2013-03-21	30
15	Outbound	2013-03-22	31
15	Outbound	2013-03-23	32
15	Outbound	2013-03-24	29
15	Outbound	2013-03-25	31
15	Outbound	2013-03-26	31
15	Outbound	2013-03-27	31
15	Outbound	2013-03-28	30
15	Outbound	2013-03-29	32
15	Outbound	2013-03-30	33
15	Outbound	2013-03-31	29
15	Outbound	2013-04-01	31
15	Outbound	2013-04-02	30
15	Outbound	2013-04-03	31
15	Outbound	2013-04-04	31
15	Outbound	2013-04-05	30
15	Outbound	2013-04-06	33
15	Outbound	2013-04-07	28
15	Outbound	2013-04-08	31
15	Outbound	2013-04-09	31
15	Outbound	2013-04-10	36
15	Outbound	2013-04-11	31
15	Outbound	2013-04-12	30
15	Outbound	2013-04-13	33
15	Outbound	2013-04-14	28
15	Outbound	2013-04-15	34
15	Outbound	2013-04-16	33
15	Outbound	2013-04-17	31
15	Outbound	2013-04-18	33
15	Outbound	2013-04-19	29
15	Outbound	2013-04-20	33
15	Outbound	2013-04-21	29
15	Outbound	2013-04-22	31
15	Outbound	2013-04-23	30
15	Outbound	2013-04-24	31
15	Outbound	2013-04-25	30
15	Outbound	2013-04-26	31
15	Outbound	2013-04-27	33
15	Outbound	2013-04-28	30
15	Outbound	2013-04-29	31
15	Outbound	2013-04-30	31
15	Outbound	2013-05-01	31
15	Outbound	2013-05-02	31
15	Outbound	2013-05-03	30
15	Outbound	2013-05-04	32
15	Outbound	2013-05-05	29
15	Outbound	2013-05-06	31
15	Outbound	2013-05-07	32
15	Outbound	2013-05-08	31
15	Outbound	2013-05-09	31
15	Outbound	2013-05-10	31
15	Outbound	2013-05-11	33
15	Outbound	2013-05-12	29
15	Outbound	2013-05-13	31
15	Outbound	2013-05-14	32
15	Outbound	2013-05-15	31
15	Outbound	2013-05-16	31
15	Outbound	2013-05-17	30
15	Outbound	2013-05-18	32
15	Outbound	2013-05-19	29
15	Outbound	2013-05-20	31
15	Outbound	2013-05-21	31
15	Outbound	2013-05-22	31
15	Outbound	2013-05-23	31
15	Outbound	2013-05-24	31
15	Outbound	2013-05-25	31
15	Outbound	2013-05-26	28
15	Outbound	2013-05-27	31
15	Outbound	2013-05-28	32
15	Outbound	2013-05-29	31
15	Outbound	2013-05-30	32
15	Outbound	2013-05-31	31
15	Outbound	2013-06-01	33
15	Outbound	2013-06-02	28
15	Outbound	2013-06-03	32
15	Outbound	2013-06-04	32
15	Outbound	2013-06-05	29
15	Outbound	2013-06-06	32
15	Outbound	2013-06-07	30
15	Outbound	2013-06-08	33
15	Outbound	2013-06-09	28
15	Outbound	2013-06-10	30
15	Outbound	2013-06-11	32
15	Outbound	2013-06-12	28
15	Outbound	2013-06-13	31
15	Outbound	2013-06-14	31
15	Outbound	2013-06-15	33
15	Outbound	2013-06-16	30
15	Outbound	2013-06-17	33
15	Outbound	2013-06-18	30
15	Outbound	2013-06-19	31
15	Outbound	2013-06-20	31
15	Outbound	2013-06-21	31
15	Outbound	2013-06-22	33
15	Outbound	2013-06-23	29
15	Outbound	2013-06-24	31
15	Outbound	2013-06-25	31
15	Outbound	2013-06-26	30
15	Outbound	2013-06-27	31
15	Outbound	2013-06-28	30
15	Outbound	2013-06-29	33
15	Outbound	2013-06-30	28
22	Inbound	2012-07-01	33
22	Inbound	2012-07-02	43
22	Inbound	2012-07-03	42
22	Inbound	2012-07-04	34
22	Inbound	2012-07-05	44
22	Inbound	2012-07-06	43
22	Inbound	2012-07-07	39
22	Inbound	2012-07-08	33
22	Inbound	2012-07-09	43
22	Inbound	2012-07-10	43
22	Inbound	2012-07-11	43
22	Inbound	2012-07-12	42
22	Inbound	2012-07-13	42
22	Inbound	2012-07-14	35
22	Inbound	2012-07-15	34
22	Inbound	2012-07-16	43
22	Inbound	2012-07-17	45
22	Inbound	2012-07-18	45
22	Inbound	2012-07-19	43
22	Inbound	2012-07-20	43
22	Inbound	2012-07-21	41
22	Inbound	2012-07-22	35
22	Inbound	2012-07-23	43
22	Inbound	2012-07-24	44
22	Inbound	2012-07-25	44
22	Inbound	2012-07-26	44
22	Inbound	2012-07-27	43
22	Inbound	2012-07-28	39
22	Inbound	2012-07-29	31
22	Inbound	2012-07-30	44
22	Inbound	2012-07-31	44
22	Inbound	2012-08-01	43
22	Inbound	2012-08-02	44
22	Inbound	2012-08-03	43
22	Inbound	2012-08-04	40
22	Inbound	2012-08-05	34
22	Inbound	2012-08-06	44
22	Inbound	2012-08-07	44
22	Inbound	2012-08-08	44
22	Inbound	2012-08-09	43
22	Inbound	2012-08-10	44
22	Inbound	2012-08-11	40
22	Inbound	2012-08-12	34
22	Inbound	2012-08-13	44
22	Inbound	2012-08-14	45
22	Inbound	2012-08-15	43
22	Inbound	2012-08-16	42
22	Inbound	2012-08-17	44
22	Inbound	2012-08-18	41
22	Inbound	2012-08-19	35
22	Inbound	2012-08-20	43
22	Inbound	2012-08-21	44
22	Inbound	2012-08-22	44
22	Inbound	2012-08-23	43
22	Inbound	2012-08-24	43
22	Inbound	2012-08-25	28
22	Inbound	2012-08-26	33
22	Inbound	2012-08-27	44
22	Inbound	2012-08-28	44
22	Inbound	2012-08-29	44
22	Inbound	2012-08-30	44
22	Inbound	2012-08-31	43
22	Inbound	2012-09-01	41
22	Inbound	2012-09-02	34
22	Inbound	2012-09-03	34
22	Inbound	2012-09-04	43
22	Inbound	2012-09-05	45
22	Inbound	2012-09-06	45
22	Inbound	2012-09-07	41
22	Inbound	2012-09-08	40
22	Inbound	2012-09-09	33
22	Inbound	2012-09-10	45
22	Inbound	2012-09-11	45
22	Inbound	2012-09-12	46
22	Inbound	2012-09-13	45
22	Inbound	2012-09-14	45
22	Inbound	2012-09-15	39
22	Inbound	2012-09-16	33
22	Inbound	2012-09-17	45
22	Inbound	2012-09-18	46
22	Inbound	2012-09-19	45
22	Inbound	2012-09-20	46
22	Inbound	2012-09-21	45
22	Inbound	2012-09-22	40
22	Inbound	2012-09-23	32
22	Inbound	2012-09-24	44
22	Inbound	2012-09-25	44
22	Inbound	2012-09-26	44
22	Inbound	2012-09-27	45
22	Inbound	2012-09-28	45
22	Inbound	2012-09-29	40
22	Inbound	2012-09-30	34
22	Inbound	2012-10-01	44
22	Inbound	2012-10-02	45
22	Inbound	2012-10-03	52
22	Inbound	2012-10-04	44
22	Inbound	2012-10-05	45
22	Inbound	2012-10-06	40
22	Inbound	2012-10-07	34
22	Inbound	2012-10-08	39
22	Inbound	2012-10-09	45
22	Inbound	2012-10-10	45
22	Inbound	2012-10-11	45
22	Inbound	2012-10-12	44
22	Inbound	2012-10-13	40
22	Inbound	2012-10-14	34
22	Inbound	2012-10-15	45
22	Inbound	2012-10-16	46
22	Inbound	2012-10-17	45
22	Inbound	2012-10-18	45
22	Inbound	2012-10-19	44
22	Inbound	2012-10-20	39
22	Inbound	2012-10-21	35
22	Inbound	2012-10-22	45
22	Inbound	2012-10-23	46
22	Inbound	2012-10-24	44
22	Inbound	2012-10-25	44
22	Inbound	2012-10-26	45
22	Inbound	2012-10-27	39
22	Inbound	2012-10-28	33
22	Inbound	2012-10-29	41
22	Inbound	2012-10-30	43
22	Inbound	2012-10-31	44
22	Inbound	2012-11-01	43
22	Inbound	2012-11-02	42
22	Inbound	2012-11-03	40
22	Inbound	2012-11-04	33
22	Inbound	2012-11-05	43
22	Inbound	2012-11-06	44
22	Inbound	2012-11-07	43
22	Inbound	2012-11-08	44
22	Inbound	2012-11-09	44
22	Inbound	2012-11-10	40
22	Inbound	2012-11-11	34
22	Inbound	2012-11-12	43
22	Inbound	2012-11-13	44
22	Inbound	2012-11-14	46
22	Inbound	2012-11-15	44
22	Inbound	2012-11-16	43
22	Inbound	2012-11-17	38
22	Inbound	2012-11-18	32
22	Inbound	2012-11-19	41
22	Inbound	2012-11-20	43
22	Inbound	2012-11-21	43
22	Inbound	2012-11-22	34
22	Inbound	2012-11-23	44
