15	Inbound	3	31
15	Inbound	4	23
15	Inbound	5	35
15	Inbound	6	36
15	Inbound	7	38
15	Inbound	8	39
15	Inbound	9	42
15	Inbound	10	46
15	Inbound	11	49
15	Inbound	12	48
15	Inbound	13	49
15	Inbound	14	47
15	Inbound	15	45
15	Inbound	16	47
15	Inbound	17	44
15	Inbound	18	43
15	Inbound	19	39
15	Inbound	20	45
15	Inbound	21	42
15	Inbound	22	40
15	Inbound	23	40
15	Inbound	24	41
15	Outbound	5	33
15	Outbound	6	38
15	Outbound	7	38
15	Outbound	8	38
15	Outbound	9	40
15	Outbound	10	42
15	Outbound	11	45
15	Outbound	12	45
15	Outbound	13	47
15	Outbound	14	48
15	Outbound	15	52
15	Outbound	16	50
15	Outbound	17	53
15	Outbound	18	44
15	Outbound	19	46
15	Outbound	20	48
15	Outbound	21	44
15	Outbound	22	40
15	Outbound	23	44
15	Outbound	24	43
15	Outbound	25	64
22	Inbound	5	42
22	Inbound	6	52
22	Inbound	7	53
22	Inbound	8	57
22	Inbound	9	52
22	Inbound	10	51
22	Inbound	11	53
22	Inbound	12	52
22	Inbound	13	59
22	Inbound	14	59
22	Inbound	15	55
22	Inbound	16	58
22	Inbound	17	59
22	Inbound	18	52
22	Inbound	19	54
22	Inbound	20	51
22	Inbound	21	42
22	Inbound	22	48
22	Inbound	23	45
22	Inbound	24	39
22	Outbound	5	29
22	Outbound	6	37
22	Outbound	7	40
22	Outbound	8	44
22	Outbound	9	44
22	Outbound	10	41
22	Outbound	11	43
22	Outbound	12	46
22	Outbound	13	47
22	Outbound	14	47
22	Outbound	15	57
22	Outbound	16	50
22	Outbound	17	52
22	Outbound	18	51
22	Outbound	19	51
22	Outbound	20	44
22	Outbound	21	44
22	Outbound	22	44
22	Outbound	23	41
22	Outbound	24	39
23	Inbound	4	35
23	Inbound	5	39
23	Inbound	6	49
23	Inbound	7	52
23	Inbound	8	53
23	Inbound	9	53
23	Inbound	10	53
23	Inbound	11	55
23	Inbound	12	54
23	Inbound	13	55
23	Inbound	14	57
23	Inbound	15	58
23	Inbound	16	60
23	Inbound	17	57
23	Inbound	18	53
23	Inbound	19	51
23	Inbound	20	51
23	Inbound	21	51
23	Inbound	22	48
23	Inbound	23	40
23	Inbound	24	43
23	Inbound	25	983
23	Outbound	4	32
23	Outbound	5	39
23	Outbound	6	42
23	Outbound	7	46
23	Outbound	8	49
23	Outbound	9	64
23	Outbound	10	50
23	Outbound	11	52
23	Outbound	12	52
23	Outbound	13	56
23	Outbound	14	59
23	Outbound	15	61
23	Outbound	16	55
23	Outbound	17	60
23	Outbound	18	59
23	Outbound	19	54
23	Outbound	20	52
23	Outbound	21	47
23	Outbound	22	44
23	Outbound	23	43
23	Outbound	24	37
23	Outbound	25	513
28	Inbound	3	34
28	Inbound	4	63
28	Inbound	5	42
28	Inbound	6	49
28	Inbound	7	56
28	Inbound	8	57
28	Inbound	9	57
28	Inbound	10	55
28	Inbound	11	61
28	Inbound	12	61
28	Inbound	13	61
28	Inbound	14	58
28	Inbound	15	60
28	Inbound	16	54
28	Inbound	17	56
28	Inbound	18	56
28	Inbound	19	53
28	Inbound	20	52
28	Inbound	21	57
28	Inbound	22	55
28	Inbound	23	45
28	Inbound	24	45
28	Inbound	25	731
28	Outbound	4	35
28	Outbound	5	41
28	Outbound	6	45
28	Outbound	7	54
28	Outbound	8	56
28	Outbound	9	56
28	Outbound	10	66
28	Outbound	11	59
28	Outbound	12	60
28	Outbound	13	61
28	Outbound	14	66
28	Outbound	15	67
28	Outbound	16	70
28	Outbound	17	62
28	Outbound	18	58
28	Outbound	19	59
28	Outbound	20	60
28	Outbound	21	53
28	Outbound	22	49
28	Outbound	23	49
28	Outbound	24	45
28	Outbound	25	749
32	Inbound	4	24
32	Inbound	5	33
32	Inbound	6	27
32	Inbound	7	31
32	Inbound	8	33
32	Inbound	9	32
32	Inbound	10	37
32	Inbound	11	34
32	Inbound	12	36
32	Inbound	13	38
32	Inbound	14	39
32	Inbound	15	34
32	Inbound	16	33
32	Inbound	17	31
32	Inbound	18	31
32	Inbound	19	34
32	Inbound	20	37
32	Inbound	21	26
32	Inbound	22	24
32	Inbound	23	28
32	Inbound	24	23
32	Inbound	25	730
32	Outbound	4	19
32	Outbound	5	43
32	Outbound	6	26
32	Outbound	7	29
32	Outbound	8	33
32	Outbound	9	30
32	Outbound	10	33
32	Outbound	11	33
32	Outbound	12	65
32	Outbound	13	35
32	Outbound	14	39
32	Outbound	15	40
32	Outbound	16	44
32	Outbound	17	41
32	Outbound	18	40
32	Outbound	19	38
32	Outbound	20	38
32	Outbound	21	36
32	Outbound	22	29
32	Outbound	23	31
32	Outbound	24	30
32	Outbound	25	54
39	Inbound	5	33
39	Inbound	6	44
39	Inbound	7	48
39	Inbound	8	53
39	Inbound	9	52
39	Inbound	10	53
39	Inbound	11	54
39	Inbound	12	55
39	Inbound	13	52
39	Inbound	14	58
39	Inbound	15	56
39	Inbound	16	61
39	Inbound	17	60
39	Inbound	18	56
39	Inbound	19	53
39	Inbound	20	43
39	Inbound	21	43
39	Inbound	22	40
39	Inbound	23	39
39	Inbound	24	33
39	Outbound	5	33
39	Outbound	6	37
39	Outbound	7	44
39	Outbound	8	51
39	Outbound	9	45
39	Outbound	10	44
39	Outbound	11	51
39	Outbound	12	52
39	Outbound	13	50
39	Outbound	14	54
39	Outbound	15	61
39	Outbound	16	64
39	Outbound	17	67
39	Outbound	18	60
39	Outbound	19	54
39	Outbound	20	52
39	Outbound	21	43
39	Outbound	22	40
39	Outbound	23	40
39	Outbound	24	41
39	Outbound	25	57
57	Inbound	5	40
57	Inbound	6	44
57	Inbound	7	48
57	Inbound	8	51
57	Inbound	9	51
57	Inbound	10	54
57	Inbound	11	61
57	Inbound	12	56
57	Inbound	13	54
57	Inbound	14	65
57	Inbound	15	58
57	Inbound	16	58
57	Inbound	17	52
57	Inbound	18	60
57	Inbound	19	50
57	Inbound	20	48
57	Inbound	21	43
57	Inbound	22	47
57	Inbound	23	42
57	Inbound	24	44
57	Outbound	5	34
57	Outbound	6	35
57	Outbound	7	37
57	Outbound	8	41
57	Outbound	9	36
57	Outbound	10	41
57	Outbound	11	43
57	Outbound	12	49
57	Outbound	13	52
57	Outbound	14	47
57	Outbound	15	47
57	Outbound	16	49
57	Outbound	17	50
57	Outbound	18	51
57	Outbound	19	56
57	Outbound	20	48
57	Outbound	21	41
57	Outbound	22	44
57	Outbound	23	47
57	Outbound	24	269
66	Inbound	4	34
66	Inbound	5	42
66	Inbound	6	48
66	Inbound	7	61
66	Inbound	8	60
66	Inbound	9	62
66	Inbound	10	65
66	Inbound	11	72
66	Inbound	12	74
66	Inbound	13	78
66	Inbound	14	75
66	Inbound	15	67
66	Inbound	16	81
66	Inbound	17	78
66	Inbound	18	79
66	Inbound	19	67
66	Inbound	20	64
66	Inbound	21	53
66	Inbound	22	49
66	Inbound	23	48
66	Inbound	24	43
66	Inbound	25	1438
66	Outbound	4	45
66	Outbound	5	55
66	Outbound	6	63
66	Outbound	7	68
66	Outbound	8	67
66	Outbound	9	70
66	Outbound	10	75
66	Outbound	11	65
66	Outbound	12	77
66	Outbound	13	90
66	Outbound	14	79
66	Outbound	15	84
66	Outbound	16	71
66	Outbound	17	88
66	Outbound	18	79
66	Outbound	19	68
66	Outbound	20	60
66	Outbound	21	56
66	Outbound	22	55
66	Outbound	23	57
66	Outbound	24	50
66	Outbound	25	395
71	Inbound	5	25
71	Inbound	6	34
71	Inbound	7	37
71	Inbound	8	43
71	Inbound	9	39
71	Inbound	10	36
71	Inbound	11	36
71	Inbound	12	47
71	Inbound	13	62
71	Inbound	14	54
71	Inbound	15	38
71	Inbound	16	42
71	Inbound	17	39
71	Inbound	18	39
71	Inbound	19	36
71	Inbound	20	30
71	Inbound	21	35
71	Inbound	22	33
71	Inbound	23	30
71	Inbound	24	31
71	Inbound	25	965
71	Outbound	4	18
71	Outbound	5	24
71	Outbound	6	25
71	Outbound	7	31
71	Outbound	8	33
71	Outbound	9	31
71	Outbound	10	63
71	Outbound	11	29
71	Outbound	12	56
71	Outbound	13	31
71	Outbound	14	32
71	Outbound	15	37
71	Outbound	16	35
71	Outbound	17	35
71	Outbound	18	38
71	Outbound	19	33
71	Outbound	20	30
71	Outbound	21	31
71	Outbound	22	29
71	Outbound	23	31
71	Outbound	24	28
71	Outbound	25	391
73	Inbound	5	26
73	Inbound	6	36
73	Inbound	7	41
73	Inbound	8	49
73	Inbound	9	41
73	Inbound	10	38
73	Inbound	11	39
73	Inbound	12	40
73	Inbound	13	38
73	Inbound	14	59
73	Inbound	15	39
73	Inbound	16	38
73	Inbound	17	39
73	Inbound	18	38
73	Inbound	19	32
73	Inbound	20	35
73	Inbound	21	36
73	Inbound	22	32
73	Inbound	23	33
73	Inbound	24	36
73	Inbound	25	964
73	Outbound	4	19
73	Outbound	5	22
73	Outbound	6	24
73	Outbound	7	31
73	Outbound	8	33
73	Outbound	9	32
73	Outbound	10	28
73	Outbound	11	29
73	Outbound	12	31
73	Outbound	13	30
73	Outbound	14	34
73	Outbound	15	33
73	Outbound	16	32
73	Outbound	17	35
73	Outbound	18	35
73	Outbound	19	35
73	Outbound	20	31
73	Outbound	21	30
73	Outbound	22	31
73	Outbound	23	29
73	Outbound	24	30
73	Outbound	25	397
77	Inbound	4	26
77	Inbound	5	30
77	Inbound	6	32
77	Inbound	7	44
77	Inbound	8	50
77	Inbound	9	45
77	Inbound	10	43
77	Inbound	11	46
77	Inbound	12	51
77	Inbound	13	51
77	Inbound	14	48
77	Inbound	15	49
77	Inbound	16	46
77	Inbound	17	49
77	Inbound	18	50
77	Inbound	19	40
77	Inbound	20	33
77	Inbound	21	34
77	Inbound	22	39
77	Inbound	23	35
77	Inbound	24	34
77	Outbound	5	31
77	Outbound	6	36
77	Outbound	7	40
77	Outbound	8	43
77	Outbound	9	42
77	Outbound	10	42
77	Outbound	11	43
77	Outbound	12	42
77	Outbound	13	47
77	Outbound	14	48
77	Outbound	15	50
77	Outbound	16	47
77	Outbound	17	52
77	Outbound	18	42
77	Outbound	19	35
77	Outbound	20	33
77	Outbound	21	39
77	Outbound	22	34
77	Outbound	23	32
77	Outbound	24	35
77	Outbound	25	680
111	Inbound	4	42
111	Inbound	5	31
111	Inbound	6	37
111	Inbound	7	41
111	Inbound	8	37
111	Inbound	9	38
111	Inbound	10	39
111	Inbound	11	40
111	Inbound	12	40
111	Inbound	13	37
111	Inbound	14	44
111	Inbound	15	41
111	Inbound	16	43
111	Inbound	17	45
111	Inbound	18	45
111	Inbound	19	41
111	Inbound	20	35
111	Inbound	21	36
111	Inbound	22	35
111	Inbound	23	31
111	Inbound	24	39
111	Outbound	5	32
111	Outbound	6	30
111	Outbound	7	33
111	Outbound	8	37
111	Outbound	9	37
111	Outbound	10	39
111	Outbound	11	39
111	Outbound	12	41
111	Outbound	13	39
111	Outbound	14	44
111	Outbound	15	47
111	Outbound	16	52
111	Outbound	17	52
111	Outbound	18	51
111	Outbound	19	43
111	Outbound	20	42
111	Outbound	21	38
111	Outbound	22	43
111	Outbound	23	41
111	Outbound	24	41
111	Outbound	25	1440
116	Inbound	5	49
116	Inbound	6	45
116	Inbound	7	44
116	Inbound	8	43
116	Inbound	9	57
116	Inbound	10	56
116	Inbound	11	62
116	Inbound	12	56
116	Inbound	13	59
116	Inbound	14	62
116	Inbound	15	54
116	Inbound	16	53
116	Inbound	17	53
116	Inbound	18	49
116	Inbound	19	40
116	Inbound	20	50
116	Inbound	21	37
116	Inbound	22	47
116	Inbound	23	39
116	Inbound	24	42
116	Outbound	5	31
116	Outbound	6	38
116	Outbound	7	34
116	Outbound	8	51
116	Outbound	9	49
116	Outbound	10	53
116	Outbound	11	50
116	Outbound	12	59
116	Outbound	13	53
116	Outbound	14	57
116	Outbound	15	58
116	Outbound	16	53
116	Outbound	17	54
116	Outbound	18	52
116	Outbound	19	48
116	Outbound	20	48
116	Outbound	21	43
116	Outbound	22	39
116	Outbound	23	48
116	Outbound	24	39
116	Outbound	25	401
117	Inbound	4	50
117	Inbound	5	39
117	Inbound	6	44
117	Inbound	7	48
117	Inbound	8	50
117	Inbound	9	57
117	Inbound	10	57
117	Inbound	11	48
117	Inbound	12	54
117	Inbound	13	53
117	Inbound	14	53
117	Inbound	15	53
117	Inbound	16	54
117	Inbound	17	50
117	Inbound	18	51
117	Inbound	19	47
117	Inbound	20	40
117	Inbound	21	44
117	Inbound	22	41
117	Inbound	23	45
117	Inbound	24	38
117	Inbound	25	488
117	Outbound	5	23
117	Outbound	6	34
117	Outbound	7	43
117	Outbound	8	50
117	Outbound	9	53
117	Outbound	10	56
117	Outbound	11	52
117	Outbound	12	61
117	Outbound	13	50
117	Outbound	14	55
117	Outbound	15	52
117	Outbound	16	52
117	Outbound	17	54
117	Outbound	18	47
117	Outbound	19	46
117	Outbound	20	51
117	Outbound	21	44
117	Outbound	22	47
117	Outbound	23	36
117	Outbound	24	47
