HeadwayId,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference,ID,AvgAct,AvgSch,AvgStartTime,AbsDifference,AvgDifference
5,3/1/2014,453,32,Inbound,4211130,4208190,Hyde Park Ave @ Thatcher St,23,20,3,27,7.5,12,729,3,4.50
5,3/1/2014,454,32,Inbound,4211130,4208190,Hyde Park Ave @ American Legion Hwy,22,20,2,28,22.83333333,12,741,2,10.83
5,3/1/2014,457,32,Inbound,4211130,4208190,Hyde Park Ave @ Cummins Hwy,22,20,2,29,1.166666667,12,753,2,10.83
5,3/1/2014,463,32,Inbound,4211130,4208190,Forest Hills Station Lower Busway,23,20,3,30,27.66666667,12,765,3,15.67
6,3/1/2014,465,32,Inbound,4208190,4211110,Hyde Park Ave @ Wolcott Square,15,15,0,31,0.166666667,12,777,0,11.83
6,3/1/2014,469,32,Inbound,4208190,4211110,Hyde Park Ave @ Oak Street,14,15,-1,32,15.5,12,789,1,3.50
6,3/1/2014,473,32,Inbound,4208190,4211110,Hyde Park Ave @ Thatcher St,11,15,-4,33,8.166666667,12,801,4,3.83
6,3/1/2014,474,32,Inbound,4208190,4211110,Hyde Park Ave @ American Legion Hwy,12,15,-3,34,24.5,12,813,3,12.50
6,3/1/2014,477,32,Inbound,4208190,4211110,Hyde Park Ave @ Cummins Hwy,12,15,-3,35,1.5,12,825,3,10.50
6,3/1/2014,483,32,Inbound,4208190,4211110,Forest Hills Station Lower Busway,12,15,-3,36,14.66666667,12,837,3,2.67
7,3/1/2014,480,32,Inbound,4211110,4211132,Hyde Park Ave @ Wolcott Square,13,12,1,37,3,12,849,1,9.00
7,3/1/2014,484,32,Inbound,4211110,4211132,Hyde Park Ave @ Oak Street,12,12,0,38,18,12,864,0,6.00
7,3/1/2014,488,32,Inbound,4211110,4211132,Hyde Park Ave @ Thatcher St,11,12,-1,39,10.5,12,876,1,1.50
7,3/1/2014,489,32,Inbound,4211110,4211132,Hyde Park Ave @ American Legion Hwy,12,12,0,40,13.16666667,12,885,0,1.83
7,3/1/2014,492,32,Inbound,4211110,4211132,Hyde Park Ave @ Cummins Hwy,12,12,0,41,8.5,12,897,0,3.50
7,3/1/2014,498,32,Inbound,4211110,4211132,Forest Hills Station Lower Busway,16,12,4,42,32.16666667,12,909,4,20.17
8,3/1/2014,492,32,Inbound,4211132,4208570,Hyde Park Ave @ Wolcott Square,17,12,5,43,-0.5,16.5,921,5,17.00
8,3/1/2014,496,32,Inbound,4211132,4208570,Hyde Park Ave @ Oak Street,12,12,0,44,13.75,6,942,0,7.75
8,3/1/2014,500,32,Inbound,4211132,4208570,Hyde Park Ave @ Thatcher St,12,12,0,45,12.5,16.5,948,0,5.00
8,3/1/2014,501,32,Inbound,4211132,4208570,Hyde Park Ave @ American Legion Hwy,11,12,-1,46,24.66666667,21,959,1,5.67
8,3/1/2014,504,32,Inbound,4211132,4208570,Hyde Park Ave @ Cummins Hwy,11,12,-1,47,-20,-12,990,1,8.00
8,3/1/2014,510,32,Inbound,4211132,4208570,Forest Hills Station Lower Busway,6,12,-6,48,23,24,978,6,1.00
9,3/1/2014,504,32,Inbound,4208570,4211162,Hyde Park Ave @ Wolcott Square,8,12,-4,49,8.5,12,992,4,3.50
9,3/1/2014,508,32,Inbound,4208570,4211162,Hyde Park Ave @ Oak Street,11,12,-1,50,11.66666667,11.83333333,1004,1,2.50
9,3/1/2014,512,32,Inbound,4208570,4211162,Hyde Park Ave @ Thatcher St,15,12,3,51,17,12,1016,3,5.00
9,3/1/2014,513,32,Inbound,4208570,4211162,Hyde Park Ave @ American Legion Hwy,16,12,4,52,4,12,1028,4,8.00
9,3/1/2014,516,32,Inbound,4208570,4211162,Hyde Park Ave @ Cummins Hwy,16,12,4,53,18.83333333,12,1040,4,6.83
9,3/1/2014,522,32,Inbound,4208570,4211162,Forest Hills Station Lower Busway,18,12,6,54,8.166666667,12,1052,6,4.83
10,3/1/2014,516,32,Inbound,4211162,4211112,Hyde Park Ave @ Wolcott Square,11,12,-1,55,15.66666667,12,1064,1,3.67
10,3/1/2014,520,32,Inbound,4211162,4211112,Hyde Park Ave @ Oak Street,13,12,1,56,6.166666667,12,1076,1,5.83
10,3/1/2014,524,32,Inbound,4211162,4211112,Hyde Park Ave @ Thatcher St,11,12,-1,57,19.33333333,12,1088,1,7.33
10,3/1/2014,525,32,Inbound,4211162,4211112,Hyde Park Ave @ American Legion Hwy,11,12,-1,58,7,11.16666667,1100,1,4.17
10,3/1/2014,528,32,Inbound,4211162,4211112,Hyde Park Ave @ Cummins Hwy,10,12,-2,59,15.83333333,12,1111,2,4.83
10,3/1/2014,534,32,Inbound,4211162,4211112,Forest Hills Station Lower Busway,9,12,-3,60,5,12,1123,3,9.00
11,3/1/2014,528,32,Inbound,4211112,4211180,Hyde Park Ave @ Wolcott Square,12,12,0,61,11.5,12,1135,0,1.50
11,3/1/2014,532,32,Inbound,4211112,4211180,Hyde Park Ave @ Oak Street,11,12,-1,62,19.33333333,14,1147,1,5.33
11,3/1/2014,536,32,Inbound,4211112,4211180,Hyde Park Ave @ Thatcher St,11,12,-1,63,10.16666667,15,1161,1,4.83
11,3/1/2014,537,32,Inbound,4211112,4211180,Hyde Park Ave @ American Legion Hwy,11,12,-1,64,17.83333333,15,1176,1,2.83
11,3/1/2014,540,32,Inbound,4211112,4211180,Hyde Park Ave @ Cummins Hwy,12,12,0,65,8.333333333,15,1191,0,6.67
11,3/1/2014,546,32,Inbound,4211112,4211180,Forest Hills Station Lower Busway,13,12,1,66,36.5,15,1206,1,21.50
12,3/1/2014,540,32,Inbound,4211180,4211230,Hyde Park Ave @ Wolcott Square,14,12,2,67,-0.5,12,1221,2,12.50
12,3/1/2014,544,32,Inbound,4211180,4211230,Hyde Park Ave @ Oak Street,12,12,0,68,10,15,1233,0,5.00
12,3/1/2014,548,32,Inbound,4211180,4211230,Hyde Park Ave @ Thatcher St,11,12,-1,69,15.5,15,1248,1,1.50
12,3/1/2014,549,32,Inbound,4211180,4211230,Hyde Park Ave @ American Legion Hwy,10,12,-2,70,15,15,1263,2,1.33
12,3/1/2014,552,32,Inbound,4211180,4211230,Hyde Park Ave @ Cummins Hwy,10,12,-2,71,15.66666667,14.33333333,1278,2,3.33
12,3/1/2014,558,32,Inbound,4211180,4211230,Forest Hills Station Lower Busway,8,12,-4,72,14.5,15,1293,4,1.83
13,3/1/2014,552,32,Inbound,4211230,4211164,Hyde Park Ave @ Wolcott Square,15,12,3,73,25.16666667,15,1308,3,10.17
13,3/1/2014,556,32,Inbound,4211230,4211164,Hyde Park Ave @ Oak Street,12,12,0,74,2.666666667,15,1323,0,12.33
13,3/1/2014,560,32,Inbound,4211230,4211164,Hyde Park Ave @ Thatcher St,12,12,0,75,17,15,1338,0,2.00
13,3/1/2014,561,32,Inbound,4211230,4211164,Hyde Park Ave @ American Legion Hwy,12,12,0,76,19.5,15,1353,0,4.50
13,3/1/2014,564,32,Inbound,4211230,4211164,Hyde Park Ave @ Cummins Hwy,15,12,3,77,6.8,15,1366,3,8.20
13,3/1/2014,570,32,Inbound,4211230,4211164,Forest Hills Station Lower Busway,18,12,6,78,17,14,1381,6,3.00
14,3/1/2014,564,32,Inbound,4211164,4211114,Hyde Park Ave @ Wolcott Square,9,12,-3,79,12,14,1397,3,2.00
14,3/1/2014,568,32,Inbound,4211164,4211114,Hyde Park Ave @ Oak Street,12,12,0,80,17.16666667,15,1411,0,2.17
14,3/1/2014,573,32,Inbound,4211164,4211114,Hyde Park Ave @ American Legion Hwy,16,12,4,81,13.16666667,14,1426,4,1.17
14,3/1/2014,576,32,Inbound,4211164,4211114,Hyde Park Ave @ Cummins Hwy,13,12,1,82,15.66666667,13.5,1440,1,2.50
14,3/1/2014,582,32,Inbound,4211164,4211114,Forest Hills Station Lower Busway,13,12,1,83,13.66666667,15,1453,1,1.33
15,3/1/2014,576,32,Inbound,4211114,4211182,Hyde Park Ave @ Wolcott Square,15,12,3,84,16,15,1468,3,3.00
15,3/1/2014,580,32,Inbound,4211114,4211182,Hyde Park Ave @ Oak Street,13,12,1,85,17.66666667,19,1483,1,2.33
15,3/1/2014,585,32,Inbound,4211114,4211182,Hyde Park Ave @ American Legion Hwy,8,12,-4,86,22.16666667,19,1502,4,3.17
15,3/1/2014,588,32,Inbound,4211114,4211182,Hyde Park Ave @ Cummins Hwy,7,12,-5,,,,,5,
15,3/1/2014,594,32,Inbound,4211114,4211182,Forest Hills Station Lower Busway,5,12,-7,,,,,7,
16,3/1/2014,588,32,Inbound,4211182,4211232,Hyde Park Ave @ Wolcott Square,11,12,-1,,,,,1,
16,3/1/2014,592,32,Inbound,4211182,4211232,Hyde Park Ave @ Oak Street,12,12,0,,,,,0,
16,3/1/2014,596,32,Inbound,4211182,4211232,Hyde Park Ave @ Thatcher St,14,12,2,,,,,2,
16,3/1/2014,597,32,Inbound,4211182,4211232,Hyde Park Ave @ American Legion Hwy,15,12,3,,,,,3,
16,3/1/2014,600,32,Inbound,4211182,4211232,Hyde Park Ave @ Cummins Hwy,16,12,4,,,,,4,
16,3/1/2014,606,32,Inbound,4211182,4211232,Forest Hills Station Lower Busway,16,12,4,,,,,4,
17,3/1/2014,600,32,Inbound,4211232,4211166,Hyde Park Ave @ Wolcott Square,12,12,0,,,,,0,
17,3/1/2014,604,32,Inbound,4211232,4211166,Hyde Park Ave @ Oak Street,12,12,0,,,,,0,
17,3/1/2014,608,32,Inbound,4211232,4211166,Hyde Park Ave @ Thatcher St,12,12,0,,,,,0,
17,3/1/2014,609,32,Inbound,4211232,4211166,Hyde Park Ave @ American Legion Hwy,11,12,-1,,,,,1,
17,3/1/2014,612,32,Inbound,4211232,4211166,Hyde Park Ave @ Cummins Hwy,11,12,-1,,,,,1,
17,3/1/2014,618,32,Inbound,4211232,4211166,Forest Hills Station Lower Busway,9,12,-3,,,,,3,
18,3/1/2014,612,32,Inbound,4211166,4211418,Hyde Park Ave @ Wolcott Square,15,12,3,,,,,3,
18,3/1/2014,616,32,Inbound,4211166,4211418,Hyde Park Ave @ Oak Street,10,12,-2,,,,,2,
18,3/1/2014,620,32,Inbound,4211166,4211418,Hyde Park Ave @ Thatcher St,9,12,-3,,,,,3,
18,3/1/2014,621,32,Inbound,4211166,4211418,Hyde Park Ave @ American Legion Hwy,10,12,-2,,,,,2,
18,3/1/2014,624,32,Inbound,4211166,4211418,Hyde Park Ave @ Cummins Hwy,10,12,-2,,,,,2,
18,3/1/2014,630,32,Inbound,4211166,4211418,Forest Hills Station Lower Busway,14,12,2,,,,,2,
19,3/1/2014,624,32,Inbound,4211418,4211184,Hyde Park Ave @ Wolcott Square,9,12,-3,,,,,3,
19,3/1/2014,628,32,Inbound,4211418,4211184,Hyde Park Ave @ Oak Street,14,12,2,,,,,2,
19,3/1/2014,632,32,Inbound,4211418,4211184,Hyde Park Ave @ Thatcher St,17,12,5,,,,,5,
19,3/1/2014,633,32,Inbound,4211418,4211184,Hyde Park Ave @ American Legion Hwy,16,12,4,,,,,4,
19,3/1/2014,636,32,Inbound,4211418,4211184,Hyde Park Ave @ Cummins Hwy,16,12,4,,,,,4,
19,3/1/2014,642,32,Inbound,4211418,4211184,Forest Hills Station Lower Busway,15,12,3,,,,,3,
20,3/1/2014,636,32,Inbound,4211184,4211234,Hyde Park Ave @ Wolcott Square,21,12,9,,,,,9,
20,3/1/2014,640,32,Inbound,4211184,4211234,Hyde Park Ave @ Oak Street,16,12,4,,,,,4,
20,3/1/2014,644,32,Inbound,4211184,4211234,Hyde Park Ave @ Thatcher St,16,12,4,,,,,4,
20,3/1/2014,645,32,Inbound,4211184,4211234,Hyde Park Ave @ American Legion Hwy,18,12,6,,,,,6,
20,3/1/2014,648,32,Inbound,4211184,4211234,Hyde Park Ave @ Cummins Hwy,17,12,5,,,,,5,
20,3/1/2014,654,32,Inbound,4211184,4211234,Forest Hills Station Lower Busway,16,12,4,,,,,4,
21,3/1/2014,648,32,Inbound,4211234,4211168,Hyde Park Ave @ Wolcott Square,0,12,-12,,,,,12,
21,3/1/2014,652,32,Inbound,4211234,4211168,Hyde Park Ave @ Oak Street,8,13,-5,,,,,5,
21,3/1/2014,656,32,Inbound,4211234,4211168,Hyde Park Ave @ Thatcher St,6,12,-6,,,,,6,
21,3/1/2014,657,32,Inbound,4211234,4211168,Hyde Park Ave @ American Legion Hwy,5,14,-9,,,,,9,
21,3/1/2014,660,32,Inbound,4211234,4211168,Hyde Park Ave @ Cummins Hwy,6,14,-8,,,,,8,
21,3/1/2014,666,32,Inbound,4211234,4211168,Forest Hills Station Lower Busway,5,14,-9,,,,,9,
22,3/1/2014,660,32,Inbound,4211168,4211420,Hyde Park Ave @ Wolcott Square,17,12,5,,,,,5,
22,3/1/2014,665,32,Inbound,4211168,4211420,Hyde Park Ave @ Oak Street,11,12,-1,,,,,1,
22,3/1/2014,668,32,Inbound,4211168,4211420,Hyde Park Ave @ Thatcher St,12,12,0,,,,,0,
22,3/1/2014,671,32,Inbound,4211168,4211420,Hyde Park Ave @ American Legion Hwy,12,12,0,,,,,0,
22,3/1/2014,674,32,Inbound,4211168,4211420,Hyde Park Ave @ Cummins Hwy,12,12,0,,,,,0,
22,3/1/2014,680,32,Inbound,4211168,4211420,Forest Hills Station Lower Busway,15,12,3,,,,,3,
23,3/1/2014,672,32,Inbound,4211420,4211186,Hyde Park Ave @ Wolcott Square,15,12,3,,,,,3,
23,3/1/2014,677,32,Inbound,4211420,4211186,Hyde Park Ave @ Oak Street,15,12,3,,,,,3,
23,3/1/2014,680,32,Inbound,4211420,4211186,Hyde Park Ave @ Thatcher St,15,12,3,,,,,3,
23,3/1/2014,683,32,Inbound,4211420,4211186,Hyde Park Ave @ American Legion Hwy,15,12,3,,,,,3,
23,3/1/2014,686,32,Inbound,4211420,4211186,Hyde Park Ave @ Cummins Hwy,15,12,3,,,,,3,
23,3/1/2014,692,32,Inbound,4211420,4211186,Forest Hills Station Lower Busway,16,12,4,,,,,4,
24,3/1/2014,684,32,Inbound,4211186,4211236,Hyde Park Ave @ Wolcott Square,14,12,2,,,,,2,
24,3/1/2014,689,32,Inbound,4211186,4211236,Hyde Park Ave @ Oak Street,13,12,1,,,,,1,
24,3/1/2014,692,32,Inbound,4211186,4211236,Hyde Park Ave @ Thatcher St,12,12,0,,,,,0,
24,3/1/2014,695,32,Inbound,4211186,4211236,Hyde Park Ave @ American Legion Hwy,13,12,1,,,,,1,
24,3/1/2014,698,32,Inbound,4211186,4211236,Hyde Park Ave @ Cummins Hwy,13,12,1,,,,,1,
24,3/1/2014,704,32,Inbound,4211186,4211236,Forest Hills Station Lower Busway,12,12,0,,,,,0,
25,3/1/2014,696,32,Inbound,4211236,4215022,Hyde Park Ave @ Wolcott Square,5,12,-7,,,,,7,
25,3/1/2014,701,32,Inbound,4211236,4215022,Hyde Park Ave @ Oak Street,9,12,-3,,,,,3,
25,3/1/2014,704,32,Inbound,4211236,4215022,Hyde Park Ave @ Thatcher St,11,12,-1,,,,,1,
25,3/1/2014,707,32,Inbound,4211236,4215022,Hyde Park Ave @ American Legion Hwy,10,12,-2,,,,,2,
25,3/1/2014,710,32,Inbound,4211236,4215022,Hyde Park Ave @ Cummins Hwy,11,12,-1,,,,,1,
25,3/1/2014,716,32,Inbound,4211236,4215022,Forest Hills Station Lower Busway,8,11,-3,,,,,3,
26,3/1/2014,708,32,Inbound,4215022,4211422,Hyde Park Ave @ Wolcott Square,15,12,3,,,,,3,
26,3/1/2014,713,32,Inbound,4215022,4211422,Hyde Park Ave @ Oak Street,13,11,2,,,,,2,
26,3/1/2014,716,32,Inbound,4215022,4211422,Hyde Park Ave @ Thatcher St,12,12,0,,,,,0,
26,3/1/2014,719,32,Inbound,4215022,4211422,Hyde Park Ave @ American Legion Hwy,12,11,1,,,,,1,
26,3/1/2014,722,32,Inbound,4215022,4211422,Hyde Park Ave @ Cummins Hwy,11,11,0,,,,,0,
26,3/1/2014,727,32,Inbound,4215022,4211422,Forest Hills Station Lower Busway,13,11,2,,,,,2,
27,3/1/2014,720,32,Inbound,4211422,4210005,Hyde Park Ave @ Wolcott Square,10,12,-2,,,,,2,
27,3/1/2014,724,32,Inbound,4211422,4210005,Hyde Park Ave @ Oak Street,10,12,-2,,,,,2,
27,3/1/2014,728,32,Inbound,4211422,4210005,Hyde Park Ave @ Thatcher St,7,12,-5,,,,,5,
27,3/1/2014,730,32,Inbound,4211422,4210005,Hyde Park Ave @ American Legion Hwy,6,12,-6,,,,,6,
27,3/1/2014,733,32,Inbound,4211422,4210005,Hyde Park Ave @ Cummins Hwy,7,12,-5,,,,,5,
27,3/1/2014,738,32,Inbound,4211422,4210005,Forest Hills Station Lower Busway,5,12,-7,,,,,7,
28,3/1/2014,732,32,Inbound,4210005,4211238,Hyde Park Ave @ Wolcott Square,21,12,9,,,,,9,
28,3/1/2014,736,32,Inbound,4210005,4211238,Hyde Park Ave @ Oak Street,19,12,7,,,,,7,
28,3/1/2014,740,32,Inbound,4210005,4211238,Hyde Park Ave @ Thatcher St,24,12,12,,,,,12,
28,3/1/2014,742,32,Inbound,4210005,4211238,Hyde Park Ave @ American Legion Hwy,25,12,13,,,,,13,
28,3/1/2014,745,32,Inbound,4210005,4211238,Hyde Park Ave @ Cummins Hwy,24,12,12,,,,,12,
28,3/1/2014,750,32,Inbound,4210005,4211238,Forest Hills Station Lower Busway,24,12,12,,,,,12,
29,3/1/2014,744,32,Inbound,4211238,4215024,Hyde Park Ave @ Wolcott Square,3,12,-9,,,,,9,
29,3/1/2014,748,32,Inbound,4211238,4215024,Hyde Park Ave @ Oak Street,5,12,-7,,,,,7,
29,3/1/2014,752,32,Inbound,4211238,4215024,Hyde Park Ave @ Thatcher St,0,12,-12,,,,,12,
29,3/1/2014,754,32,Inbound,4211238,4215024,Hyde Park Ave @ American Legion Hwy,-1,12,-13,,,,,13,
29,3/1/2014,757,32,Inbound,4211238,4215024,Hyde Park Ave @ Cummins Hwy,0,12,-12,,,,,12,
29,3/1/2014,762,32,Inbound,4211238,4215024,Forest Hills Station Lower Busway,0,12,-12,,,,,12,
30,3/1/2014,756,32,Inbound,4215024,4211432,Hyde Park Ave @ Wolcott Square,28,12,16,,,,,16,
30,3/1/2014,760,32,Inbound,4215024,4211432,Hyde Park Ave @ Oak Street,25,12,13,,,,,13,
30,3/1/2014,764,32,Inbound,4215024,4211432,Hyde Park Ave @ Thatcher St,27,12,15,,,,,15,
30,3/1/2014,766,32,Inbound,4215024,4211432,Hyde Park Ave @ American Legion Hwy,28,12,16,,,,,16,
30,3/1/2014,769,32,Inbound,4215024,4211432,Hyde Park Ave @ Cummins Hwy,27,12,15,,,,,15,
30,3/1/2014,774,32,Inbound,4215024,4211432,Forest Hills Station Lower Busway,31,12,19,,,,,19,
31,3/1/2014,768,32,Inbound,4211432,4209882,Hyde Park Ave @ Wolcott Square,-6,12,-18,,,,,18,
31,3/1/2014,772,32,Inbound,4211432,4209882,Hyde Park Ave @ Oak Street,0,12,-12,,,,,12,
31,3/1/2014,776,32,Inbound,4211432,4209882,Hyde Park Ave @ Thatcher St,3,12,-9,,,,,9,
31,3/1/2014,778,32,Inbound,4211432,4209882,Hyde Park Ave @ American Legion Hwy,3,12,-9,,,,,9,
31,3/1/2014,781,32,Inbound,4211432,4209882,Hyde Park Ave @ Cummins Hwy,2,12,-10,,,,,10,
31,3/1/2014,786,32,Inbound,4211432,4209882,Forest Hills Station Lower Busway,-1,12,-13,,,,,13,
32,3/1/2014,780,32,Inbound,4209882,4211426,Hyde Park Ave @ Wolcott Square,21,12,9,,,,,9,
32,3/1/2014,784,32,Inbound,4209882,4211426,Hyde Park Ave @ Oak Street,16,12,4,,,,,4,
32,3/1/2014,788,32,Inbound,4209882,4211426,Hyde Park Ave @ Thatcher St,13,12,1,,,,,1,
32,3/1/2014,790,32,Inbound,4209882,4211426,Hyde Park Ave @ American Legion Hwy,13,12,1,,,,,1,
32,3/1/2014,793,32,Inbound,4209882,4211426,Hyde Park Ave @ Cummins Hwy,15,12,3,,,,,3,
32,3/1/2014,798,32,Inbound,4209882,4211426,Forest Hills Station Lower Busway,15,12,3,,,,,3,
33,3/1/2014,792,32,Inbound,4211426,4209911,Hyde Park Ave @ Wolcott Square,10,12,-2,,,,,2,
33,3/1/2014,796,32,Inbound,4211426,4209911,Hyde Park Ave @ Oak Street,9,12,-3,,,,,3,
33,3/1/2014,800,32,Inbound,4211426,4209911,Hyde Park Ave @ Thatcher St,9,12,-3,,,,,3,
33,3/1/2014,802,32,Inbound,4211426,4209911,Hyde Park Ave @ American Legion Hwy,8,12,-4,,,,,4,
33,3/1/2014,805,32,Inbound,4211426,4209911,Hyde Park Ave @ Cummins Hwy,7,12,-5,,,,,5,
33,3/1/2014,810,32,Inbound,4211426,4209911,Forest Hills Station Lower Busway,6,12,-6,,,,,6,
34,3/1/2014,804,32,Inbound,4209911,4211434,Hyde Park Ave @ Wolcott Square,24,12,12,,,,,12,
34,3/1/2014,808,32,Inbound,4209911,4211434,Hyde Park Ave @ Oak Street,24,12,12,,,,,12,
34,3/1/2014,812,32,Inbound,4209911,4211434,Hyde Park Ave @ Thatcher St,23,12,11,,,,,11,
34,3/1/2014,814,32,Inbound,4209911,4211434,Hyde Park Ave @ American Legion Hwy,25,12,13,,,,,13,
34,3/1/2014,817,32,Inbound,4209911,4211434,Hyde Park Ave @ Cummins Hwy,25,12,13,,,,,13,
34,3/1/2014,822,32,Inbound,4209911,4211434,Forest Hills Station Lower Busway,26,12,14,,,,,14,
35,3/1/2014,816,32,Inbound,4211434,4211442,Hyde Park Ave @ Wolcott Square,0,12,-12,,,,,12,
35,3/1/2014,820,32,Inbound,4211434,4211442,Hyde Park Ave @ Oak Street,0,12,-12,,,,,12,
35,3/1/2014,824,32,Inbound,4211434,4211442,Hyde Park Ave @ Thatcher St,4,12,-8,,,,,8,
35,3/1/2014,826,32,Inbound,4211434,4211442,Hyde Park Ave @ American Legion Hwy,1,12,-11,,,,,11,
35,3/1/2014,829,32,Inbound,4211434,4211442,Hyde Park Ave @ Cummins Hwy,2,12,-10,,,,,10,
35,3/1/2014,834,32,Inbound,4211434,4211442,Forest Hills Station Lower Busway,2,12,-10,,,,,10,
36,3/1/2014,828,32,Inbound,4211442,4211428,Hyde Park Ave @ Wolcott Square,14,12,2,,,,,2,
36,3/1/2014,832,32,Inbound,4211442,4211428,Hyde Park Ave @ Oak Street,15,12,3,,,,,3,
36,3/1/2014,836,32,Inbound,4211442,4211428,Hyde Park Ave @ Thatcher St,14,12,2,,,,,2,
36,3/1/2014,838,32,Inbound,4211442,4211428,Hyde Park Ave @ American Legion Hwy,15,12,3,,,,,3,
36,3/1/2014,841,32,Inbound,4211442,4211428,Hyde Park Ave @ Cummins Hwy,15,12,3,,,,,3,
36,3/1/2014,846,32,Inbound,4211442,4211428,Forest Hills Station Lower Busway,15,12,3,,,,,3,
37,3/1/2014,840,32,Inbound,4211428,4209913,Hyde Park Ave @ Wolcott Square,4,12,-8,,,,,8,
37,3/1/2014,844,32,Inbound,4211428,4209913,Hyde Park Ave @ Oak Street,6,12,-6,,,,,6,
37,3/1/2014,848,32,Inbound,4211428,4209913,Hyde Park Ave @ Thatcher St,2,12,-10,,,,,10,
37,3/1/2014,850,32,Inbound,4211428,4209913,Hyde Park Ave @ American Legion Hwy,3,12,-9,,,,,9,
37,3/1/2014,853,32,Inbound,4211428,4209913,Hyde Park Ave @ Cummins Hwy,2,12,-10,,,,,10,
37,3/1/2014,858,32,Inbound,4211428,4209913,Forest Hills Station Lower Busway,1,12,-11,,,,,11,
38,3/1/2014,860,32,Inbound,4209913,4211436,Hyde Park Ave @ Thatcher St,17,12,5,,,,,5,
38,3/1/2014,862,32,Inbound,4209913,4211436,Hyde Park Ave @ American Legion Hwy,18,12,6,,,,,6,
