HeadwayId,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference,ID,AvgAct,AvgSch,AvgStartTime,AbsDifference,AvgDifference
4,3/1/2014,322,28,Inbound,4199437,4199505,Warren St @ Quincy St,24,30,-6,34,2.636363636,11,708,6,10.73
4,3/1/2014,324,28,Inbound,4199437,4199505,Warren St @ Moreland St,24,30,-6,35,13.27272727,11,719,6,4.27
4,3/1/2014,327,28,Inbound,4199437,4199505,Dudley Station,25,29,-4,36,20.27272727,11,730,4,9.27
4,3/1/2014,329,28,Inbound,4199437,4199505,Malcolm X Blvd @ Tremont St,25,29,-4,37,0.909090909,11,741,4,10.09
4,3/1/2014,331,28,Inbound,4199437,4199505,Ruggles Sta - Upper Level,24,29,-5,38,17.09090909,11,752,5,6.09
5,3/1/2014,337,28,Inbound,4199505,4199617,Mattapan Station - South Busway,30,23,7,39,11.81818182,11,763,7,2.64
5,3/1/2014,339,28,Inbound,4199505,4199617,Blue Hill Ave @ Fessenden St,23,23,0,40,4.363636364,11,774,0,8.45
5,3/1/2014,341,28,Inbound,4199505,4199617,Blue Hill Ave @ Morton St,24,23,1,41,11.09090909,11,785,1,2.27
5,3/1/2014,345,28,Inbound,4199505,4199617,Blue Hill Ave @ Talbot Ave,23,23,0,42,11.18181818,11,796,0,1.27
5,3/1/2014,347,28,Inbound,4199505,4199617,Blue Hill Ave @ Ellington St - Franklin Park Zoo,23,23,0,43,11.45454545,11,807,0,2.09
5,3/1/2014,350,28,Inbound,4199505,4199617,Warren St @ Sunderland St,24,23,1,44,4.5,11,816,1,6.50
5,3/1/2014,352,28,Inbound,4199505,4199617,Warren St @ Quincy St,24,23,1,45,24.2,11,827,1,13.20
5,3/1/2014,354,28,Inbound,4199505,4199617,Warren St @ Moreland St,23,23,0,46,11.5,11,838,0,5.50
5,3/1/2014,356,28,Inbound,4199505,4199617,Dudley Station,23,23,0,47,0.181818182,11,851,0,11.91
5,3/1/2014,358,28,Inbound,4199505,4199617,Malcolm X Blvd @ Tremont St,23,23,0,48,14.72727273,11,862,0,5.91
5,3/1/2014,360,28,Inbound,4199505,4199617,Ruggles Sta - Upper Level,22,23,-1,49,25.27272727,11,873,1,14.27
6,3/1/2014,360,28,Inbound,4199617,4199439,Mattapan Station - South Busway,10,15,-5,50,-0.636363636,11,884,5,11.64
6,3/1/2014,362,28,Inbound,4199617,4199439,Blue Hill Ave @ Fessenden St,17,15,2,51,19.54545455,11,895,2,8.55
6,3/1/2014,364,28,Inbound,4199617,4199439,Blue Hill Ave @ Morton St,16,15,1,52,2,11,906,1,9.00
6,3/1/2014,368,28,Inbound,4199617,4199439,Blue Hill Ave @ Talbot Ave,17,15,2,53,5,11,917,2,6.91
6,3/1/2014,370,28,Inbound,4199617,4199439,Blue Hill Ave @ Ellington St - Franklin Park Zoo,17,15,2,54,13.63636364,11,928,2,2.82
6,3/1/2014,373,28,Inbound,4199617,4199439,Warren St @ Sunderland St,16,15,1,55,17.36363636,11,939,1,6.36
6,3/1/2014,375,28,Inbound,4199617,4199439,Warren St @ Quincy St,16,15,1,56,7.545454545,11,950,1,3.45
6,3/1/2014,377,28,Inbound,4199617,4199439,Warren St @ Moreland St,17,15,2,57,14.09090909,11,961,2,3.09
6,3/1/2014,379,28,Inbound,4199617,4199439,Dudley Station,17,15,2,58,4.363636364,11,972,2,7.00
6,3/1/2014,381,28,Inbound,4199617,4199439,Malcolm X Blvd @ Tremont St,17,15,2,59,16.45454545,11,983,2,5.45
6,3/1/2014,383,28,Inbound,4199617,4199439,Ruggles Sta - Upper Level,18,15,3,60,10.72727273,11,994,3,1.91
7,3/1/2014,375,28,Inbound,4199439,4200194,Mattapan Station - South Busway,18,15,3,61,11.45454545,11,1005,3,1.91
7,3/1/2014,377,28,Inbound,4199439,4200194,Blue Hill Ave @ Fessenden St,16,15,1,62,10.45454545,11,1016,1,3.09
7,3/1/2014,379,28,Inbound,4199439,4200194,Blue Hill Ave @ Morton St,17,15,2,63,16.54545455,11,1027,2,6.82
7,3/1/2014,383,28,Inbound,4199439,4200194,Blue Hill Ave @ Talbot Ave,17,15,2,64,1.909090909,11.81818182,1038,2,9.91
7,3/1/2014,385,28,Inbound,4199439,4200194,Blue Hill Ave @ Ellington St - Franklin Park Zoo,17,15,2,65,14.09090909,10.45454545,1049,2,3.64
7,3/1/2014,388,28,Inbound,4199439,4200194,Warren St @ Sunderland St,19,15,4,66,9,9.545454545,1060,4,2.18
7,3/1/2014,390,28,Inbound,4199439,4200194,Warren St @ Quincy St,19,15,4,67,19.81818182,10.45454545,1069,4,9.36
7,3/1/2014,392,28,Inbound,4199439,4200194,Warren St @ Moreland St,20,15,5,68,8.363636364,11.63636364,1080,5,4.18
7,3/1/2014,394,28,Inbound,4199439,4200194,Dudley Station,20,15,5,69,3.818181818,13,1091,5,11.36
7,3/1/2014,396,28,Inbound,4199439,4200194,Malcolm X Blvd @ Tremont St,20,15,5,70,21.90909091,13,1104,5,10.18
7,3/1/2014,398,28,Inbound,4199439,4200194,Ruggles Sta - Upper Level,20,15,5,71,2.909090909,13.36363636,1117,5,11.36
8,3/1/2014,390,28,Inbound,4200194,4200413,Mattapan Station - South Busway,4,15,-11,72,21.18181818,12.18181818,1131,11,9.55
8,3/1/2014,392,28,Inbound,4200194,4200413,Blue Hill Ave @ Fessenden St,16,15,1,73,6.727272727,11.54545455,1143,1,4.82
8,3/1/2014,394,28,Inbound,4200194,4200413,Blue Hill Ave @ Morton St,15,15,0,74,22,13,1155,0,9.00
8,3/1/2014,398,28,Inbound,4200194,4200413,Blue Hill Ave @ Talbot Ave,13,15,-2,75,2.363636364,13,1168,2,12.27
8,3/1/2014,400,28,Inbound,4200194,4200413,Blue Hill Ave @ Ellington St - Franklin Park Zoo,11,15,-4,76,14,13,1181,4,2.09
8,3/1/2014,403,28,Inbound,4200194,4200413,Warren St @ Sunderland St,10,15,-5,77,20.18181818,13,1194,5,7.18
8,3/1/2014,405,28,Inbound,4200194,4200413,Warren St @ Quincy St,9,15,-6,78,11.81818182,17,1207,6,5.18
8,3/1/2014,407,28,Inbound,4200194,4200413,Warren St @ Moreland St,8,17,-9,79,18,17,1224,9,1.36
8,3/1/2014,409,28,Inbound,4200194,4200413,Dudley Station,9,17,-8,80,12.27272727,17,1241,8,4.73
8,3/1/2014,411,28,Inbound,4200194,4200413,Malcolm X Blvd @ Tremont St,9,17,-8,81,18.09090909,17,1258,8,2.00
8,3/1/2014,413,28,Inbound,4200194,4200413,Ruggles Sta - Upper Level,12,19,-7,82,17.81818182,17,1275,7,1.73
9,3/1/2014,405,28,Inbound,4200413,4199507,Mattapan Station - South Busway,25,15,10,83,14.72727273,17.09090909,1292,10,3.27
9,3/1/2014,407,28,Inbound,4200413,4199507,Blue Hill Ave @ Fessenden St,13,16,-3,84,23.27272727,16.18181818,1309,3,7.09
9,3/1/2014,409,28,Inbound,4200413,4199507,Blue Hill Ave @ Morton St,13,16,-3,85,15.72727273,16.27272727,1325,3,2.91
9,3/1/2014,413,28,Inbound,4200413,4199507,Blue Hill Ave @ Talbot Ave,15,16,-1,86,19,17,1341,1,2.00
9,3/1/2014,415,28,Inbound,4200413,4199507,Blue Hill Ave @ Ellington St - Franklin Park Zoo,15,17,-2,87,11.63636364,17,1358,2,5.36
9,3/1/2014,418,28,Inbound,4200413,4199507,Warren St @ Sunderland St,16,17,-1,88,14.81818182,17,1375,1,2.55
9,3/1/2014,420,28,Inbound,4200413,4199507,Warren St @ Quincy St,17,17,0,89,19.09090909,15.90909091,1392,0,3.18
9,3/1/2014,424,28,Inbound,4200413,4199507,Warren St @ Moreland St,19,17,2,90,12.36363636,15.45454545,1408,2,3.09
9,3/1/2014,426,28,Inbound,4200413,4199507,Dudley Station,18,17,1,91,20,17,1423,1,4.27
9,3/1/2014,428,28,Inbound,4200413,4199507,Malcolm X Blvd @ Tremont St,19,17,2,92,26.81818182,17,1440,2,9.82
9,3/1/2014,432,28,Inbound,4200413,4199507,Ruggles Sta - Upper Level,16,17,-1,93,9.909090909,17,1457,1,7.09
10,3/1/2014,420,28,Inbound,4199507,4199619,Mattapan Station - South Busway,5,15,-10,94,11.3,17,1473,10,7.10
10,3/1/2014,423,28,Inbound,4199507,4199619,Blue Hill Ave @ Fessenden St,13,15,-2,95,16.4,17,1490,2,1.20
10,3/1/2014,425,28,Inbound,4199507,4199619,Blue Hill Ave @ Morton St,14,15,-1,,,,,1,
10,3/1/2014,429,28,Inbound,4199507,4199619,Blue Hill Ave @ Talbot Ave,15,15,0,,,,,0,
10,3/1/2014,432,28,Inbound,4199507,4199619,Blue Hill Ave @ Ellington St - Franklin Park Zoo,17,15,2,,,,,2,
10,3/1/2014,435,28,Inbound,4199507,4199619,Warren St @ Sunderland St,17,15,2,,,,,2,
10,3/1/2014,437,28,Inbound,4199507,4199619,Warren St @ Quincy St,17,15,2,,,,,2,
10,3/1/2014,441,28,Inbound,4199507,4199619,Warren St @ Moreland St,14,15,-1,,,,,1,
10,3/1/2014,443,28,Inbound,4199507,4199619,Dudley Station,14,15,-1,,,,,1,
10,3/1/2014,445,28,Inbound,4199507,4199619,Malcolm X Blvd @ Tremont St,12,15,-3,,,,,3,
10,3/1/2014,449,28,Inbound,4199507,4199619,Ruggles Sta - Upper Level,13,15,-2,,,,,2,
11,3/1/2014,435,28,Inbound,4199619,4199441,Mattapan Station - South Busway,16,15,1,,,,,1,
11,3/1/2014,438,28,Inbound,4199619,4199441,Blue Hill Ave @ Fessenden St,17,15,2,,,,,2,
11,3/1/2014,440,28,Inbound,4199619,4199441,Blue Hill Ave @ Morton St,16,15,1,,,,,1,
11,3/1/2014,444,28,Inbound,4199619,4199441,Blue Hill Ave @ Talbot Ave,15,15,0,,,,,0,
11,3/1/2014,447,28,Inbound,4199619,4199441,Blue Hill Ave @ Ellington St - Franklin Park Zoo,15,15,0,,,,,0,
11,3/1/2014,450,28,Inbound,4199619,4199441,Warren St @ Sunderland St,13,15,-2,,,,,2,
11,3/1/2014,452,28,Inbound,4199619,4199441,Warren St @ Quincy St,13,15,-2,,,,,2,
11,3/1/2014,456,28,Inbound,4199619,4199441,Warren St @ Moreland St,14,15,-1,,,,,1,
11,3/1/2014,458,28,Inbound,4199619,4199441,Dudley Station,15,15,0,,,,,0,
11,3/1/2014,460,28,Inbound,4199619,4199441,Malcolm X Blvd @ Tremont St,16,15,1,,,,,1,
11,3/1/2014,464,28,Inbound,4199619,4199441,Ruggles Sta - Upper Level,16,15,1,,,,,1,
12,3/1/2014,450,28,Inbound,4199441,4200196,Mattapan Station - South Busway,20,10,10,,,,,10,
12,3/1/2014,453,28,Inbound,4199441,4200196,Blue Hill Ave @ Fessenden St,15,10,5,,,,,5,
12,3/1/2014,455,28,Inbound,4199441,4200196,Blue Hill Ave @ Morton St,16,10,6,,,,,6,
12,3/1/2014,459,28,Inbound,4199441,4200196,Blue Hill Ave @ Talbot Ave,18,10,8,,,,,8,
12,3/1/2014,462,28,Inbound,4199441,4200196,Blue Hill Ave @ Ellington St - Franklin Park Zoo,17,10,7,,,,,7,
12,3/1/2014,465,28,Inbound,4199441,4200196,Warren St @ Sunderland St,19,10,9,,,,,9,
12,3/1/2014,467,28,Inbound,4199441,4200196,Warren St @ Quincy St,19,10,9,,,,,9,
12,3/1/2014,471,28,Inbound,4199441,4200196,Warren St @ Moreland St,19,10,9,,,,,9,
12,3/1/2014,473,28,Inbound,4199441,4200196,Dudley Station,18,10,8,,,,,8,
12,3/1/2014,475,28,Inbound,4199441,4200196,Malcolm X Blvd @ Tremont St,19,10,9,,,,,9,
12,3/1/2014,479,28,Inbound,4199441,4200196,Ruggles Sta - Upper Level,18,10,8,,,,,8,
13,3/1/2014,460,28,Inbound,4200196,4200332,Mattapan Station - South Busway,20,10,10,,,,,10,
13,3/1/2014,463,28,Inbound,4200196,4200332,Blue Hill Ave @ Fessenden St,10,10,0,,,,,0,
13,3/1/2014,465,28,Inbound,4200196,4200332,Blue Hill Ave @ Morton St,9,10,-1,,,,,1,
13,3/1/2014,469,28,Inbound,4200196,4200332,Blue Hill Ave @ Talbot Ave,9,10,-1,,,,,1,
13,3/1/2014,472,28,Inbound,4200196,4200332,Blue Hill Ave @ Ellington St - Franklin Park Zoo,9,10,-1,,,,,1,
13,3/1/2014,475,28,Inbound,4200196,4200332,Warren St @ Sunderland St,9,10,-1,,,,,1,
13,3/1/2014,477,28,Inbound,4200196,4200332,Warren St @ Quincy St,10,10,0,,,,,0,
13,3/1/2014,481,28,Inbound,4200196,4200332,Warren St @ Moreland St,10,10,0,,,,,0,
13,3/1/2014,483,28,Inbound,4200196,4200332,Dudley Station,9,10,-1,,,,,1,
13,3/1/2014,485,28,Inbound,4200196,4200332,Malcolm X Blvd @ Tremont St,10,10,0,,,,,0,
13,3/1/2014,489,28,Inbound,4200196,4200332,Ruggles Sta - Upper Level,10,10,0,,,,,0,
14,3/1/2014,470,28,Inbound,4200332,4200377,Mattapan Station - South Busway,-6,10,-16,,,,,16,
14,3/1/2014,473,28,Inbound,4200332,4200377,Blue Hill Ave @ Fessenden St,4,10,-6,,,,,6,
14,3/1/2014,475,28,Inbound,4200332,4200377,Blue Hill Ave @ Morton St,4,10,-6,,,,,6,
14,3/1/2014,479,28,Inbound,4200332,4200377,Blue Hill Ave @ Talbot Ave,2,10,-8,,,,,8,
14,3/1/2014,482,28,Inbound,4200332,4200377,Blue Hill Ave @ Ellington St - Franklin Park Zoo,2,10,-8,,,,,8,
14,3/1/2014,485,28,Inbound,4200332,4200377,Warren St @ Sunderland St,2,10,-8,,,,,8,
14,3/1/2014,487,28,Inbound,4200332,4200377,Warren St @ Quincy St,0,10,-10,,,,,10,
14,3/1/2014,491,28,Inbound,4200332,4200377,Warren St @ Moreland St,-1,10,-11,,,,,11,
14,3/1/2014,493,28,Inbound,4200332,4200377,Dudley Station,0,10,-10,,,,,10,
14,3/1/2014,495,28,Inbound,4200332,4200377,Malcolm X Blvd @ Tremont St,-2,10,-12,,,,,12,
14,3/1/2014,499,28,Inbound,4200332,4200377,Ruggles Sta - Upper Level,-2,10,-12,,,,,12,
15,3/1/2014,480,28,Inbound,4200377,4200415,Mattapan Station - South Busway,12,11,1,,,,,1,
15,3/1/2014,483,28,Inbound,4200377,4200415,Blue Hill Ave @ Fessenden St,12,11,1,,,,,1,
15,3/1/2014,485,28,Inbound,4200377,4200415,Blue Hill Ave @ Morton St,13,11,2,,,,,2,
15,3/1/2014,489,28,Inbound,4200377,4200415,Blue Hill Ave @ Talbot Ave,15,11,4,,,,,4,
15,3/1/2014,492,28,Inbound,4200377,4200415,Blue Hill Ave @ Ellington St - Franklin Park Zoo,16,11,5,,,,,5,
15,3/1/2014,495,28,Inbound,4200377,4200415,Warren St @ Sunderland St,16,11,5,,,,,5,
15,3/1/2014,497,28,Inbound,4200377,4200415,Warren St @ Quincy St,19,11,8,,,,,8,
15,3/1/2014,501,28,Inbound,4200377,4200415,Warren St @ Moreland St,21,11,10,,,,,10,
15,3/1/2014,503,28,Inbound,4200377,4200415,Dudley Station,21,11,10,,,,,10,
15,3/1/2014,505,28,Inbound,4200377,4200415,Malcolm X Blvd @ Tremont St,22,11,11,,,,,11,
15,3/1/2014,509,28,Inbound,4200377,4200415,Ruggles Sta - Upper Level,24,11,13,,,,,13,
16,3/1/2014,491,28,Inbound,4200415,4200487,Mattapan Station - South Busway,4,11,-7,,,,,7,
16,3/1/2014,494,28,Inbound,4200415,4200487,Blue Hill Ave @ Fessenden St,10,11,-1,,,,,1,
16,3/1/2014,496,28,Inbound,4200415,4200487,Blue Hill Ave @ Morton St,10,11,-1,,,,,1,
16,3/1/2014,500,28,Inbound,4200415,4200487,Blue Hill Ave @ Talbot Ave,7,11,-4,,,,,4,
16,3/1/2014,503,28,Inbound,4200415,4200487,Blue Hill Ave @ Ellington St - Franklin Park Zoo,6,11,-5,,,,,5,
16,3/1/2014,506,28,Inbound,4200415,4200487,Warren St @ Sunderland St,4,11,-7,,,,,7,
16,3/1/2014,508,28,Inbound,4200415,4200487,Warren St @ Quincy St,2,11,-9,,,,,9,
16,3/1/2014,512,28,Inbound,4200415,4200487,Warren St @ Moreland St,1,11,-10,,,,,10,
16,3/1/2014,514,28,Inbound,4200415,4200487,Dudley Station,1,11,-10,,,,,10,
16,3/1/2014,516,28,Inbound,4200415,4200487,Malcolm X Blvd @ Tremont St,1,11,-10,,,,,10,
16,3/1/2014,520,28,Inbound,4200415,4200487,Ruggles Sta - Upper Level,0,11,-11,,,,,11,
17,3/1/2014,502,28,Inbound,4200487,4199509,Mattapan Station - South Busway,16,11,5,,,,,5,
17,3/1/2014,505,28,Inbound,4200487,4199509,Blue Hill Ave @ Fessenden St,11,11,0,,,,,0,
17,3/1/2014,507,28,Inbound,4200487,4199509,Blue Hill Ave @ Morton St,12,11,1,,,,,1,
17,3/1/2014,511,28,Inbound,4200487,4199509,Blue Hill Ave @ Talbot Ave,15,11,4,,,,,4,
17,3/1/2014,514,28,Inbound,4200487,4199509,Blue Hill Ave @ Ellington St - Franklin Park Zoo,15,11,4,,,,,4,
17,3/1/2014,517,28,Inbound,4200487,4199509,Warren St @ Sunderland St,20,11,9,,,,,9,
17,3/1/2014,519,28,Inbound,4200487,4199509,Warren St @ Quincy St,24,11,13,,,,,13,
17,3/1/2014,523,28,Inbound,4200487,4199509,Warren St @ Moreland St,28,11,17,,,,,17,
17,3/1/2014,525,28,Inbound,4200487,4199509,Dudley Station,29,11,18,,,,,18,
17,3/1/2014,527,28,Inbound,4200487,4199509,Malcolm X Blvd @ Tremont St,30,11,19,,,,,19,
17,3/1/2014,531,28,Inbound,4200487,4199509,Ruggles Sta - Upper Level,32,10,22,,,,,22,
18,3/1/2014,513,28,Inbound,4199509,4199549,Mattapan Station - South Busway,8,11,-3,,,,,3,
18,3/1/2014,516,28,Inbound,4199509,4199549,Blue Hill Ave @ Fessenden St,14,11,3,,,,,3,
18,3/1/2014,518,28,Inbound,4199509,4199549,Blue Hill Ave @ Morton St,13,11,2,,,,,2,
18,3/1/2014,522,28,Inbound,4199509,4199549,Blue Hill Ave @ Talbot Ave,11,11,0,,,,,0,
18,3/1/2014,525,28,Inbound,4199509,4199549,Blue Hill Ave @ Ellington St - Franklin Park Zoo,12,11,1,,,,,1,
18,3/1/2014,528,28,Inbound,4199509,4199549,Warren St @ Sunderland St,11,11,0,,,,,0,
18,3/1/2014,530,28,Inbound,4199509,4199549,Warren St @ Quincy St,7,12,-5,,,,,5,
18,3/1/2014,534,28,Inbound,4199509,4199549,Warren St @ Moreland St,5,11,-6,,,,,6,
18,3/1/2014,536,28,Inbound,4199509,4199549,Dudley Station,5,13,-8,,,,,8,
18,3/1/2014,538,28,Inbound,4199509,4199549,Malcolm X Blvd @ Tremont St,5,14,-9,,,,,9,
18,3/1/2014,541,28,Inbound,4199509,4199549,Ruggles Sta - Upper Level,2,13,-11,,,,,11,
19,3/1/2014,524,28,Inbound,4199549,4199621,Mattapan Station - South Busway,14,11,3,,,,,3,
19,3/1/2014,527,28,Inbound,4199549,4199621,Blue Hill Ave @ Fessenden St,9,11,-2,,,,,2,
19,3/1/2014,529,28,Inbound,4199549,4199621,Blue Hill Ave @ Morton St,9,11,-2,,,,,2,
19,3/1/2014,533,28,Inbound,4199549,4199621,Blue Hill Ave @ Talbot Ave,10,12,-2,,,,,2,
19,3/1/2014,536,28,Inbound,4199549,4199621,Blue Hill Ave @ Ellington St - Franklin Park Zoo,10,13,-3,,,,,3,
19,3/1/2014,539,28,Inbound,4199549,4199621,Warren St @ Sunderland St,7,13,-6,,,,,6,
19,3/1/2014,542,28,Inbound,4199549,4199621,Warren St @ Quincy St,7,13,-6,,,,,6,
19,3/1/2014,545,28,Inbound,4199549,4199621,Warren St @ Moreland St,6,13,-7,,,,,7,
19,3/1/2014,549,28,Inbound,4199549,4199621,Dudley Station,5,13,-8,,,,,8,
19,3/1/2014,552,28,Inbound,4199549,4199621,Malcolm X Blvd @ Tremont St,5,13,-8,,,,,8,
19,3/1/2014,554,28,Inbound,4199549,4199621,Ruggles Sta - Upper Level,6,13,-7,,,,,7,
20,3/1/2014,535,28,Inbound,4199621,4199443,Mattapan Station - South Busway,8,11,-3,,,,,3,
20,3/1/2014,538,28,Inbound,4199621,4199443,Blue Hill Ave @ Fessenden St,10,12,-2,,,,,2,
20,3/1/2014,540,28,Inbound,4199621,4199443,Blue Hill Ave @ Morton St,10,12,-2,,,,,2,
20,3/1/2014,545,28,Inbound,4199621,4199443,Blue Hill Ave @ Talbot Ave,10,12,-2,,,,,2,
20,3/1/2014,549,28,Inbound,4199621,4199443,Blue Hill Ave @ Ellington St - Franklin Park Zoo,10,12,-2,,,,,2,
20,3/1/2014,552,28,Inbound,4199621,4199443,Warren St @ Sunderland St,10,12,-2,,,,,2,
20,3/1/2014,555,28,Inbound,4199621,4199443,Warren St @ Quincy St,10,12,-2,,,,,2,
20,3/1/2014,558,28,Inbound,4199621,4199443,Warren St @ Moreland St,10,12,-2,,,,,2,
20,3/1/2014,562,28,Inbound,4199621,4199443,Dudley Station,10,12,-2,,,,,2,
20,3/1/2014,565,28,Inbound,4199621,4199443,Malcolm X Blvd @ Tremont St,10,12,-2,,,,,2,
20,3/1/2014,567,28,Inbound,4199621,4199443,Ruggles Sta - Upper Level,10,12,-2,,,,,2,
21,3/1/2014,546,28,Inbound,4199443,4199899,Mattapan Station - South Busway,12,11,1,,,,,1,
21,3/1/2014,550,28,Inbound,4199443,4199899,Blue Hill Ave @ Fessenden St,13,11,2,,,,,2,
21,3/1/2014,552,28,Inbound,4199443,4199899,Blue Hill Ave @ Morton St,12,11,1,,,,,1,
21,3/1/2014,557,28,Inbound,4199443,4199899,Blue Hill Ave @ Talbot Ave,13,11,2,,,,,2,
21,3/1/2014,561,28,Inbound,4199443,4199899,Blue Hill Ave @ Ellington St - Franklin Park Zoo,13,11,2,,,,,2,
21,3/1/2014,564,28,Inbound,4199443,4199899,Warren St @ Sunderland St,14,11,3,,,,,3,
21,3/1/2014,567,28,Inbound,4199443,4199899,Warren St @ Quincy St,15,11,4,,,,,4,
21,3/1/2014,570,28,Inbound,4199443,4199899,Warren St @ Moreland St,16,11,5,,,,,5,
21,3/1/2014,574,28,Inbound,4199443,4199899,Dudley Station,17,11,6,,,,,6,
21,3/1/2014,577,28,Inbound,4199443,4199899,Malcolm X Blvd @ Tremont St,17,11,6,,,,,6,
21,3/1/2014,579,28,Inbound,4199443,4199899,Ruggles Sta - Upper Level,18,11,7,,,,,7,
22,3/1/2014,557,28,Inbound,4199899,4200334,Mattapan Station - South Busway,16,11,5,,,,,5,
22,3/1/2014,561,28,Inbound,4199899,4200334,Blue Hill Ave @ Fessenden St,11,11,0,,,,,0,
22,3/1/2014,563,28,Inbound,4199899,4200334,Blue Hill Ave @ Morton St,12,11,1,,,,,1,
22,3/1/2014,568,28,Inbound,4199899,4200334,Blue Hill Ave @ Talbot Ave,11,11,0,,,,,0,
