HeadwayId,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference,ID,AvgAct,AvgSch,AvgStartTime,AbsDifference,AvgDifference
4,3/1/2014,385,32,Outbound,4211127,4211107,807 Hyde Park Ave opp American Legion Hwy,28,24,4,20,9.166666667,12,607,4,2.83
4,3/1/2014,386,32,Outbound,4211127,4211107,Hyde Park Ave @ Greenwood Ave,28,25,3,21,19.66666667,12,619,3,7.67
4,3/1/2014,387,32,Outbound,4211127,4211107,Hyde Park Ave @ Grant Place,30,25,5,22,3.666666667,12,631,5,8.33
5,3/1/2014,408,32,Outbound,4211107,4211129,Hyde Park Ave @ Cummins Hwy,17,21,-4,23,14,12.16666667,643,4,1.83
5,3/1/2014,409,32,Outbound,4211107,4211129,807 Hyde Park Ave opp American Legion Hwy,17,21,-4,24,16,12.33333333,656,4,3.67
5,3/1/2014,411,32,Outbound,4211107,4211129,Hyde Park Ave @ Greenwood Ave,18,21,-3,25,15,12,668,3,3.00
5,3/1/2014,412,32,Outbound,4211107,4211129,Hyde Park Ave @ Grant Place,16,22,-6,26,6.2,12,681,6,5.80
5,3/1/2014,417,32,Outbound,4211107,4211129,Hyde Park Ave @ Wolcott Square,18,23,-5,27,12,12,693,5,1.60
6,3/1/2014,429,32,Outbound,4211129,4208189,Hyde Park Ave @ Cummins Hwy,14,15,-1,28,11.66666667,12,704,1,0.67
6,3/1/2014,430,32,Outbound,4211129,4208189,807 Hyde Park Ave opp American Legion Hwy,14,15,-1,29,19.33333333,12,716,1,7.33
6,3/1/2014,432,32,Outbound,4211129,4208189,Hyde Park Ave @ Greenwood Ave,14,15,-1,30,4,12,728,1,8.00
6,3/1/2014,434,32,Outbound,4211129,4208189,Hyde Park Ave @ Grant Place,15,15,0,31,26.83333333,12,740,0,14.83
6,3/1/2014,440,32,Outbound,4211129,4208189,Hyde Park Ave @ Wolcott Square,13,15,-2,32,-8,12.83333333,752,2,20.83
7,3/1/2014,440,32,Outbound,4208189,4211109,Forest Hills Station Lower Busway,14,15,-1,33,21.33333333,12,765,1,9.33
7,3/1/2014,444,32,Outbound,4208189,4211109,Hyde Park Ave @ Cummins Hwy,15,15,0,34,13.5,12,777,0,2.17
7,3/1/2014,445,32,Outbound,4208189,4211109,807 Hyde Park Ave opp American Legion Hwy,15,15,0,35,22.66666667,12,789,0,10.67
7,3/1/2014,447,32,Outbound,4208189,4211109,Hyde Park Ave @ Greenwood Ave,15,15,0,36,-0.333333333,12,801,0,12.33
7,3/1/2014,449,32,Outbound,4208189,4211109,Hyde Park Ave @ Grant Place,15,15,0,37,14,12,813,0,2.00
7,3/1/2014,455,32,Outbound,4208189,4211109,Hyde Park Ave @ Wolcott Square,15,15,0,38,5.166666667,12,825,0,6.83
8,3/1/2014,455,32,Outbound,4211109,4211131,Forest Hills Station Lower Busway,19,13,6,39,26.6,12,835,6,14.60
8,3/1/2014,459,32,Outbound,4211109,4211131,Hyde Park Ave @ Cummins Hwy,14,13,1,40,-0.6,12,847,1,12.60
8,3/1/2014,460,32,Outbound,4211109,4211131,807 Hyde Park Ave opp American Legion Hwy,13,13,0,41,17.33333333,12,861,0,5.33
8,3/1/2014,462,32,Outbound,4211109,4211131,Hyde Park Ave @ Greenwood Ave,14,13,1,42,6.166666667,12,873,1,5.83
8,3/1/2014,464,32,Outbound,4211109,4211131,Hyde Park Ave @ Grant Place,14,13,1,43,26.16666667,12,885,1,14.17
8,3/1/2014,470,32,Outbound,4211109,4211131,Hyde Park Ave @ Wolcott Square,13,13,0,44,3,12,897,0,9.00
9,3/1/2014,468,32,Outbound,4211131,4208569,Forest Hills Station Lower Busway,17,12,5,45,23.2,16,907,5,7.20
9,3/1/2014,472,32,Outbound,4211131,4208569,Hyde Park Ave @ Cummins Hwy,15,12,3,46,5,12,923,3,7.00
9,3/1/2014,473,32,Outbound,4211131,4208569,807 Hyde Park Ave opp American Legion Hwy,16,13,3,47,22.66666667,19.83333333,937,3,3.17
9,3/1/2014,475,32,Outbound,4211131,4208569,Hyde Park Ave @ Greenwood Ave,15,13,2,48,10.83333333,12,957,2,1.83
9,3/1/2014,477,32,Outbound,4211131,4208569,Hyde Park Ave @ Grant Place,16,13,3,49,11.33333333,12,969,3,1.33
9,3/1/2014,483,32,Outbound,4211131,4208569,Hyde Park Ave @ Wolcott Square,17,13,4,50,4.833333333,12,981,4,7.17
10,3/1/2014,480,32,Outbound,4208569,4211161,Forest Hills Station Lower Busway,8,12,-4,51,19.16666667,12,993,4,7.17
10,3/1/2014,484,32,Outbound,4208569,4211161,Hyde Park Ave @ Cummins Hwy,9,12,-3,52,4.333333333,12,1005,3,7.67
10,3/1/2014,486,32,Outbound,4208569,4211161,807 Hyde Park Ave opp American Legion Hwy,9,12,-3,53,13.33333333,12,1017,3,2.67
10,3/1/2014,488,32,Outbound,4208569,4211161,Hyde Park Ave @ Greenwood Ave,9,12,-3,54,14.83333333,12,1029,3,2.83
10,3/1/2014,490,32,Outbound,4208569,4211161,Hyde Park Ave @ Grant Place,8,12,-4,55,14,12,1041,4,2.00
10,3/1/2014,496,32,Outbound,4208569,4211161,Hyde Park Ave @ Wolcott Square,8,12,-4,56,7.333333333,12,1053,4,4.67
11,3/1/2014,492,32,Outbound,4211161,4211111,Forest Hills Station Lower Busway,10,12,-2,57,18.5,12,1065,2,6.50
11,3/1/2014,496,32,Outbound,4211161,4211111,Hyde Park Ave @ Cummins Hwy,11,12,-1,58,5.166666667,12,1077,1,6.83
11,3/1/2014,498,32,Outbound,4211161,4211111,807 Hyde Park Ave opp American Legion Hwy,10,12,-2,59,12.16666667,12,1089,2,1.83
11,3/1/2014,500,32,Outbound,4211161,4211111,Hyde Park Ave @ Greenwood Ave,11,12,-1,60,14.66666667,12,1101,1,3.33
11,3/1/2014,502,32,Outbound,4211161,4211111,Hyde Park Ave @ Grant Place,11,12,-1,61,8,12,1113,1,4.00
11,3/1/2014,508,32,Outbound,4211161,4211111,Hyde Park Ave @ Wolcott Square,11,12,-1,62,22,12,1125,1,10.00
12,3/1/2014,504,32,Outbound,4211111,4211179,Forest Hills Station Lower Busway,15,12,3,63,3.333333333,14.33333333,1137,3,11.00
12,3/1/2014,508,32,Outbound,4211111,4211179,Hyde Park Ave @ Cummins Hwy,13,12,1,64,19,15,1151,1,4.00
12,3/1/2014,510,32,Outbound,4211111,4211179,807 Hyde Park Ave opp American Legion Hwy,13,12,1,65,5,15,1166,1,10.00
12,3/1/2014,512,32,Outbound,4211111,4211179,Hyde Park Ave @ Greenwood Ave,12,12,0,66,41.83333333,14.83333333,1181,0,27.00
12,3/1/2014,514,32,Outbound,4211111,4211179,Hyde Park Ave @ Grant Place,13,12,1,67,2.166666667,12.66666667,1196,1,10.50
12,3/1/2014,520,32,Outbound,4211111,4211179,Hyde Park Ave @ Wolcott Square,12,12,0,68,6.5,15,1209,0,8.50
13,3/1/2014,516,32,Outbound,4211179,4211229,Forest Hills Station Lower Busway,13,12,1,69,14.83333333,15,1224,1,1.83
13,3/1/2014,520,32,Outbound,4211179,4211229,Hyde Park Ave @ Cummins Hwy,12,12,0,70,16.16666667,15,1239,0,2.17
13,3/1/2014,522,32,Outbound,4211179,4211229,807 Hyde Park Ave opp American Legion Hwy,14,12,2,71,12.16666667,15,1254,2,3.17
13,3/1/2014,524,32,Outbound,4211179,4211229,Hyde Park Ave @ Greenwood Ave,14,12,2,72,17,15,1269,2,2.00
13,3/1/2014,526,32,Outbound,4211179,4211229,Hyde Park Ave @ Grant Place,14,12,2,73,26.33333333,20.83333333,1284,2,5.50
13,3/1/2014,532,32,Outbound,4211179,4211229,Hyde Park Ave @ Wolcott Square,14,12,2,74,-0.333333333,9.166666667,1304,2,9.50
14,3/1/2014,528,32,Outbound,4211229,4211163,Forest Hills Station Lower Busway,12,12,0,75,18.33333333,15,1314,0,3.33
14,3/1/2014,532,32,Outbound,4211229,4211163,Hyde Park Ave @ Cummins Hwy,16,12,4,76,26.5,15,1329,4,11.50
14,3/1/2014,534,32,Outbound,4211229,4211163,807 Hyde Park Ave opp American Legion Hwy,15,12,3,77,1.166666667,15,1344,3,13.83
14,3/1/2014,536,32,Outbound,4211229,4211163,Hyde Park Ave @ Greenwood Ave,15,12,3,78,16.16666667,15,1359,3,1.17
14,3/1/2014,538,32,Outbound,4211229,4211163,Hyde Park Ave @ Grant Place,14,12,2,79,14,15,1374,2,1.00
14,3/1/2014,544,32,Outbound,4211229,4211163,Hyde Park Ave @ Wolcott Square,15,12,3,80,17.33333333,14.83333333,1389,3,3.50
15,3/1/2014,540,32,Outbound,4211163,4211113,Forest Hills Station Lower Busway,9,12,-3,81,13.5,13.83333333,1403,3,2.00
15,3/1/2014,544,32,Outbound,4211163,4211113,Hyde Park Ave @ Cummins Hwy,8,12,-4,82,16,15,1417,4,3.33
15,3/1/2014,546,32,Outbound,4211163,4211113,807 Hyde Park Ave opp American Legion Hwy,8,12,-4,83,16.33333333,15,1432,4,1.33
15,3/1/2014,548,32,Outbound,4211163,4211113,Hyde Park Ave @ Greenwood Ave,7,12,-5,84,11.83333333,15,1447,5,3.17
15,3/1/2014,550,32,Outbound,4211163,4211113,Hyde Park Ave @ Grant Place,8,12,-4,85,19.66666667,20,1462,4,1.33
15,3/1/2014,556,32,Outbound,4211163,4211113,Hyde Park Ave @ Wolcott Square,9,12,-3,86,26.5,20,1482,3,6.50
16,3/1/2014,552,32,Outbound,4211113,4211181,Forest Hills Station Lower Busway,13,12,1,87,32.5,20,1502,1,13.17
16,3/1/2014,556,32,Outbound,4211113,4211181,Hyde Park Ave @ Cummins Hwy,13,12,1,,,,,1,
16,3/1/2014,558,32,Outbound,4211113,4211181,807 Hyde Park Ave opp American Legion Hwy,13,12,1,,,,,1,
16,3/1/2014,560,32,Outbound,4211113,4211181,Hyde Park Ave @ Greenwood Ave,13,12,1,,,,,1,
16,3/1/2014,562,32,Outbound,4211113,4211181,Hyde Park Ave @ Grant Place,14,12,2,,,,,2,
16,3/1/2014,568,32,Outbound,4211113,4211181,Hyde Park Ave @ Wolcott Square,15,12,3,,,,,3,
17,3/1/2014,564,32,Outbound,4211181,4211231,Forest Hills Station Lower Busway,8,12,-4,,,,,4,
17,3/1/2014,568,32,Outbound,4211181,4211231,Hyde Park Ave @ Cummins Hwy,12,12,0,,,,,0,
17,3/1/2014,570,32,Outbound,4211181,4211231,807 Hyde Park Ave opp American Legion Hwy,11,12,-1,,,,,1,
17,3/1/2014,572,32,Outbound,4211181,4211231,Hyde Park Ave @ Greenwood Ave,12,12,0,,,,,0,
17,3/1/2014,574,32,Outbound,4211181,4211231,Hyde Park Ave @ Grant Place,13,12,1,,,,,1,
17,3/1/2014,580,32,Outbound,4211181,4211231,Hyde Park Ave @ Wolcott Square,11,12,-1,,,,,1,
18,3/1/2014,576,32,Outbound,4211231,4211165,Forest Hills Station Lower Busway,18,12,6,,,,,6,
18,3/1/2014,580,32,Outbound,4211231,4211165,Hyde Park Ave @ Cummins Hwy,12,12,0,,,,,0,
18,3/1/2014,582,32,Outbound,4211231,4211165,807 Hyde Park Ave opp American Legion Hwy,13,12,1,,,,,1,
18,3/1/2014,584,32,Outbound,4211231,4211165,Hyde Park Ave @ Greenwood Ave,13,12,1,,,,,1,
18,3/1/2014,586,32,Outbound,4211231,4211165,Hyde Park Ave @ Grant Place,11,12,-1,,,,,1,
18,3/1/2014,592,32,Outbound,4211231,4211165,Hyde Park Ave @ Wolcott Square,12,12,0,,,,,0,
19,3/1/2014,588,32,Outbound,4211165,4211417,Forest Hills Station Lower Busway,11,12,-1,,,,,1,
19,3/1/2014,592,32,Outbound,4211165,4211417,Hyde Park Ave @ Cummins Hwy,13,12,1,,,,,1,
19,3/1/2014,594,32,Outbound,4211165,4211417,807 Hyde Park Ave opp American Legion Hwy,13,12,1,,,,,1,
19,3/1/2014,596,32,Outbound,4211165,4211417,Hyde Park Ave @ Greenwood Ave,13,12,1,,,,,1,
19,3/1/2014,598,32,Outbound,4211165,4211417,Hyde Park Ave @ Grant Place,14,12,2,,,,,2,
19,3/1/2014,604,32,Outbound,4211165,4211417,Hyde Park Ave @ Wolcott Square,15,12,3,,,,,3,
20,3/1/2014,600,32,Outbound,4211417,4211183,Forest Hills Station Lower Busway,7,12,-5,,,,,5,
20,3/1/2014,604,32,Outbound,4211417,4211183,Hyde Park Ave @ Cummins Hwy,10,12,-2,,,,,2,
20,3/1/2014,606,32,Outbound,4211417,4211183,807 Hyde Park Ave opp American Legion Hwy,10,12,-2,,,,,2,
20,3/1/2014,608,32,Outbound,4211417,4211183,Hyde Park Ave @ Greenwood Ave,10,12,-2,,,,,2,
20,3/1/2014,610,32,Outbound,4211417,4211183,Hyde Park Ave @ Grant Place,9,12,-3,,,,,3,
20,3/1/2014,616,32,Outbound,4211417,4211183,Hyde Park Ave @ Wolcott Square,9,12,-3,,,,,3,
21,3/1/2014,612,32,Outbound,4211183,4211233,Forest Hills Station Lower Busway,16,12,4,,,,,4,
21,3/1/2014,616,32,Outbound,4211183,4211233,Hyde Park Ave @ Cummins Hwy,19,12,7,,,,,7,
21,3/1/2014,618,32,Outbound,4211183,4211233,807 Hyde Park Ave opp American Legion Hwy,20,12,8,,,,,8,
21,3/1/2014,620,32,Outbound,4211183,4211233,Hyde Park Ave @ Greenwood Ave,21,12,9,,,,,9,
21,3/1/2014,622,32,Outbound,4211183,4211233,Hyde Park Ave @ Grant Place,21,12,9,,,,,9,
21,3/1/2014,628,32,Outbound,4211183,4211233,Hyde Park Ave @ Wolcott Square,21,12,9,,,,,9,
22,3/1/2014,624,32,Outbound,4211233,4211167,Forest Hills Station Lower Busway,9,12,-3,,,,,3,
22,3/1/2014,628,32,Outbound,4211233,4211167,Hyde Park Ave @ Cummins Hwy,5,12,-7,,,,,7,
22,3/1/2014,630,32,Outbound,4211233,4211167,807 Hyde Park Ave opp American Legion Hwy,4,12,-8,,,,,8,
22,3/1/2014,632,32,Outbound,4211233,4211167,Hyde Park Ave @ Greenwood Ave,2,12,-10,,,,,10,
22,3/1/2014,634,32,Outbound,4211233,4211167,Hyde Park Ave @ Grant Place,2,12,-10,,,,,10,
22,3/1/2014,640,32,Outbound,4211233,4211167,Hyde Park Ave @ Wolcott Square,0,12,-12,,,,,12,
23,3/1/2014,636,32,Outbound,4211167,4211419,Forest Hills Station Lower Busway,14,12,2,,,,,2,
23,3/1/2014,640,32,Outbound,4211167,4211419,Hyde Park Ave @ Cummins Hwy,12,12,0,,,,,0,
23,3/1/2014,642,32,Outbound,4211167,4211419,807 Hyde Park Ave opp American Legion Hwy,12,12,0,,,,,0,
23,3/1/2014,644,32,Outbound,4211167,4211419,Hyde Park Ave @ Greenwood Ave,14,12,2,,,,,2,
23,3/1/2014,646,32,Outbound,4211167,4211419,Hyde Park Ave @ Grant Place,15,12,3,,,,,3,
23,3/1/2014,652,32,Outbound,4211167,4211419,Hyde Park Ave @ Wolcott Square,17,13,4,,,,,4,
24,3/1/2014,648,32,Outbound,4211419,4211185,Forest Hills Station Lower Busway,15,12,3,,,,,3,
24,3/1/2014,652,32,Outbound,4211419,4211185,Hyde Park Ave @ Cummins Hwy,16,12,4,,,,,4,
24,3/1/2014,654,32,Outbound,4211419,4211185,807 Hyde Park Ave opp American Legion Hwy,17,12,5,,,,,5,
24,3/1/2014,656,32,Outbound,4211419,4211185,Hyde Park Ave @ Greenwood Ave,17,12,5,,,,,5,
24,3/1/2014,658,32,Outbound,4211419,4211185,Hyde Park Ave @ Grant Place,16,13,3,,,,,3,
24,3/1/2014,665,32,Outbound,4211419,4211185,Hyde Park Ave @ Wolcott Square,15,13,2,,,,,2,
25,3/1/2014,660,32,Outbound,4211185,4211235,Forest Hills Station Lower Busway,16,12,4,,,,,4,
25,3/1/2014,664,32,Outbound,4211185,4211235,Hyde Park Ave @ Cummins Hwy,15,12,3,,,,,3,
25,3/1/2014,666,32,Outbound,4211185,4211235,807 Hyde Park Ave opp American Legion Hwy,15,12,3,,,,,3,
25,3/1/2014,668,32,Outbound,4211185,4211235,Hyde Park Ave @ Greenwood Ave,15,12,3,,,,,3,
25,3/1/2014,671,32,Outbound,4211185,4211235,Hyde Park Ave @ Grant Place,15,12,3,,,,,3,
25,3/1/2014,678,32,Outbound,4211185,4211235,Hyde Park Ave @ Wolcott Square,14,12,2,,,,,2,
26,3/1/2014,676,32,Outbound,4211235,4215021,Hyde Park Ave @ Cummins Hwy,8,12,-4,,,,,4,
26,3/1/2014,678,32,Outbound,4211235,4215021,807 Hyde Park Ave opp American Legion Hwy,7,12,-5,,,,,5,
26,3/1/2014,680,32,Outbound,4211235,4215021,Hyde Park Ave @ Greenwood Ave,5,12,-7,,,,,7,
26,3/1/2014,683,32,Outbound,4211235,4215021,Hyde Park Ave @ Grant Place,6,12,-6,,,,,6,
26,3/1/2014,690,32,Outbound,4211235,4215021,Hyde Park Ave @ Wolcott Square,5,12,-7,,,,,7,
27,3/1/2014,688,32,Outbound,4215021,4211421,Hyde Park Ave @ Cummins Hwy,10,12,-2,,,,,2,
27,3/1/2014,690,32,Outbound,4215021,4211421,807 Hyde Park Ave opp American Legion Hwy,10,12,-2,,,,,2,
27,3/1/2014,692,32,Outbound,4215021,4211421,Hyde Park Ave @ Greenwood Ave,13,12,1,,,,,1,
27,3/1/2014,695,32,Outbound,4215021,4211421,Hyde Park Ave @ Grant Place,12,12,0,,,,,0,
27,3/1/2014,702,32,Outbound,4215021,4211421,Hyde Park Ave @ Wolcott Square,15,12,3,,,,,3,
28,3/1/2014,696,32,Outbound,4211421,4210004,Forest Hills Station Lower Busway,13,12,1,,,,,1,
28,3/1/2014,700,32,Outbound,4211421,4210004,Hyde Park Ave @ Cummins Hwy,12,12,0,,,,,0,
28,3/1/2014,702,32,Outbound,4211421,4210004,807 Hyde Park Ave opp American Legion Hwy,12,12,0,,,,,0,
28,3/1/2014,704,32,Outbound,4211421,4210004,Hyde Park Ave @ Greenwood Ave,12,12,0,,,,,0,
28,3/1/2014,707,32,Outbound,4211421,4210004,Hyde Park Ave @ Grant Place,11,12,-1,,,,,1,
28,3/1/2014,714,32,Outbound,4211421,4210004,Hyde Park Ave @ Wolcott Square,10,12,-2,,,,,2,
29,3/1/2014,708,32,Outbound,4210004,4211237,Forest Hills Station Lower Busway,15,12,3,,,,,3,
29,3/1/2014,712,32,Outbound,4210004,4211237,Hyde Park Ave @ Cummins Hwy,20,12,8,,,,,8,
29,3/1/2014,714,32,Outbound,4210004,4211237,807 Hyde Park Ave opp American Legion Hwy,20,12,8,,,,,8,
29,3/1/2014,716,32,Outbound,4210004,4211237,Hyde Park Ave @ Greenwood Ave,19,12,7,,,,,7,
29,3/1/2014,719,32,Outbound,4210004,4211237,Hyde Park Ave @ Grant Place,21,12,9,,,,,9,
29,3/1/2014,726,32,Outbound,4210004,4211237,Hyde Park Ave @ Wolcott Square,21,12,9,,,,,9,
30,3/1/2014,720,32,Outbound,4211237,4215023,Forest Hills Station Lower Busway,8,12,-4,,,,,4,
30,3/1/2014,724,32,Outbound,4211237,4215023,Hyde Park Ave @ Cummins Hwy,4,12,-8,,,,,8,
30,3/1/2014,726,32,Outbound,4211237,4215023,807 Hyde Park Ave opp American Legion Hwy,4,12,-8,,,,,8,
30,3/1/2014,728,32,Outbound,4211237,4215023,Hyde Park Ave @ Greenwood Ave,3,12,-9,,,,,9,
30,3/1/2014,731,32,Outbound,4211237,4215023,Hyde Park Ave @ Grant Place,2,12,-10,,,,,10,
30,3/1/2014,738,32,Outbound,4211237,4215023,Hyde Park Ave @ Wolcott Square,3,12,-9,,,,,9,
31,3/1/2014,732,32,Outbound,4215023,4211431,Forest Hills Station Lower Busway,27,12,15,,,,,15,
31,3/1/2014,736,32,Outbound,4215023,4211431,Hyde Park Ave @ Cummins Hwy,26,12,14,,,,,14,
31,3/1/2014,738,32,Outbound,4215023,4211431,807 Hyde Park Ave opp American Legion Hwy,26,12,14,,,,,14,
31,3/1/2014,740,32,Outbound,4215023,4211431,Hyde Park Ave @ Greenwood Ave,25,12,13,,,,,13,
31,3/1/2014,743,32,Outbound,4215023,4211431,Hyde Park Ave @ Grant Place,29,12,17,,,,,17,
31,3/1/2014,750,32,Outbound,4215023,4211431,Hyde Park Ave @ Wolcott Square,28,12,16,,,,,16,
32,3/1/2014,744,32,Outbound,4211431,4209881,Forest Hills Station Lower Busway,-15,12,-27,,,,,27,
32,3/1/2014,748,32,Outbound,4211431,4209881,Hyde Park Ave @ Cummins Hwy,-7,13,-20,,,,,20,
32,3/1/2014,750,32,Outbound,4211431,4209881,807 Hyde Park Ave opp American Legion Hwy,-8,13,-21,,,,,21,
32,3/1/2014,752,32,Outbound,4211431,4209881,Hyde Park Ave @ Greenwood Ave,-6,13,-19,,,,,19,
32,3/1/2014,755,32,Outbound,4211431,4209881,Hyde Park Ave @ Grant Place,-6,13,-19,,,,,19,
32,3/1/2014,762,32,Outbound,4211431,4209881,Hyde Park Ave @ Wolcott Square,-6,13,-19,,,,,19,
33,3/1/2014,756,32,Outbound,4209881,4211425,Forest Hills Station Lower Busway,24,12,12,,,,,12,
33,3/1/2014,761,32,Outbound,4209881,4211425,Hyde Park Ave @ Cummins Hwy,21,12,9,,,,,9,
33,3/1/2014,763,32,Outbound,4209881,4211425,807 Hyde Park Ave opp American Legion Hwy,21,12,9,,,,,9,
33,3/1/2014,765,32,Outbound,4209881,4211425,Hyde Park Ave @ Greenwood Ave,21,12,9,,,,,9,
33,3/1/2014,768,32,Outbound,4209881,4211425,Hyde Park Ave @ Grant Place,20,12,8,,,,,8,
33,3/1/2014,775,32,Outbound,4209881,4211425,Hyde Park Ave @ Wolcott Square,21,12,9,,,,,9,
34,3/1/2014,768,32,Outbound,4211425,4209910,Forest Hills Station Lower Busway,17,12,5,,,,,5,
34,3/1/2014,773,32,Outbound,4211425,4209910,Hyde Park Ave @ Cummins Hwy,14,12,2,,,,,2,
34,3/1/2014,775,32,Outbound,4211425,4209910,807 Hyde Park Ave opp American Legion Hwy,14,12,2,,,,,2,
34,3/1/2014,777,32,Outbound,4211425,4209910,Hyde Park Ave @ Greenwood Ave,14,12,2,,,,,2,
34,3/1/2014,780,32,Outbound,4211425,4209910,Hyde Park Ave @ Grant Place,12,12,0,,,,,0,
34,3/1/2014,787,32,Outbound,4211425,4209910,Hyde Park Ave @ Wolcott Square,10,12,-2,,,,,2,
35,3/1/2014,780,32,Outbound,4209910,4211433,Forest Hills Station Lower Busway,20,12,8,,,,,8,
35,3/1/2014,785,32,Outbound,4209910,4211433,Hyde Park Ave @ Cummins Hwy,22,12,10,,,,,10,
35,3/1/2014,787,32,Outbound,4209910,4211433,807 Hyde Park Ave opp American Legion Hwy,24,12,12,,,,,12,
35,3/1/2014,789,32,Outbound,4209910,4211433,Hyde Park Ave @ Greenwood Ave,23,12,11,,,,,11,
35,3/1/2014,792,32,Outbound,4209910,4211433,Hyde Park Ave @ Grant Place,23,12,11,,,,,11,
35,3/1/2014,799,32,Outbound,4209910,4211433,Hyde Park Ave @ Wolcott Square,24,12,12,,,,,12,
36,3/1/2014,792,32,Outbound,4211433,4211441,Forest Hills Station Lower Busway,2,12,-10,,,,,10,
36,3/1/2014,797,32,Outbound,4211433,4211441,Hyde Park Ave @ Cummins Hwy,-1,12,-13,,,,,13,
36,3/1/2014,799,32,Outbound,4211433,4211441,807 Hyde Park Ave opp American Legion Hwy,-1,12,-13,,,,,13,
36,3/1/2014,801,32,Outbound,4211433,4211441,Hyde Park Ave @ Greenwood Ave,0,12,-12,,,,,12,
36,3/1/2014,804,32,Outbound,4211433,4211441,Hyde Park Ave @ Grant Place,-2,12,-14,,,,,14,
36,3/1/2014,811,32,Outbound,4211433,4211441,Hyde Park Ave @ Wolcott Square,0,12,-12,,,,,12,
37,3/1/2014,804,32,Outbound,4211441,4211427,Forest Hills Station Lower Busway,12,12,0,,,,,0,
37,3/1/2014,809,32,Outbound,4211441,4211427,Hyde Park Ave @ Cummins Hwy,16,12,4,,,,,4,
37,3/1/2014,811,32,Outbound,4211441,4211427,807 Hyde Park Ave opp American Legion Hwy,15,12,3,,,,,3,
37,3/1/2014,813,32,Outbound,4211441,4211427,Hyde Park Ave @ Greenwood Ave,13,12,1,,,,,1,
37,3/1/2014,816,32,Outbound,4211441,4211427,Hyde Park Ave @ Grant Place,14,12,2,,,,,2,
37,3/1/2014,823,32,Outbound,4211441,4211427,Hyde Park Ave @ Wolcott Square,14,12,2,,,,,2,
38,3/1/2014,816,32,Outbound,4211427,4209912,Forest Hills Station Lower Busway,6,12,-6,,,,,6,
38,3/1/2014,821,32,Outbound,4211427,4209912,Hyde Park Ave @ Cummins Hwy,5,12,-7,,,,,7,
38,3/1/2014,823,32,Outbound,4211427,4209912,807 Hyde Park Ave opp American Legion Hwy,4,12,-8,,,,,8,
