HeadwayId,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference,ID,AvgAct,AvgSch,AvgStartTime,AbsDifference,AvgDifference
15,3/1/2014,512,23,Inbound,4232988,4233024,Washington St @ Bowdoin St,25,15,10,,,,,10,
15,3/1/2014,515,23,Inbound,4232988,4233024,Washington St @ Columbia Rd,27,15,12,,,,,12,
15,3/1/2014,518,23,Inbound,4232988,4233024,Warren St @ Sunderland St,29,15,14,,,,,14,
15,3/1/2014,520,23,Inbound,4232988,4233024,Warren St @ Quincy St,30,15,15,,,,,15,
15,3/1/2014,524,23,Inbound,4232988,4233024,Warren St @ Moreland St,29,15,14,,,,,14,
15,3/1/2014,526,23,Inbound,4232988,4233024,Dudley Station,29,15,14,,,,,14,
15,3/1/2014,529,23,Inbound,4232988,4233024,Malcolm X Blvd @ Tremont St,29,15,14,,,,,14,
15,3/1/2014,531,23,Inbound,4232988,4233024,Ruggles Sta - Upper Level,30,15,15,,,,,15,
16,3/1/2014,520,23,Inbound,4233024,4233073,Ashmont Station,12,14,-2,,,,,2,
16,3/1/2014,522,23,Inbound,4233024,4233073,Talbot Ave @ Centre St,12,14,-2,,,,,2,
16,3/1/2014,527,23,Inbound,4233024,4233073,Washington St @ Bowdoin St,14,14,0,,,,,0,
16,3/1/2014,530,23,Inbound,4233024,4233073,Washington St @ Columbia Rd,12,14,-2,,,,,2,
16,3/1/2014,533,23,Inbound,4233024,4233073,Warren St @ Sunderland St,11,14,-3,,,,,3,
16,3/1/2014,535,23,Inbound,4233024,4233073,Warren St @ Quincy St,10,14,-4,,,,,4,
16,3/1/2014,539,23,Inbound,4233024,4233073,Warren St @ Moreland St,12,14,-2,,,,,2,
16,3/1/2014,541,23,Inbound,4233024,4233073,Dudley Station,13,14,-1,,,,,1,
16,3/1/2014,544,23,Inbound,4233024,4233073,Malcolm X Blvd @ Tremont St,14,14,0,,,,,0,
16,3/1/2014,546,23,Inbound,4233024,4233073,Ruggles Sta - Upper Level,14,14,0,,,,,0,
17,3/1/2014,534,23,Inbound,4233073,4233197,Ashmont Station,11,14,-3,,,,,3,
17,3/1/2014,536,23,Inbound,4233073,4233197,Talbot Ave @ Centre St,9,14,-5,,,,,5,
17,3/1/2014,541,23,Inbound,4233073,4233197,Washington St @ Bowdoin St,8,14,-6,,,,,6,
17,3/1/2014,544,23,Inbound,4233073,4233197,Washington St @ Columbia Rd,7,14,-7,,,,,7,
17,3/1/2014,547,23,Inbound,4233073,4233197,Warren St @ Sunderland St,8,14,-6,,,,,6,
17,3/1/2014,549,23,Inbound,4233073,4233197,Warren St @ Quincy St,8,14,-6,,,,,6,
17,3/1/2014,553,23,Inbound,4233073,4233197,Warren St @ Moreland St,7,14,-7,,,,,7,
17,3/1/2014,555,23,Inbound,4233073,4233197,Dudley Station,6,14,-8,,,,,8,
17,3/1/2014,558,23,Inbound,4233073,4233197,Malcolm X Blvd @ Tremont St,6,14,-8,,,,,8,
17,3/1/2014,560,23,Inbound,4233073,4233197,Ruggles Sta - Upper Level,6,15,-9,,,,,9,
