1	Inbound	31	200.53846153846155	589.5961538461538
1	Inbound	32	205.9758064516129	624.6048387096774
1	Inbound	33	200.0	509.9618644067797
1	Inbound	34	200.0	465.775
1	Inbound	35	154.6218487394958	254.41176470588235
1	Inbound	36	124.15463917525773	131.7164948453608
1	Inbound	37	124.3989898989899	130.4747474747475
1	Inbound	38	152.507299270073	395.44525547445255
1	Inbound	39	103.60396039603961	689.3267326732673
1	Inbound	40	89.32	572.975
1	Inbound	41	67.95806451612903	388.51290322580644
1	Inbound	42	55.967532467532465	227.38311688311688
1	Inbound	43	53.0	112.65697674418605
1	Inbound	44	68.15865384615384	90.59375
1	Inbound	45	83.84453781512605	75.6470588235294
1	Inbound	46	61.27205882352941	71.86397058823529
1	Inbound	47	62.07738095238095	218.9077380952381
1	Inbound	48	56.06547619047619	241.24107142857142
1	Inbound	49	48.096256684491976	277.90106951871655
1	Inbound	50	51.67987804878049	124.3109756097561
1	Inbound	51	46.2964824120603	72.53517587939699
1	Inbound	52	51.9359756097561	72.03658536585365
1	Inbound	53	55.68518518518518	77.19047619047619
1	Inbound	54	56.5990099009901	77.99009900990099
1	Inbound	55	54.941489361702125	91.34308510638297
1	Inbound	56	60.887573964497044	71.57396449704142
1	Inbound	57	59.46894409937888	79.13354037267081
1	Inbound	58	60.32941176470588	76.80294117647058
1	Inbound	59	68.68313953488372	87.47383720930233
1	Inbound	60	93.25390625	145.22265625
1	Inbound	61	70.41836734693878	113.62244897959184
1	Inbound	62	82.99112426035504	118.76923076923077
1	Inbound	63	98.5948905109489	154.44890510948906
1	Inbound	64	100.9578313253012	115.71686746987952
1	Inbound	65	102.88607594936708	122.43354430379746
1	Inbound	66	108.75925925925925	138.9111111111111
1	Inbound	67	104.75531914893617	117.4645390070922
1	Inbound	68	113.55102040816327	147.44387755102042
1	Inbound	69	125.98518518518519	185.94814814814814
1	Inbound	70	121.99115044247787	156.75221238938053
1	Inbound	71	113.4639175257732	152.88659793814432
1	Inbound	72	116.42592592592592	147.7
1	Inbound	73	112.70247933884298	178.53719008264463
1	Inbound	74	107.03883495145631	113.79611650485437
1	Inbound	75	113.32116788321167	149.1167883211679
1	Inbound	76	119.11764705882354	149.19747899159663
1	Inbound	77	134.5252525252525	166.55050505050505
1	Inbound	78	130.13257575757575	156.04924242424244
1	Inbound	79	126.88532110091744	170.56422018348624
1	Inbound	80	120.22680412371135	168.08247422680412
1	Inbound	81	123.0702479338843	177.09504132231405
1	Inbound	82	115.38571428571429	163.45238095238096
1	Inbound	83	108.08415841584159	156.62376237623764
1	Inbound	84	132.78787878787878	169.77651515151516
1	Inbound	85	97.64666666666666	99.35333333333334
1	Inbound	86	96.36746987951807	134.20180722891567
1	Inbound	87	95.61437908496733	171.93790849673204
1	Inbound	88	82.88888888888889	125.08024691358025
1	Inbound	89	92.4971098265896	140.85260115606937
1	Inbound	90	86.42384105960265	180.41721854304635
1	Inbound	91	89.0845588235294	142.49632352941177
1	Inbound	92	90.17592592592592	124.74382716049382
1	Inbound	93	82.4875	131.303125
1	Inbound	94	71.61666666666666	86.275
1	Inbound	95	68.75945945945946	116.13243243243244
1	Inbound	96	76.40853658536585	84.9329268292683
1	Inbound	97	53.85220125786164	92.09748427672956
1	Inbound	98	44.67171717171717	77.28787878787878
1	Inbound	99	41.98139534883721	86.55348837209303
1	Inbound	100	49.17575757575757	99.62424242424242
1	Inbound	101	50.27205882352941	76.26470588235294
1	Inbound	102	47.36270491803279	102.54303278688525
1	Inbound	103	48.567251461988306	109.64327485380117
1	Inbound	104	49.23056994818653	86.53367875647669
1	Inbound	105	62.59550561797753	107.44662921348315
1	Inbound	106	52.848066298342545	99.09116022099448
1	Inbound	107	68.58988764044943	111.23595505617978
1	Inbound	108	60.73684210526316	97.01913875598086
1	Inbound	109	38.04102564102564	64.92051282051283
1	Inbound	110	40.12568306010929	86.02185792349727
1	Inbound	111	27.763513513513512	71.15033783783784
1	Inbound	112	33.047325102880656	78.8045267489712
1	Inbound	113	39.677570093457945	71.08644859813084
1	Inbound	114	44.11915887850467	67.6144859813084
1	Inbound	115	43.11139896373057	70.03626943005182
1	Inbound	116	42.3421052631579	56.32535885167464
1	Inbound	117	47.5953488372093	63.5046511627907
1	Inbound	118	48.485074626865675	63.73880597014925
1	Inbound	119	48.19945355191257	63.30601092896175
1	Inbound	120	49.846354166666664	69.21614583333333
1	Inbound	121	55.49704142011834	61.01183431952663
1	Inbound	122	65.97043010752688	86.63172043010752
1	Inbound	123	79.3051948051948	80.20454545454545
1	Inbound	124	93.20588235294117	110.5
1	Inbound	125	78.45348837209302	106.06589147286822
1	Inbound	126	90.30434782608695	100.50869565217391
1	Inbound	127	80.30794701986756	92.32781456953643
1	Inbound	128	85.46688741721854	98.6456953642384
1	Inbound	129	93.66810344827586	113.57327586206897
1	Inbound	130	92.10264900662251	104.95364238410596
1	Inbound	131	100.78571428571429	122.63839285714286
1	Inbound	132	102.53846153846153	127.05
1	Inbound	133	96.62946428571429	116.37053571428571
1	Inbound	134	94.61538461538461	118.86363636363636
1	Inbound	135	70.68939393939394	132.67045454545453
1	Inbound	136	80.5421686746988	107.29518072289157
1	Inbound	137	87.97844827586206	104.84051724137932
1	Inbound	138	86.57608695652173	91.30434782608695
1	Inbound	139	89.45424836601308	100.2875816993464
1	Inbound	140	88.60546875	101.1171875
1	Inbound	141	88.03125	104.4375
1	Inbound	142	102.27678571428571	90.12946428571429
1	Inbound	143	96.47744360902256	114.68796992481202
1	Inbound	144	89.14772727272727	103.53787878787878
1	Inbound	145	89.52941176470588	94.52941176470588
1	Inbound	146	93.26923076923077	86.05
1	Inbound	147	94.55603448275862	113.24568965517241
1	Inbound	148	94.38775510204081	106.65646258503402
1	Inbound	149	73.30232558139535	222.7248062015504
1	Inbound	150	76.94117647058823	409.13235294117646
1	Inbound	151	106.75510204081633	59746.602040816324
1	Outbound	27	200.0	465.953125
1	Outbound	28	200.0	536.4556962025316
1	Outbound	29	200.0	525.25
1	Outbound	30	200.0	451.27848101265823
1	Outbound	31	198.88541666666666	375.0104166666667
1	Outbound	32	162.85	135.65
1	Outbound	33	142.4672131147541	101.52459016393442
1	Outbound	34	94.75490196078431	289.55392156862746
1	Outbound	35	93.05084745762711	314.0
1	Outbound	36	64.63636363636364	499.52272727272725
1	Outbound	37	53.32831325301205	284.37048192771084
1	Outbound	38	55.287709497206706	181.87150837988827
1	Outbound	39	55.038922155688624	60.26646706586826
1	Outbound	40	45.45454545454545	63.628787878787875
1	Outbound	41	43.20810810810811	58.95135135135135
1	Outbound	42	50.54149377593361	164.97095435684648
1	Outbound	43	48.79651162790697	324.8401162790698
1	Outbound	44	59.07179487179487	305.9153846153846
1	Outbound	45	64.50295857988165	429.62721893491124
1	Outbound	46	60.892857142857146	256.20238095238096
1	Outbound	47	51.6875	84.72569444444444
1	Outbound	48	54.04968944099379	88.027950310559
1	Outbound	49	53.454268292682926	76.34451219512195
1	Outbound	50	55.66568047337278	81.41420118343196
1	Outbound	51	53.25265957446808	79.32712765957447
1	Outbound	52	53.45652173913044	62.483695652173914
1	Outbound	53	51.0	53.87830687830688
1	Outbound	54	51.15680473372781	66.02366863905326
1	Outbound	55	50.13934426229508	73.62295081967213
1	Outbound	56	50.41618497109827	74.35838150289017
1	Outbound	57	55.57386363636363	98.79261363636364
1	Outbound	58	73.40112994350282	113.74293785310735
1	Outbound	59	77.42857142857143	101.04968944099379
1	Outbound	60	89.17834394904459	102.78980891719745
1	Outbound	61	99.37378640776699	94.30582524271844
1	Outbound	62	98.23161764705883	124.4779411764706
1	Outbound	63	103.03308823529412	133.05882352941177
1	Outbound	64	102.55555555555556	141.43827160493828
1	Outbound	65	117.43984962406014	173.95488721804512
1	Outbound	66	115.02631578947368	122.03508771929825
1	Outbound	67	114.26732673267327	148.9108910891089
1	Outbound	68	121.29629629629629	165.62962962962962
1	Outbound	69	113.20762711864407	125.42372881355932
