1	Inbound	31	20.0	19.9375	-0.0625
1	Inbound	32	20.0	20.85	0.85
1	Inbound	33	20.0	22.05	2.05
1	Inbound	34	20.0	23.483333333333334	3.4833333333333334
1	Inbound	35	17.35593220338983	18.864406779661017	1.5084745762711864
1	Inbound	36	15.59375	14.270833333333334	-1.3229166666666667
1	Inbound	37	15.970297029702971	14.990099009900991	-0.9801980198019802
1	Inbound	38	17.5	16.47142857142857	-1.0285714285714285
1	Inbound	39	14.90566037735849	14.537735849056604	-0.36792452830188677
1	Inbound	40	13.737373737373737	13.585858585858587	-0.15151515151515152
1	Inbound	41	12.25	12.55	0.3
1	Inbound	42	10.693333333333333	12.066666666666666	1.3733333333333333
1	Inbound	43	10.44632768361582	11.067796610169491	0.6214689265536724
1	Inbound	44	11.281818181818181	10.272727272727273	-1.009090909090909
1	Inbound	45	12.524590163934427	9.778688524590164	-2.7459016393442623
1	Inbound	46	10.963235294117647	10.735294117647058	-0.22794117647058823
1	Inbound	47	10.766666666666667	10.822222222222223	0.05555555555555555
1	Inbound	48	10.156424581005586	11.340782122905027	1.1843575418994414
1	Inbound	49	9.738693467336683	10.402010050251256	0.6633165829145728
1	Inbound	50	9.195876288659793	10.75257731958763	1.556701030927835
1	Inbound	51	9.487437185929648	8.763819095477388	-0.7236180904522613
1	Inbound	52	8.807106598984772	9.48730964467005	0.6802030456852792
1	Inbound	53	9.178217821782178	8.301980198019802	-0.8762376237623762
1	Inbound	54	9.027649769585253	8.820276497695852	-0.2073732718894009
1	Inbound	55	10.25	7.955882352941177	-2.2941176470588234
1	Inbound	56	10.819209039548022	11.570621468926554	0.751412429378531
1	Inbound	57	11.92134831460674	10.97191011235955	-0.949438202247191
1	Inbound	58	11.851851851851851	11.170370370370371	-0.6814814814814815
1	Inbound	59	11.385714285714286	10.32857142857143	-1.0571428571428572
1	Inbound	60	10.745454545454546	11.33939393939394	0.593939393939394
1	Inbound	61	11.370588235294118	10.66470588235294	-0.7058823529411765
1	Inbound	62	12.280254777070065	13.477707006369426	1.197452229299363
1	Inbound	63	12.835443037974683	13.613924050632912	0.7784810126582279
1	Inbound	64	13.432624113475176	13.879432624113475	0.44680851063829785
1	Inbound	65	14.983870967741936	13.862903225806452	-1.1209677419354838
1	Inbound	66	15.36231884057971	16.442028985507246	1.0797101449275361
1	Inbound	67	15.458333333333334	13.416666666666666	-2.0416666666666665
1	Inbound	68	15.931372549019608	15.627450980392156	-0.30392156862745096
1	Inbound	69	15.821428571428571	17.65	1.8285714285714285
1	Inbound	70	15.948275862068966	15.60344827586207	-0.3448275862068966
1	Inbound	71	15.714285714285714	16.081632653061224	0.3673469387755102
1	Inbound	72	15.827067669172932	17.06766917293233	1.2406015037593985
1	Inbound	73	15.142857142857142	14.723214285714286	-0.41964285714285715
1	Inbound	74	15.138613861386139	15.138613861386139	0.0
1	Inbound	75	14.927536231884059	14.971014492753623	0.043478260869565216
1	Inbound	76	15.0	15.588709677419354	0.5887096774193549
1	Inbound	77	15.470588235294118	15.745098039215685	0.27450980392156865
1	Inbound	78	15.524475524475525	15.468531468531468	-0.055944055944055944
1	Inbound	79	15.614754098360656	15.270491803278688	-0.3442622950819672
1	Inbound	80	15.524752475247524	14.792079207920793	-0.7326732673267327
1	Inbound	81	15.428571428571429	15.052631578947368	-0.37593984962406013
