1	Inbound	31	20.0	20.816091954022987	0.8160919540229885
1	Inbound	32	20.0	21.444444444444443	1.4444444444444444
1	Inbound	33	20.0	21.322834645669293	1.3228346456692914
1	Inbound	34	20.0	21.322580645161292	1.3225806451612903
1	Inbound	35	17.375	17.6484375	0.2734375
1	Inbound	36	15.592592592592593	14.907407407407407	-0.6851851851851852
1	Inbound	37	15.8	15.618181818181819	-0.18181818181818182
1	Inbound	38	17.66013071895425	15.509803921568627	-2.150326797385621
1	Inbound	39	14.953271028037383	14.08411214953271	-0.8691588785046729
1	Inbound	40	13.663551401869158	13.280373831775702	-0.38317757009345793
1	Inbound	41	11.664670658682635	11.520958083832335	-0.1437125748502994
1	Inbound	42	10.668639053254438	10.112426035502958	-0.5562130177514792
1	Inbound	43	9.786096256684491	10.983957219251337	1.1978609625668448
1	Inbound	44	10.71304347826087	9.6	-1.1130434782608696
1	Inbound	45	12.403225806451612	10.362903225806452	-2.0403225806451615
1	Inbound	46	10.68421052631579	11.039473684210526	0.35526315789473684
1	Inbound	47	10.605263157894736	11.131578947368421	0.5263157894736842
1	Inbound	48	9.956989247311828	11.311827956989248	1.3548387096774193
1	Inbound	49	9.908212560386474	11.1256038647343	1.2173913043478262
1	Inbound	50	9.661290322580646	10.897849462365592	1.2365591397849462
1	Inbound	51	9.526785714285714	10.8125	1.2857142857142858
1	Inbound	52	9.415300546448087	9.224043715846994	-0.1912568306010929
1	Inbound	53	9.13170731707317	9.0	-0.13170731707317074
1	Inbound	54	9.506666666666666	8.795555555555556	-0.7111111111111111
1	Inbound	55	9.429951690821255	9.318840579710145	-0.1111111111111111
1	Inbound	56	10.572972972972973	9.124324324324323	-1.4486486486486487
1	Inbound	57	10.169398907103826	9.584699453551913	-0.5846994535519126
1	Inbound	58	10.592391304347826	10.771739130434783	0.1793478260869565
1	Inbound	59	10.95054945054945	9.752747252747254	-1.1978021978021978
1	Inbound	60	11.237410071942445	11.474820143884893	0.23741007194244604
1	Inbound	61	11.430379746835444	12.943037974683545	1.5126582278481013
1	Inbound	62	13.318435754189943	13.502793296089385	0.18435754189944134
1	Inbound	63	13.742857142857142	14.957142857142857	1.2142857142857142
1	Inbound	64	14.675	14.525	-0.15
