Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
5,3/1/2014,375,39,Inbound,4200625,4200667,360 Huntington Ave,18,15,3
5,3/1/2014,379,39,Inbound,4200625,4200667,Dalton St @ Boylston St,18,15,3
5,3/1/2014,381,39,Inbound,4200625,4200667,Boylston St @ Dartmouth St,19,15,4
5,3/1/2014,385,39,Inbound,4200625,4200667,Back Bay Station,20,15,5
6,3/1/2014,375,39,Inbound,4200667,4200757,Forest Hills Station,18,15,3
6,3/1/2014,377,39,Inbound,4200667,4200757,South St @ Sedgwick St,15,15,0
6,3/1/2014,379,39,Inbound,4200667,4200757,Centre St @ Roseway,15,15,0
6,3/1/2014,382,39,Inbound,4200667,4200757,S Huntington Ave @ Heath St,15,15,0
6,3/1/2014,385,39,Inbound,4200667,4200757,Huntington Ave opp Fenwood Rd,16,15,1
6,3/1/2014,387,39,Inbound,4200667,4200757,Huntington Ave @ Longwood Ave,18,15,3
6,3/1/2014,390,39,Inbound,4200667,4200757,360 Huntington Ave,18,15,3
6,3/1/2014,394,39,Inbound,4200667,4200757,Dalton St @ Boylston St,18,15,3
6,3/1/2014,396,39,Inbound,4200667,4200757,Boylston St @ Dartmouth St,19,15,4
6,3/1/2014,400,39,Inbound,4200667,4200757,Back Bay Station,20,15,5
7,3/1/2014,390,39,Inbound,4200757,4200828,Forest Hills Station,15,15,0
7,3/1/2014,392,39,Inbound,4200757,4200828,South St @ Sedgwick St,14,15,-1
7,3/1/2014,394,39,Inbound,4200757,4200828,Centre St @ Roseway,14,15,-1
7,3/1/2014,397,39,Inbound,4200757,4200828,S Huntington Ave @ Heath St,15,15,0
7,3/1/2014,400,39,Inbound,4200757,4200828,Huntington Ave opp Fenwood Rd,14,15,-1
7,3/1/2014,402,39,Inbound,4200757,4200828,Huntington Ave @ Longwood Ave,13,15,-2
7,3/1/2014,405,39,Inbound,4200757,4200828,360 Huntington Ave,14,15,-1
7,3/1/2014,409,39,Inbound,4200757,4200828,Dalton St @ Boylston St,14,15,-1
7,3/1/2014,411,39,Inbound,4200757,4200828,Boylston St @ Dartmouth St,13,15,-2
7,3/1/2014,415,39,Inbound,4200757,4200828,Back Bay Station,12,15,-3
8,3/1/2014,405,39,Inbound,4200828,4200627,Forest Hills Station,18,15,3
8,3/1/2014,407,39,Inbound,4200828,4200627,South St @ Sedgwick St,14,15,-1
8,3/1/2014,409,39,Inbound,4200828,4200627,Centre St @ Roseway,14,15,-1
8,3/1/2014,412,39,Inbound,4200828,4200627,S Huntington Ave @ Heath St,13,15,-2
8,3/1/2014,415,39,Inbound,4200828,4200627,Huntington Ave opp Fenwood Rd,12,15,-3
8,3/1/2014,417,39,Inbound,4200828,4200627,Huntington Ave @ Longwood Ave,12,15,-3
8,3/1/2014,420,39,Inbound,4200828,4200627,360 Huntington Ave,11,15,-4
8,3/1/2014,424,39,Inbound,4200828,4200627,Dalton St @ Boylston St,9,15,-6
8,3/1/2014,426,39,Inbound,4200828,4200627,Boylston St @ Dartmouth St,9,15,-6
8,3/1/2014,430,39,Inbound,4200828,4200627,Back Bay Station,9,15,-6
9,3/1/2014,420,39,Inbound,4200627,4200669,Forest Hills Station,14,15,-1
9,3/1/2014,422,39,Inbound,4200627,4200669,South St @ Sedgwick St,16,15,1
9,3/1/2014,424,39,Inbound,4200627,4200669,Centre St @ Roseway,17,15,2
9,3/1/2014,427,39,Inbound,4200627,4200669,S Huntington Ave @ Heath St,18,15,3
9,3/1/2014,430,39,Inbound,4200627,4200669,Huntington Ave opp Fenwood Rd,18,15,3
9,3/1/2014,432,39,Inbound,4200627,4200669,Huntington Ave @ Longwood Ave,17,15,2
9,3/1/2014,435,39,Inbound,4200627,4200669,360 Huntington Ave,18,15,3
9,3/1/2014,439,39,Inbound,4200627,4200669,Dalton St @ Boylston St,19,16,3
9,3/1/2014,441,39,Inbound,4200627,4200669,Boylston St @ Dartmouth St,19,16,3
9,3/1/2014,445,39,Inbound,4200627,4200669,Back Bay Station,19,14,5
10,3/1/2014,435,39,Inbound,4200669,4200759,Forest Hills Station,16,15,1
10,3/1/2014,437,39,Inbound,4200669,4200759,South St @ Sedgwick St,17,15,2
10,3/1/2014,439,39,Inbound,4200669,4200759,Centre St @ Roseway,17,16,1
10,3/1/2014,442,39,Inbound,4200669,4200759,S Huntington Ave @ Heath St,16,16,0
10,3/1/2014,445,39,Inbound,4200669,4200759,Huntington Ave opp Fenwood Rd,18,17,1
10,3/1/2014,447,39,Inbound,4200669,4200759,Huntington Ave @ Longwood Ave,19,17,2
10,3/1/2014,450,39,Inbound,4200669,4200759,360 Huntington Ave,19,17,2
10,3/1/2014,455,39,Inbound,4200669,4200759,Dalton St @ Boylston St,20,17,3
10,3/1/2014,457,39,Inbound,4200669,4200759,Boylston St @ Dartmouth St,20,17,3
10,3/1/2014,459,39,Inbound,4200669,4200759,Back Bay Station,20,17,3
11,3/1/2014,450,39,Inbound,4200759,4200830,Forest Hills Station,16,15,1
11,3/1/2014,452,39,Inbound,4200759,4200830,South St @ Sedgwick St,12,15,-3
11,3/1/2014,455,39,Inbound,4200759,4200830,Centre St @ Roseway,12,15,-3
11,3/1/2014,458,39,Inbound,4200759,4200830,S Huntington Ave @ Heath St,12,15,-3
11,3/1/2014,462,39,Inbound,4200759,4200830,Huntington Ave opp Fenwood Rd,12,15,-3
11,3/1/2014,464,39,Inbound,4200759,4200830,Huntington Ave @ Longwood Ave,11,15,-4
11,3/1/2014,467,39,Inbound,4200759,4200830,360 Huntington Ave,10,15,-5
11,3/1/2014,472,39,Inbound,4200759,4200830,Dalton St @ Boylston St,10,15,-5
11,3/1/2014,474,39,Inbound,4200759,4200830,Boylston St @ Dartmouth St,11,15,-4
11,3/1/2014,476,39,Inbound,4200759,4200830,Back Bay Station,11,15,-4
12,3/1/2014,465,39,Inbound,4200830,4200629,Forest Hills Station,14,15,-1
12,3/1/2014,467,39,Inbound,4200830,4200629,South St @ Sedgwick St,16,15,1
12,3/1/2014,470,39,Inbound,4200830,4200629,Centre St @ Roseway,17,15,2
12,3/1/2014,473,39,Inbound,4200830,4200629,S Huntington Ave @ Heath St,17,15,2
12,3/1/2014,477,39,Inbound,4200830,4200629,Huntington Ave opp Fenwood Rd,16,15,1
12,3/1/2014,479,39,Inbound,4200830,4200629,Huntington Ave @ Longwood Ave,18,15,3
12,3/1/2014,482,39,Inbound,4200830,4200629,360 Huntington Ave,18,15,3
12,3/1/2014,487,39,Inbound,4200830,4200629,Dalton St @ Boylston St,18,15,3
12,3/1/2014,489,39,Inbound,4200830,4200629,Boylston St @ Dartmouth St,18,15,3
12,3/1/2014,491,39,Inbound,4200830,4200629,Back Bay Station,19,15,4
13,3/1/2014,480,39,Inbound,4200629,4200671,Forest Hills Station,14,12,2
13,3/1/2014,482,39,Inbound,4200629,4200671,South St @ Sedgwick St,14,12,2
13,3/1/2014,485,39,Inbound,4200629,4200671,Centre St @ Roseway,14,12,2
13,3/1/2014,488,39,Inbound,4200629,4200671,S Huntington Ave @ Heath St,15,12,3
13,3/1/2014,492,39,Inbound,4200629,4200671,Huntington Ave opp Fenwood Rd,14,12,2
13,3/1/2014,494,39,Inbound,4200629,4200671,Huntington Ave @ Longwood Ave,12,12,0
13,3/1/2014,497,39,Inbound,4200629,4200671,360 Huntington Ave,13,12,1
13,3/1/2014,502,39,Inbound,4200629,4200671,Dalton St @ Boylston St,12,12,0
13,3/1/2014,504,39,Inbound,4200629,4200671,Boylston St @ Dartmouth St,11,12,-1
13,3/1/2014,506,39,Inbound,4200629,4200671,Back Bay Station,11,12,-1
14,3/1/2014,494,39,Inbound,4200671,4200918,South St @ Sedgwick St,11,12,-1
14,3/1/2014,497,39,Inbound,4200671,4200918,Centre St @ Roseway,10,12,-2
14,3/1/2014,500,39,Inbound,4200671,4200918,S Huntington Ave @ Heath St,10,12,-2
14,3/1/2014,504,39,Inbound,4200671,4200918,Huntington Ave opp Fenwood Rd,10,12,-2
14,3/1/2014,506,39,Inbound,4200671,4200918,Huntington Ave @ Longwood Ave,9,12,-3
14,3/1/2014,509,39,Inbound,4200671,4200918,360 Huntington Ave,9,12,-3
14,3/1/2014,514,39,Inbound,4200671,4200918,Dalton St @ Boylston St,10,12,-2
14,3/1/2014,516,39,Inbound,4200671,4200918,Boylston St @ Dartmouth St,11,12,-1
14,3/1/2014,518,39,Inbound,4200671,4200918,Back Bay Station,9,12,-3
15,3/1/2014,506,39,Inbound,4200918,4200761,South St @ Sedgwick St,12,12,0
15,3/1/2014,509,39,Inbound,4200918,4200761,Centre St @ Roseway,12,12,0
15,3/1/2014,512,39,Inbound,4200918,4200761,S Huntington Ave @ Heath St,10,12,-2
15,3/1/2014,516,39,Inbound,4200918,4200761,Huntington Ave opp Fenwood Rd,10,12,-2
15,3/1/2014,518,39,Inbound,4200918,4200761,Huntington Ave @ Longwood Ave,12,12,0
15,3/1/2014,521,39,Inbound,4200918,4200761,360 Huntington Ave,11,12,-1
15,3/1/2014,526,39,Inbound,4200918,4200761,Dalton St @ Boylston St,12,12,0
15,3/1/2014,528,39,Inbound,4200918,4200761,Boylston St @ Dartmouth St,12,13,-1
15,3/1/2014,530,39,Inbound,4200918,4200761,Back Bay Station,14,13,1
16,3/1/2014,516,39,Inbound,4200761,4200832,Forest Hills Station,12,12,0
16,3/1/2014,518,39,Inbound,4200761,4200832,South St @ Sedgwick St,11,12,-1
16,3/1/2014,521,39,Inbound,4200761,4200832,Centre St @ Roseway,12,12,0
16,3/1/2014,524,39,Inbound,4200761,4200832,S Huntington Ave @ Heath St,15,12,3
16,3/1/2014,528,39,Inbound,4200761,4200832,Huntington Ave opp Fenwood Rd,16,12,4
16,3/1/2014,530,39,Inbound,4200761,4200832,Huntington Ave @ Longwood Ave,16,13,3
16,3/1/2014,533,39,Inbound,4200761,4200832,360 Huntington Ave,17,13,4
16,3/1/2014,538,39,Inbound,4200761,4200832,Dalton St @ Boylston St,16,14,2
16,3/1/2014,541,39,Inbound,4200761,4200832,Boylston St @ Dartmouth St,16,14,2
16,3/1/2014,543,39,Inbound,4200761,4200832,Back Bay Station,16,14,2
17,3/1/2014,528,39,Inbound,4200832,4200865,Forest Hills Station,18,12,6
17,3/1/2014,530,39,Inbound,4200832,4200865,South St @ Sedgwick St,16,12,4
17,3/1/2014,533,39,Inbound,4200832,4200865,Centre St @ Roseway,17,14,3
17,3/1/2014,536,39,Inbound,4200832,4200865,S Huntington Ave @ Heath St,16,14,2
17,3/1/2014,540,39,Inbound,4200832,4200865,Huntington Ave opp Fenwood Rd,16,14,2
17,3/1/2014,543,39,Inbound,4200832,4200865,Huntington Ave @ Longwood Ave,16,14,2
17,3/1/2014,546,39,Inbound,4200832,4200865,360 Huntington Ave,16,14,2
17,3/1/2014,552,39,Inbound,4200832,4200865,Dalton St @ Boylston St,17,14,3
17,3/1/2014,555,39,Inbound,4200832,4200865,Boylston St @ Dartmouth St,18,14,4
17,3/1/2014,557,39,Inbound,4200832,4200865,Back Bay Station,17,14,3
18,3/1/2014,540,39,Inbound,4200865,4200631,Forest Hills Station,3,11,-8
18,3/1/2014,542,39,Inbound,4200865,4200631,South St @ Sedgwick St,11,11,0
18,3/1/2014,547,39,Inbound,4200865,4200631,Centre St @ Roseway,9,11,-2
18,3/1/2014,550,39,Inbound,4200865,4200631,S Huntington Ave @ Heath St,10,11,-1
18,3/1/2014,554,39,Inbound,4200865,4200631,Huntington Ave opp Fenwood Rd,10,11,-1
18,3/1/2014,557,39,Inbound,4200865,4200631,Huntington Ave @ Longwood Ave,10,11,-1
18,3/1/2014,560,39,Inbound,4200865,4200631,360 Huntington Ave,11,11,0
18,3/1/2014,566,39,Inbound,4200865,4200631,Dalton St @ Boylston St,10,11,-1
18,3/1/2014,569,39,Inbound,4200865,4200631,Boylston St @ Dartmouth St,10,11,-1
19,3/1/2014,551,39,Inbound,4200631,4200673,Forest Hills Station,18,11,7
19,3/1/2014,553,39,Inbound,4200631,4200673,South St @ Sedgwick St,10,11,-1
19,3/1/2014,558,39,Inbound,4200631,4200673,Centre St @ Roseway,12,11,1
19,3/1/2014,561,39,Inbound,4200631,4200673,S Huntington Ave @ Heath St,11,11,0
19,3/1/2014,565,39,Inbound,4200631,4200673,Huntington Ave opp Fenwood Rd,12,11,1
19,3/1/2014,568,39,Inbound,4200631,4200673,Huntington Ave @ Longwood Ave,13,11,2
19,3/1/2014,571,39,Inbound,4200631,4200673,360 Huntington Ave,12,11,1
19,3/1/2014,577,39,Inbound,4200631,4200673,Dalton St @ Boylston St,13,11,2
19,3/1/2014,580,39,Inbound,4200631,4200673,Boylston St @ Dartmouth St,12,11,1
20,3/1/2014,562,39,Inbound,4200673,4200920,Forest Hills Station,6,11,-5
20,3/1/2014,564,39,Inbound,4200673,4200920,South St @ Sedgwick St,10,11,-1
20,3/1/2014,569,39,Inbound,4200673,4200920,Centre St @ Roseway,10,11,-1
20,3/1/2014,572,39,Inbound,4200673,4200920,S Huntington Ave @ Heath St,11,11,0
20,3/1/2014,576,39,Inbound,4200673,4200920,Huntington Ave opp Fenwood Rd,10,11,-1
20,3/1/2014,579,39,Inbound,4200673,4200920,Huntington Ave @ Longwood Ave,11,11,0
20,3/1/2014,582,39,Inbound,4200673,4200920,360 Huntington Ave,12,11,1
20,3/1/2014,588,39,Inbound,4200673,4200920,Dalton St @ Boylston St,12,11,1
20,3/1/2014,591,39,Inbound,4200673,4200920,Boylston St @ Dartmouth St,12,11,1
20,3/1/2014,593,39,Inbound,4200673,4200920,Back Bay Station,11,11,0
21,3/1/2014,573,39,Inbound,4200920,4200763,Forest Hills Station,17,11,6
21,3/1/2014,575,39,Inbound,4200920,4200763,South St @ Sedgwick St,10,11,-1
21,3/1/2014,580,39,Inbound,4200920,4200763,Centre St @ Roseway,9,11,-2
21,3/1/2014,583,39,Inbound,4200920,4200763,S Huntington Ave @ Heath St,7,11,-4
21,3/1/2014,587,39,Inbound,4200920,4200763,Huntington Ave opp Fenwood Rd,6,11,-5
21,3/1/2014,590,39,Inbound,4200920,4200763,Huntington Ave @ Longwood Ave,4,11,-7
21,3/1/2014,593,39,Inbound,4200920,4200763,360 Huntington Ave,3,11,-8
21,3/1/2014,599,39,Inbound,4200920,4200763,Dalton St @ Boylston St,4,11,-7
21,3/1/2014,602,39,Inbound,4200920,4200763,Boylston St @ Dartmouth St,4,11,-7
21,3/1/2014,604,39,Inbound,4200920,4200763,Back Bay Station,5,11,-6
22,3/1/2014,584,39,Inbound,4200763,4200834,Forest Hills Station,11,11,0
22,3/1/2014,586,39,Inbound,4200763,4200834,South St @ Sedgwick St,12,11,1
22,3/1/2014,591,39,Inbound,4200763,4200834,Centre St @ Roseway,13,11,2
22,3/1/2014,594,39,Inbound,4200763,4200834,S Huntington Ave @ Heath St,13,11,2
22,3/1/2014,598,39,Inbound,4200763,4200834,Huntington Ave opp Fenwood Rd,14,11,3
22,3/1/2014,601,39,Inbound,4200763,4200834,Huntington Ave @ Longwood Ave,12,11,1
22,3/1/2014,604,39,Inbound,4200763,4200834,360 Huntington Ave,13,11,2
22,3/1/2014,610,39,Inbound,4200763,4200834,Dalton St @ Boylston St,13,11,2
22,3/1/2014,613,39,Inbound,4200763,4200834,Boylston St @ Dartmouth St,12,11,1
22,3/1/2014,615,39,Inbound,4200763,4200834,Back Bay Station,12,11,1
23,3/1/2014,595,39,Inbound,4200834,4200867,Forest Hills Station,18,10,8
23,3/1/2014,597,39,Inbound,4200834,4200867,South St @ Sedgwick St,16,10,6
23,3/1/2014,602,39,Inbound,4200834,4200867,Centre St @ Roseway,18,10,8
23,3/1/2014,605,39,Inbound,4200834,4200867,S Huntington Ave @ Heath St,19,10,9
23,3/1/2014,609,39,Inbound,4200834,4200867,Huntington Ave opp Fenwood Rd,20,10,10
23,3/1/2014,612,39,Inbound,4200834,4200867,Huntington Ave @ Longwood Ave,23,10,13
23,3/1/2014,615,39,Inbound,4200834,4200867,360 Huntington Ave,24,10,14
23,3/1/2014,621,39,Inbound,4200834,4200867,Dalton St @ Boylston St,23,10,13
23,3/1/2014,624,39,Inbound,4200834,4200867,Boylston St @ Dartmouth St,24,10,14
23,3/1/2014,626,39,Inbound,4200834,4200867,Back Bay Station,25,10,15
24,3/1/2014,605,39,Inbound,4200867,4200633,Forest Hills Station,5,20,-15
24,3/1/2014,607,39,Inbound,4200867,4200633,South St @ Sedgwick St,15,20,-5
24,3/1/2014,612,39,Inbound,4200867,4200633,Centre St @ Roseway,13,20,-7
24,3/1/2014,615,39,Inbound,4200867,4200633,S Huntington Ave @ Heath St,13,20,-7
24,3/1/2014,619,39,Inbound,4200867,4200633,Huntington Ave opp Fenwood Rd,12,20,-8
24,3/1/2014,622,39,Inbound,4200867,4200633,Huntington Ave @ Longwood Ave,12,20,-8
24,3/1/2014,625,39,Inbound,4200867,4200633,360 Huntington Ave,10,20,-10
24,3/1/2014,631,39,Inbound,4200867,4200633,Dalton St @ Boylston St,10,20,-10
24,3/1/2014,634,39,Inbound,4200867,4200633,Boylston St @ Dartmouth St,11,20,-9
24,3/1/2014,636,39,Inbound,4200867,4200633,Back Bay Station,10,20,-10
25,3/1/2014,625,39,Inbound,4200633,4200675,Forest Hills Station,18,10,8
25,3/1/2014,627,39,Inbound,4200633,4200675,South St @ Sedgwick St,10,10,0
25,3/1/2014,632,39,Inbound,4200633,4200675,Centre St @ Roseway,8,10,-2
25,3/1/2014,635,39,Inbound,4200633,4200675,S Huntington Ave @ Heath St,6,10,-4
25,3/1/2014,639,39,Inbound,4200633,4200675,Huntington Ave opp Fenwood Rd,6,10,-4
25,3/1/2014,642,39,Inbound,4200633,4200675,Huntington Ave @ Longwood Ave,5,10,-5
25,3/1/2014,645,39,Inbound,4200633,4200675,360 Huntington Ave,6,10,-4
25,3/1/2014,651,39,Inbound,4200633,4200675,Dalton St @ Boylston St,7,10,-3
25,3/1/2014,654,39,Inbound,4200633,4200675,Boylston St @ Dartmouth St,6,10,-4
25,3/1/2014,656,39,Inbound,4200633,4200675,Back Bay Station,5,11,-6
26,3/1/2014,635,39,Inbound,4200675,4200922,Forest Hills Station,12,10,2
26,3/1/2014,637,39,Inbound,4200675,4200922,South St @ Sedgwick St,8,10,-2
26,3/1/2014,642,39,Inbound,4200675,4200922,Centre St @ Roseway,10,10,0
26,3/1/2014,645,39,Inbound,4200675,4200922,S Huntington Ave @ Heath St,12,10,2
26,3/1/2014,649,39,Inbound,4200675,4200922,Huntington Ave opp Fenwood Rd,12,10,2
26,3/1/2014,652,39,Inbound,4200675,4200922,Huntington Ave @ Longwood Ave,12,10,2
26,3/1/2014,655,39,Inbound,4200675,4200922,360 Huntington Ave,12,11,1
26,3/1/2014,661,39,Inbound,4200675,4200922,Dalton St @ Boylston St,10,10,0
26,3/1/2014,664,39,Inbound,4200675,4200922,Boylston St @ Dartmouth St,10,10,0
26,3/1/2014,667,39,Inbound,4200675,4200922,Back Bay Station,10,10,0
27,3/1/2014,677,39,Inbound,4200922,4200893,Back Bay Station,-32,-31,-1
28,3/1/2014,646,39,Inbound,4200893,4200739,Back Bay Station,44,42,2
29,3/1/2014,655,39,Inbound,4200739,4200765,Forest Hills Station,8,10,-2
29,3/1/2014,657,39,Inbound,4200739,4200765,South St @ Sedgwick St,10,11,-1
29,3/1/2014,662,39,Inbound,4200739,4200765,Centre St @ Roseway,10,11,-1
29,3/1/2014,665,39,Inbound,4200739,4200765,S Huntington Ave @ Heath St,10,11,-1
29,3/1/2014,670,39,Inbound,4200739,4200765,Huntington Ave opp Fenwood Rd,10,11,-1
29,3/1/2014,673,39,Inbound,4200739,4200765,Huntington Ave @ Longwood Ave,11,11,0
29,3/1/2014,677,39,Inbound,4200739,4200765,360 Huntington Ave,10,11,-1
29,3/1/2014,682,39,Inbound,4200739,4200765,Dalton St @ Boylston St,10,11,-1
29,3/1/2014,685,39,Inbound,4200739,4200765,Boylston St @ Dartmouth St,12,11,1
29,3/1/2014,688,39,Inbound,4200739,4200765,Back Bay Station,14,11,3
30,3/1/2014,665,39,Inbound,4200765,4200836,Forest Hills Station,18,10,8
30,3/1/2014,668,39,Inbound,4200765,4200836,South St @ Sedgwick St,11,10,1
30,3/1/2014,673,39,Inbound,4200765,4200836,Centre St @ Roseway,12,10,2
30,3/1/2014,676,39,Inbound,4200765,4200836,S Huntington Ave @ Heath St,11,10,1
30,3/1/2014,681,39,Inbound,4200765,4200836,Huntington Ave opp Fenwood Rd,10,10,0
30,3/1/2014,684,39,Inbound,4200765,4200836,Huntington Ave @ Longwood Ave,10,10,0
30,3/1/2014,688,39,Inbound,4200765,4200836,360 Huntington Ave,9,10,-1
30,3/1/2014,693,39,Inbound,4200765,4200836,Dalton St @ Boylston St,10,10,0
30,3/1/2014,696,39,Inbound,4200765,4200836,Boylston St @ Dartmouth St,9,10,-1
30,3/1/2014,699,39,Inbound,4200765,4200836,Back Bay Station,9,10,-1
31,3/1/2014,675,39,Inbound,4200836,4200869,Forest Hills Station,24,10,14
31,3/1/2014,678,39,Inbound,4200836,4200869,South St @ Sedgwick St,19,10,9
31,3/1/2014,683,39,Inbound,4200836,4200869,Centre St @ Roseway,21,10,11
31,3/1/2014,686,39,Inbound,4200836,4200869,S Huntington Ave @ Heath St,22,10,12
31,3/1/2014,691,39,Inbound,4200836,4200869,Huntington Ave opp Fenwood Rd,22,10,12
31,3/1/2014,694,39,Inbound,4200836,4200869,Huntington Ave @ Longwood Ave,22,10,12
31,3/1/2014,698,39,Inbound,4200836,4200869,360 Huntington Ave,24,10,14
31,3/1/2014,703,39,Inbound,4200836,4200869,Dalton St @ Boylston St,24,10,14
31,3/1/2014,706,39,Inbound,4200836,4200869,Boylston St @ Dartmouth St,24,10,14
31,3/1/2014,709,39,Inbound,4200836,4200869,Back Bay Station,24,10,14
32,3/1/2014,685,39,Inbound,4200869,4200895,Forest Hills Station,-1,10,-11
32,3/1/2014,688,39,Inbound,4200869,4200895,South St @ Sedgwick St,1,10,-9
32,3/1/2014,693,39,Inbound,4200869,4200895,Centre St @ Roseway,-1,10,-11
32,3/1/2014,696,39,Inbound,4200869,4200895,S Huntington Ave @ Heath St,0,10,-10
32,3/1/2014,701,39,Inbound,4200869,4200895,Huntington Ave opp Fenwood Rd,2,10,-8
32,3/1/2014,704,39,Inbound,4200869,4200895,Huntington Ave @ Longwood Ave,2,10,-8
32,3/1/2014,708,39,Inbound,4200869,4200895,360 Huntington Ave,1,10,-9
32,3/1/2014,713,39,Inbound,4200869,4200895,Dalton St @ Boylston St,1,10,-9
32,3/1/2014,716,39,Inbound,4200869,4200895,Boylston St @ Dartmouth St,0,10,-10
32,3/1/2014,719,39,Inbound,4200869,4200895,Back Bay Station,0,10,-10
33,3/1/2014,695,39,Inbound,4200895,4200635,Forest Hills Station,5,10,-5
33,3/1/2014,698,39,Inbound,4200895,4200635,South St @ Sedgwick St,9,10,-1
33,3/1/2014,703,39,Inbound,4200895,4200635,Centre St @ Roseway,10,10,0
33,3/1/2014,706,39,Inbound,4200895,4200635,S Huntington Ave @ Heath St,9,10,-1
33,3/1/2014,711,39,Inbound,4200895,4200635,Huntington Ave opp Fenwood Rd,8,10,-2
33,3/1/2014,714,39,Inbound,4200895,4200635,Huntington Ave @ Longwood Ave,8,10,-2
33,3/1/2014,718,39,Inbound,4200895,4200635,360 Huntington Ave,10,10,0
33,3/1/2014,723,39,Inbound,4200895,4200635,Dalton St @ Boylston St,9,10,-1
33,3/1/2014,726,39,Inbound,4200895,4200635,Boylston St @ Dartmouth St,9,10,-1
33,3/1/2014,729,39,Inbound,4200895,4200635,Back Bay Station,9,10,-1
34,3/1/2014,705,39,Inbound,4200635,4200677,Forest Hills Station,14,10,4
34,3/1/2014,708,39,Inbound,4200635,4200677,South St @ Sedgwick St,12,10,2
