Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
1,3/1/2014,331,111,Outbound,4241778,4241811,Beacon St @ Broadway,9,10,-1
2,3/1/2014,341,111,Outbound,4241811,4241832,Beacon St @ Broadway,-9,10,-19
2,3/1/2014,344,111,Outbound,4241811,4241832,Hawthorne St @ Broadway,-5,10,-15
2,3/1/2014,351,111,Outbound,4241811,4241832,Garfield Ave @ Clyde St,2,10,-8
2,3/1/2014,355,111,Outbound,4241811,4241832,Elm St opp Haskell Ave,2,10,-8
3,3/1/2014,346,111,Outbound,4241832,4241840,N Washington St @ Commercial St,11,10,1
3,3/1/2014,348,111,Outbound,4241832,4241840,Rutherford Ramp Timepoint Northbound Not a Stop,10,10,0
3,3/1/2014,349,111,Outbound,4241832,4241840,Tobin Bridge Timepoint - Northbound Not a Stop,12,10,2
3,3/1/2014,351,111,Outbound,4241832,4241840,Beacon St @ Broadway,12,10,2
3,3/1/2014,354,111,Outbound,4241832,4241840,Hawthorne St @ Broadway,12,10,2
3,3/1/2014,356,111,Outbound,4241832,4241840,Washington Ave @ Cary Ave,13,10,3
3,3/1/2014,359,111,Outbound,4241832,4241840,Sagamore Ave @ Washington Ave,14,10,4
3,3/1/2014,361,111,Outbound,4241832,4241840,Garfield Ave @ Clyde St,8,10,-2
3,3/1/2014,365,111,Outbound,4241832,4241840,Elm St opp Haskell Ave,8,10,-2
4,3/1/2014,356,111,Outbound,4241840,4241853,N Washington St @ Commercial St,9,10,-1
4,3/1/2014,358,111,Outbound,4241840,4241853,Rutherford Ramp Timepoint Northbound Not a Stop,9,10,-1
4,3/1/2014,359,111,Outbound,4241840,4241853,Tobin Bridge Timepoint - Northbound Not a Stop,7,10,-3
4,3/1/2014,361,111,Outbound,4241840,4241853,Beacon St @ Broadway,7,10,-3
4,3/1/2014,364,111,Outbound,4241840,4241853,Hawthorne St @ Broadway,6,10,-4
4,3/1/2014,366,111,Outbound,4241840,4241853,Washington Ave @ Cary Ave,6,10,-4
4,3/1/2014,369,111,Outbound,4241840,4241853,Sagamore Ave @ Washington Ave,5,10,-5
4,3/1/2014,371,111,Outbound,4241840,4241853,Garfield Ave @ Clyde St,6,10,-4
4,3/1/2014,375,111,Outbound,4241840,4241853,Elm St opp Haskell Ave,12,10,2
5,3/1/2014,365,111,Outbound,4241853,4241870,Haymarket Station,9,10,-1
5,3/1/2014,366,111,Outbound,4241853,4241870,N Washington St @ Commercial St,10,10,0
5,3/1/2014,368,111,Outbound,4241853,4241870,Rutherford Ramp Timepoint Northbound Not a Stop,11,10,1
5,3/1/2014,369,111,Outbound,4241853,4241870,Tobin Bridge Timepoint - Northbound Not a Stop,13,10,3
5,3/1/2014,371,111,Outbound,4241853,4241870,Beacon St @ Broadway,13,10,3
5,3/1/2014,374,111,Outbound,4241853,4241870,Hawthorne St @ Broadway,13,10,3
5,3/1/2014,381,111,Outbound,4241853,4241870,Garfield Ave @ Clyde St,12,10,2
5,3/1/2014,385,111,Outbound,4241853,4241870,Elm St opp Haskell Ave,7,10,-3
6,3/1/2014,375,111,Outbound,4241870,4241780,Haymarket Station,14,10,4
6,3/1/2014,376,111,Outbound,4241870,4241780,N Washington St @ Commercial St,12,10,2
6,3/1/2014,378,111,Outbound,4241870,4241780,Rutherford Ramp Timepoint Northbound Not a Stop,11,10,1
6,3/1/2014,379,111,Outbound,4241870,4241780,Tobin Bridge Timepoint - Northbound Not a Stop,10,10,0
6,3/1/2014,381,111,Outbound,4241870,4241780,Beacon St @ Broadway,10,10,0
6,3/1/2014,384,111,Outbound,4241870,4241780,Hawthorne St @ Broadway,13,10,3
6,3/1/2014,395,111,Outbound,4241870,4241780,Elm St opp Haskell Ave,16,10,6
7,3/1/2014,385,111,Outbound,4241780,4241813,Haymarket Station,12,10,2
7,3/1/2014,386,111,Outbound,4241780,4241813,N Washington St @ Commercial St,10,10,0
7,3/1/2014,388,111,Outbound,4241780,4241813,Rutherford Ramp Timepoint Northbound Not a Stop,11,10,1
7,3/1/2014,389,111,Outbound,4241780,4241813,Tobin Bridge Timepoint - Northbound Not a Stop,10,10,0
7,3/1/2014,391,111,Outbound,4241780,4241813,Beacon St @ Broadway,10,10,0
7,3/1/2014,394,111,Outbound,4241780,4241813,Hawthorne St @ Broadway,7,10,-3
7,3/1/2014,405,111,Outbound,4241780,4241813,Elm St opp Haskell Ave,4,10,-6
8,3/1/2014,395,111,Outbound,4241813,4241834,Haymarket Station,1,10,-9
8,3/1/2014,396,111,Outbound,4241813,4241834,N Washington St @ Commercial St,10,10,0
8,3/1/2014,398,111,Outbound,4241813,4241834,Rutherford Ramp Timepoint Northbound Not a Stop,10,10,0
