Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
1,3/1/2014,285,28,Outbound,4199436,4199504,Ruggles Station - Lane 1,18,22,-4
1,3/1/2014,287,28,Outbound,4199436,4199504,Malcolm X Blvd @ King St,19,22,-3
1,3/1/2014,289,28,Outbound,4199436,4199504,Dudley Station,19,22,-3
1,3/1/2014,290,28,Outbound,4199436,4199504,Warren St @ Dabney Pl,18,22,-4
1,3/1/2014,292,28,Outbound,4199436,4199504,Warren St @ Townsend St,18,22,-4
1,3/1/2014,293,28,Outbound,4199436,4199504,Warren St @ Crawford St,19,22,-3
1,3/1/2014,295,28,Outbound,4199436,4199504,Blue Hill Ave opp Columbia Rd - Franklin Park Zoo,18,22,-4
1,3/1/2014,297,28,Outbound,4199436,4199504,Blue Hill Ave @ Angell St,19,22,-3
1,3/1/2014,300,28,Outbound,4199436,4199504,Blue Hill Ave @ Morton St,18,22,-4
1,3/1/2014,301,28,Outbound,4199436,4199504,Blue Hill Ave @ Wellington Hill St,18,22,-4
1,3/1/2014,305,28,Outbound,4199436,4199504,Mattapan Station - South Busway,17,22,-5
2,3/1/2014,307,28,Outbound,4199504,4199438,Ruggles Station - Lane 1,41,35,6
2,3/1/2014,309,28,Outbound,4199504,4199438,Malcolm X Blvd @ King St,36,35,1
2,3/1/2014,311,28,Outbound,4199504,4199438,Dudley Station,36,35,1
2,3/1/2014,312,28,Outbound,4199504,4199438,Warren St @ Dabney Pl,37,35,2
2,3/1/2014,314,28,Outbound,4199504,4199438,Warren St @ Townsend St,37,35,2
2,3/1/2014,315,28,Outbound,4199504,4199438,Warren St @ Crawford St,36,35,1
2,3/1/2014,317,28,Outbound,4199504,4199438,Blue Hill Ave opp Columbia Rd - Franklin Park Zoo,37,35,2
2,3/1/2014,319,28,Outbound,4199504,4199438,Blue Hill Ave @ Angell St,37,35,2
2,3/1/2014,322,28,Outbound,4199504,4199438,Blue Hill Ave @ Morton St,38,35,3
2,3/1/2014,323,28,Outbound,4199504,4199438,Blue Hill Ave @ Wellington Hill St,39,35,4
2,3/1/2014,327,28,Outbound,4199504,4199438,Mattapan Station - South Busway,40,37,3
3,3/1/2014,342,28,Outbound,4199438,4200412,Ruggles Station - Lane 1,20,18,2
3,3/1/2014,344,28,Outbound,4199438,4200412,Malcolm X Blvd @ King St,20,18,2
3,3/1/2014,346,28,Outbound,4199438,4200412,Dudley Station,21,19,2
3,3/1/2014,347,28,Outbound,4199438,4200412,Warren St @ Dabney Pl,21,20,1
3,3/1/2014,349,28,Outbound,4199438,4200412,Warren St @ Townsend St,21,20,1
3,3/1/2014,350,28,Outbound,4199438,4200412,Warren St @ Crawford St,21,21,0
3,3/1/2014,352,28,Outbound,4199438,4200412,Blue Hill Ave opp Columbia Rd - Franklin Park Zoo,22,22,0
3,3/1/2014,354,28,Outbound,4199438,4200412,Blue Hill Ave @ Angell St,21,22,-1
3,3/1/2014,357,28,Outbound,4199438,4200412,Blue Hill Ave @ Morton St,22,22,0
3,3/1/2014,358,28,Outbound,4199438,4200412,Blue Hill Ave @ Wellington Hill St,21,22,-1
3,3/1/2014,364,28,Outbound,4199438,4200412,Mattapan Station - South Busway,22,22,0
4,3/1/2014,360,28,Outbound,4200412,4199506,Ruggles Station - Lane 1,3,15,-12
4,3/1/2014,362,28,Outbound,4200412,4199506,Malcolm X Blvd @ King St,14,15,-1
4,3/1/2014,365,28,Outbound,4200412,4199506,Dudley Station,13,15,-2
4,3/1/2014,367,28,Outbound,4200412,4199506,Warren St @ Dabney Pl,13,15,-2
4,3/1/2014,369,28,Outbound,4200412,4199506,Warren St @ Townsend St,14,15,-1
4,3/1/2014,371,28,Outbound,4200412,4199506,Warren St @ Crawford St,14,15,-1
4,3/1/2014,374,28,Outbound,4200412,4199506,Blue Hill Ave opp Columbia Rd - Franklin Park Zoo,13,15,-2
4,3/1/2014,376,28,Outbound,4200412,4199506,Blue Hill Ave @ Angell St,13,15,-2
4,3/1/2014,379,28,Outbound,4200412,4199506,Blue Hill Ave @ Morton St,14,15,-1
4,3/1/2014,380,28,Outbound,4200412,4199506,Blue Hill Ave @ Wellington Hill St,14,15,-1
4,3/1/2014,386,28,Outbound,4200412,4199506,Mattapan Station - South Busway,25,15,10
5,3/1/2014,375,28,Outbound,4199506,4199618,Ruggles Station - Lane 1,22,15,7
5,3/1/2014,377,28,Outbound,4199506,4199618,Malcolm X Blvd @ King St,14,15,-1
5,3/1/2014,380,28,Outbound,4199506,4199618,Dudley Station,15,15,0
5,3/1/2014,382,28,Outbound,4199506,4199618,Warren St @ Dabney Pl,16,15,1
5,3/1/2014,384,28,Outbound,4199506,4199618,Warren St @ Townsend St,15,15,0
5,3/1/2014,386,28,Outbound,4199506,4199618,Warren St @ Crawford St,15,15,0
5,3/1/2014,389,28,Outbound,4199506,4199618,Blue Hill Ave opp Columbia Rd - Franklin Park Zoo,17,15,2
5,3/1/2014,391,28,Outbound,4199506,4199618,Blue Hill Ave @ Angell St,17,15,2
5,3/1/2014,394,28,Outbound,4199506,4199618,Blue Hill Ave @ Morton St,15,15,0
5,3/1/2014,395,28,Outbound,4199506,4199618,Blue Hill Ave @ Wellington Hill St,15,15,0
