Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
1,3/1/2014,273,117,Inbound,4254079,4253498,Wonderland West Busway,28,37,-9
1,3/1/2014,275,117,Inbound,4254079,4253498,Beach St @ Upham St - Bell Circle,33,38,-5
1,3/1/2014,279,117,Inbound,4254079,4253498,Central Ave @ Broadway,34,36,-2
1,3/1/2014,285,117,Inbound,4254079,4253498,Washington Ave @ Broadway,36,36,0
1,3/1/2014,290,117,Inbound,4254079,4253498,Meridian St @ Saratoga St,36,37,-1
1,3/1/2014,293,117,Inbound,4254079,4253498,Maverick Station,37,39,-2
2,3/1/2014,310,117,Inbound,4253498,4254081,Wonderland West Busway,26,35,-9
2,3/1/2014,313,117,Inbound,4253498,4254081,Beach St @ Upham St - Bell Circle,35,35,0
2,3/1/2014,315,117,Inbound,4253498,4254081,Central Ave @ Broadway,35,35,0
2,3/1/2014,317,117,Inbound,4253498,4254081,Broadway @ Webster Ave,32,35,-3
2,3/1/2014,321,117,Inbound,4253498,4254081,Washington Ave @ Broadway,32,35,-3
2,3/1/2014,327,117,Inbound,4253498,4254081,Meridian St @ Saratoga St,35,36,-1
2,3/1/2014,332,117,Inbound,4253498,4254081,Maverick Station,34,36,-2
3,3/1/2014,345,117,Inbound,4254081,4254102,Wonderland West Busway,37,36,1
3,3/1/2014,348,117,Inbound,4254081,4254102,Beach St @ Upham St - Bell Circle,38,36,2
3,3/1/2014,350,117,Inbound,4254081,4254102,Central Ave @ Broadway,39,36,3
3,3/1/2014,352,117,Inbound,4254081,4254102,Broadway @ Webster Ave,41,36,5
3,3/1/2014,356,117,Inbound,4254081,4254102,Washington Ave @ Broadway,41,37,4
3,3/1/2014,363,117,Inbound,4254081,4254102,Meridian St @ Saratoga St,39,38,1
3,3/1/2014,368,117,Inbound,4254081,4254102,Maverick Station,39,38,1
4,3/1/2014,381,117,Inbound,4254102,4253502,Wonderland West Busway,42,42,0
4,3/1/2014,384,117,Inbound,4254102,4253502,Beach St @ Upham St - Bell Circle,40,42,-2
4,3/1/2014,386,117,Inbound,4254102,4253502,Central Ave @ Broadway,38,42,-4
4,3/1/2014,388,117,Inbound,4254102,4253502,Broadway @ Webster Ave,38,42,-4
4,3/1/2014,393,117,Inbound,4254102,4253502,Washington Ave @ Broadway,39,42,-3
4,3/1/2014,401,117,Inbound,4254102,4253502,Meridian St @ Saratoga St,40,42,-2
4,3/1/2014,406,117,Inbound,4254102,4253502,Maverick Station,41,42,-1
5,3/1/2014,423,117,Inbound,4253502,4254085,Wonderland West Busway,42,42,0
5,3/1/2014,426,117,Inbound,4253502,4254085,Beach St @ Upham St - Bell Circle,42,42,0
5,3/1/2014,428,117,Inbound,4253502,4254085,Central Ave @ Broadway,44,42,2
5,3/1/2014,430,117,Inbound,4253502,4254085,Broadway @ Webster Ave,45,42,3
5,3/1/2014,435,117,Inbound,4253502,4254085,Washington Ave @ Broadway,45,42,3
5,3/1/2014,443,117,Inbound,4253502,4254085,Meridian St @ Saratoga St,47,42,5
5,3/1/2014,448,117,Inbound,4253502,4254085,Maverick Station,46,42,4
6,3/1/2014,465,117,Inbound,4254085,4254106,Wonderland West Busway,56,42,14
6,3/1/2014,468,117,Inbound,4254085,4254106,Beach St @ Upham St - Bell Circle,44,42,2
6,3/1/2014,470,117,Inbound,4254085,4254106,Central Ave @ Broadway,44,43,1
6,3/1/2014,472,117,Inbound,4254085,4254106,Broadway @ Webster Ave,45,44,1
6,3/1/2014,477,117,Inbound,4254085,4254106,Washington Ave @ Broadway,47,44,3
6,3/1/2014,485,117,Inbound,4254085,4254106,Meridian St @ Saratoga St,46,44,2
