Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
33,3/1/2014,775,32,Outbound,4209881,4211425,Hyde Park Ave @ Wolcott Square,21,12,9
34,3/1/2014,768,32,Outbound,4211425,4209910,Forest Hills Station Lower Busway,17,12,5
34,3/1/2014,773,32,Outbound,4211425,4209910,Hyde Park Ave @ Cummins Hwy,14,12,2
34,3/1/2014,775,32,Outbound,4211425,4209910,807 Hyde Park Ave opp American Legion Hwy,14,12,2
34,3/1/2014,777,32,Outbound,4211425,4209910,Hyde Park Ave @ Greenwood Ave,14,12,2
34,3/1/2014,780,32,Outbound,4211425,4209910,Hyde Park Ave @ Grant Place,12,12,0
34,3/1/2014,787,32,Outbound,4211425,4209910,Hyde Park Ave @ Wolcott Square,10,12,-2
35,3/1/2014,780,32,Outbound,4209910,4211433,Forest Hills Station Lower Busway,20,12,8
35,3/1/2014,785,32,Outbound,4209910,4211433,Hyde Park Ave @ Cummins Hwy,22,12,10
35,3/1/2014,787,32,Outbound,4209910,4211433,807 Hyde Park Ave opp American Legion Hwy,24,12,12
35,3/1/2014,789,32,Outbound,4209910,4211433,Hyde Park Ave @ Greenwood Ave,23,12,11
35,3/1/2014,792,32,Outbound,4209910,4211433,Hyde Park Ave @ Grant Place,23,12,11
35,3/1/2014,799,32,Outbound,4209910,4211433,Hyde Park Ave @ Wolcott Square,24,12,12
36,3/1/2014,792,32,Outbound,4211433,4211441,Forest Hills Station Lower Busway,2,12,-10
36,3/1/2014,797,32,Outbound,4211433,4211441,Hyde Park Ave @ Cummins Hwy,-1,12,-13
36,3/1/2014,799,32,Outbound,4211433,4211441,807 Hyde Park Ave opp American Legion Hwy,-1,12,-13
36,3/1/2014,801,32,Outbound,4211433,4211441,Hyde Park Ave @ Greenwood Ave,0,12,-12
36,3/1/2014,804,32,Outbound,4211433,4211441,Hyde Park Ave @ Grant Place,-2,12,-14
36,3/1/2014,811,32,Outbound,4211433,4211441,Hyde Park Ave @ Wolcott Square,0,12,-12
37,3/1/2014,804,32,Outbound,4211441,4211427,Forest Hills Station Lower Busway,12,12,0
37,3/1/2014,809,32,Outbound,4211441,4211427,Hyde Park Ave @ Cummins Hwy,16,12,4
37,3/1/2014,811,32,Outbound,4211441,4211427,807 Hyde Park Ave opp American Legion Hwy,15,12,3
37,3/1/2014,813,32,Outbound,4211441,4211427,Hyde Park Ave @ Greenwood Ave,13,12,1
37,3/1/2014,816,32,Outbound,4211441,4211427,Hyde Park Ave @ Grant Place,14,12,2
37,3/1/2014,823,32,Outbound,4211441,4211427,Hyde Park Ave @ Wolcott Square,14,12,2
38,3/1/2014,816,32,Outbound,4211427,4209912,Forest Hills Station Lower Busway,6,12,-6
38,3/1/2014,821,32,Outbound,4211427,4209912,Hyde Park Ave @ Cummins Hwy,5,12,-7
38,3/1/2014,823,32,Outbound,4211427,4209912,807 Hyde Park Ave opp American Legion Hwy,4,12,-8
38,3/1/2014,825,32,Outbound,4211427,4209912,Hyde Park Ave @ Greenwood Ave,6,12,-6
38,3/1/2014,828,32,Outbound,4211427,4209912,Hyde Park Ave @ Grant Place,6,12,-6
38,3/1/2014,835,32,Outbound,4211427,4209912,Hyde Park Ave @ Wolcott Square,4,12,-8
39,3/1/2014,828,32,Outbound,4209912,4211435,Forest Hills Station Lower Busway,26,12,14
39,3/1/2014,833,32,Outbound,4209912,4211435,Hyde Park Ave @ Cummins Hwy,26,12,14
39,3/1/2014,835,32,Outbound,4209912,4211435,807 Hyde Park Ave opp American Legion Hwy,27,12,15
39,3/1/2014,837,32,Outbound,4209912,4211435,Hyde Park Ave @ Greenwood Ave,26,12,14
39,3/1/2014,840,32,Outbound,4209912,4211435,Hyde Park Ave @ Grant Place,28,12,16
40,3/1/2014,840,32,Outbound,4211435,4211443,Forest Hills Station Lower Busway,2,12,-10
40,3/1/2014,845,32,Outbound,4211435,4211443,Hyde Park Ave @ Cummins Hwy,0,12,-12
40,3/1/2014,847,32,Outbound,4211435,4211443,807 Hyde Park Ave opp American Legion Hwy,-1,12,-13
40,3/1/2014,849,32,Outbound,4211435,4211443,Hyde Park Ave @ Greenwood Ave,-1,12,-13
40,3/1/2014,852,32,Outbound,4211435,4211443,Hyde Park Ave @ Grant Place,-3,12,-15
41,3/1/2014,852,32,Outbound,4211443,4211429,Forest Hills Station Lower Busway,15,12,3
41,3/1/2014,857,32,Outbound,4211443,4211429,Hyde Park Ave @ Cummins Hwy,16,12,4
41,3/1/2014,859,32,Outbound,4211443,4211429,807 Hyde Park Ave opp American Legion Hwy,17,12,5
41,3/1/2014,861,32,Outbound,4211443,4211429,Hyde Park Ave @ Greenwood Ave,18,12,6
41,3/1/2014,864,32,Outbound,4211443,4211429,Hyde Park Ave @ Grant Place,18,12,6
41,3/1/2014,871,32,Outbound,4211443,4211429,Hyde Park Ave @ Wolcott Square,20,12,8
42,3/1/2014,864,32,Outbound,4211429,4209914,Forest Hills Station Lower Busway,1,12,-11
42,3/1/2014,869,32,Outbound,4211429,4209914,Hyde Park Ave @ Cummins Hwy,7,12,-5
42,3/1/2014,871,32,Outbound,4211429,4209914,807 Hyde Park Ave opp American Legion Hwy,7,12,-5
42,3/1/2014,873,32,Outbound,4211429,4209914,Hyde Park Ave @ Greenwood Ave,6,12,-6
42,3/1/2014,876,32,Outbound,4211429,4209914,Hyde Park Ave @ Grant Place,8,12,-4
42,3/1/2014,883,32,Outbound,4211429,4209914,Hyde Park Ave @ Wolcott Square,8,12,-4
43,3/1/2014,876,32,Outbound,4209914,4211195,Forest Hills Station Lower Busway,26,12,14
43,3/1/2014,881,32,Outbound,4209914,4211195,Hyde Park Ave @ Cummins Hwy,25,12,13
43,3/1/2014,883,32,Outbound,4209914,4211195,807 Hyde Park Ave opp American Legion Hwy,25,12,13
43,3/1/2014,885,32,Outbound,4209914,4211195,Hyde Park Ave @ Greenwood Ave,27,12,15
43,3/1/2014,888,32,Outbound,4209914,4211195,Hyde Park Ave @ Grant Place,27,12,15
43,3/1/2014,895,32,Outbound,4209914,4211195,Hyde Park Ave @ Wolcott Square,27,12,15
44,3/1/2014,888,32,Outbound,4211195,4211445,Forest Hills Station Lower Busway,2,12,-10
44,3/1/2014,893,32,Outbound,4211195,4211445,Hyde Park Ave @ Cummins Hwy,5,12,-7
44,3/1/2014,895,32,Outbound,4211195,4211445,807 Hyde Park Ave opp American Legion Hwy,4,12,-8
44,3/1/2014,897,32,Outbound,4211195,4211445,Hyde Park Ave @ Greenwood Ave,3,12,-9
44,3/1/2014,900,32,Outbound,4211195,4211445,Hyde Park Ave @ Grant Place,3,12,-9
