Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
1,2014-03-01,280,01,Outbound,4226029,4226288,Dudley Station,20,20,0
1,2014-03-01,281,01,Outbound,4226029,4226288,Washington St @ Melnea Cass Blvd,22,20,2
1,2014-03-01,283,01,Outbound,4226029,4226288,Massachusetts Ave @ Washington St,24,20,4
1,2014-03-01,285,01,Outbound,4226029,4226288,Massachusetts Ave @ Massachusetts Ave Station,25,20,5
1,2014-03-01,287,01,Outbound,4226029,4226288,Massachusetts Ave @ Newbury St,25,20,5
1,2014-03-01,290,01,Outbound,4226029,4226288,77 Massachusetts Ave,26,20,6
1,2014-03-01,293,01,Outbound,4226029,4226288,Massachusetts Ave @ Prospect St,26,20,6
1,2014-03-01,295,01,Outbound,4226029,4226288,Massachusetts Ave @ Trowbridge St,26,20,6
1,2014-03-01,296,01,Outbound,4226029,4226288,Massachusetts Ave @ Holyoke St,27,20,7
2,2014-03-01,300,01,Outbound,4226288,4225279,Dudley Station,20,20,0
2,2014-03-01,301,01,Outbound,4226288,4225279,Washington St @ Melnea Cass Blvd,19,20,-1
2,2014-03-01,303,01,Outbound,4226288,4225279,Massachusetts Ave @ Washington St,19,20,-1
2,2014-03-01,305,01,Outbound,4226288,4225279,Massachusetts Ave @ Massachusetts Ave Station,19,20,-1
2,2014-03-01,307,01,Outbound,4226288,4225279,Massachusetts Ave @ Newbury St,18,20,-2
2,2014-03-01,310,01,Outbound,4226288,4225279,77 Massachusetts Ave,18,20,-2
2,2014-03-01,313,01,Outbound,4226288,4225279,Massachusetts Ave @ Prospect St,17,20,-3
2,2014-03-01,315,01,Outbound,4226288,4225279,Massachusetts Ave @ Trowbridge St,17,20,-3
2,2014-03-01,316,01,Outbound,4226288,4225279,Massachusetts Ave @ Holyoke St,17,20,-3
3,2014-03-01,320,01,Outbound,4225279,4225236,Dudley Station,13,14,-1
3,2014-03-01,321,01,Outbound,4225279,4225236,Washington St @ Melnea Cass Blvd,14,14,0
3,2014-03-01,323,01,Outbound,4225279,4225236,Massachusetts Ave @ Washington St,12,14,-2
3,2014-03-01,325,01,Outbound,4225279,4225236,Massachusetts Ave @ Massachusetts Ave Station,11,14,-3
3,2014-03-01,327,01,Outbound,4225279,4225236,Massachusetts Ave @ Newbury St,12,14,-2
3,2014-03-01,330,01,Outbound,4225279,4225236,77 Massachusetts Ave,12,14,-2
3,2014-03-01,333,01,Outbound,4225279,4225236,Massachusetts Ave @ Prospect St,13,14,-1
3,2014-03-01,335,01,Outbound,4225279,4225236,Massachusetts Ave @ Trowbridge St,12,14,-2
