Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
1,3/1/2014,206,15,Inbound,4227419,4228650,Ashmont Station,42,30,12
1,3/1/2014,209,15,Inbound,4227419,4228650,Geneva Ave opp Vinson St,33,30,3
1,3/1/2014,211,15,Inbound,4227419,4228650,Bowdoin St @ Geneva Ave,32,29,3
1,3/1/2014,212,15,Inbound,4227419,4228650,Hancock St @ Bowdoin St,32,30,2
1,3/1/2014,214,15,Inbound,4227419,4228650,Columbia Rd @ Hancock St,32,29,3
1,3/1/2014,216,15,Inbound,4227419,4228650,Dudley St @ Magazine St,31,30,1
1,3/1/2014,219,15,Inbound,4227419,4228650,Dudley Station,32,29,3
2,3/1/2014,240,15,Inbound,4228650,4229660,Bowdoin St @ Geneva Ave,55,58,-3
2,3/1/2014,242,15,Inbound,4228650,4229660,Hancock St @ Bowdoin St,55,58,-3
2,3/1/2014,243,15,Inbound,4228650,4229660,Columbia Rd @ Hancock St,56,58,-2
2,3/1/2014,246,15,Inbound,4228650,4229660,Dudley St @ Magazine St,58,58,0
2,3/1/2014,248,15,Inbound,4228650,4229660,Dudley Station,59,59,0
3,3/1/2014,297,15,Inbound,4229660,4229662,Fields Corner Station @ Red Line,38,38,0
3,3/1/2014,298,15,Inbound,4229660,4229662,Bowdoin St @ Geneva Ave,39,39,0
3,3/1/2014,300,15,Inbound,4229660,4229662,Hancock St @ Bowdoin St,40,39,1
3,3/1/2014,301,15,Inbound,4229660,4229662,Columbia Rd @ Hancock St,39,41,-2
3,3/1/2014,304,15,Inbound,4229660,4229662,Dudley St @ Magazine St,39,42,-3
3,3/1/2014,307,15,Inbound,4229660,4229662,Dudley Station,39,43,-4
3,3/1/2014,308,15,Inbound,4229660,4229662,Malcolm X Blvd @ Tremont St,37,44,-7
3,3/1/2014,310,15,Inbound,4229660,4229662,Ruggles Sta - Upper Level,38,44,-6
4,3/1/2014,335,15,Inbound,4229662,4229749,Fields Corner Station @ Red Line,21,25,-4
4,3/1/2014,337,15,Inbound,4229662,4229749,Bowdoin St @ Geneva Ave,27,25,2
4,3/1/2014,339,15,Inbound,4229662,4229749,Hancock St @ Bowdoin St,27,25,2
4,3/1/2014,342,15,Inbound,4229662,4229749,Columbia Rd @ Hancock St,29,25,4
4,3/1/2014,346,15,Inbound,4229662,4229749,Dudley St @ Magazine St,31,25,6
4,3/1/2014,350,15,Inbound,4229662,4229749,Dudley Station,32,25,7
4,3/1/2014,352,15,Inbound,4229662,4229749,Malcolm X Blvd @ Tremont St,33,25,8
4,3/1/2014,354,15,Inbound,4229662,4229749,Ruggles Sta - Upper Level,33,25,8
5,3/1/2014,360,15,Inbound,4229749,4229829,Fields Corner Station @ Red Line,26,20,6
5,3/1/2014,362,15,Inbound,4229749,4229829,Bowdoin St @ Geneva Ave,19,20,-1
5,3/1/2014,364,15,Inbound,4229749,4229829,Hancock St @ Bowdoin St,19,20,-1
5,3/1/2014,367,15,Inbound,4229749,4229829,Columbia Rd @ Hancock St,18,20,-2
5,3/1/2014,371,15,Inbound,4229749,4229829,Dudley St @ Magazine St,16,20,-4
5,3/1/2014,375,15,Inbound,4229749,4229829,Dudley Station,15,20,-5
5,3/1/2014,377,15,Inbound,4229749,4229829,Malcolm X Blvd @ Tremont St,15,20,-5
5,3/1/2014,379,15,Inbound,4229749,4229829,Ruggles Sta - Upper Level,15,20,-5
6,3/1/2014,380,15,Inbound,4229829,4229664,Fields Corner Station @ Red Line,2,20,-18
6,3/1/2014,382,15,Inbound,4229829,4229664,Bowdoin St @ Geneva Ave,22,20,2
6,3/1/2014,384,15,Inbound,4229829,4229664,Hancock St @ Bowdoin St,23,20,3
6,3/1/2014,387,15,Inbound,4229829,4229664,Columbia Rd @ Hancock St,24,20,4
6,3/1/2014,391,15,Inbound,4229829,4229664,Dudley St @ Magazine St,26,20,6
6,3/1/2014,395,15,Inbound,4229829,4229664,Dudley Station,26,20,6
6,3/1/2014,397,15,Inbound,4229829,4229664,Malcolm X Blvd @ Tremont St,27,20,7
6,3/1/2014,399,15,Inbound,4229829,4229664,Ruggles Sta - Upper Level,28,20,8
7,3/1/2014,400,15,Inbound,4229664,4229751,Fields Corner Station @ Red Line,26,20,6
7,3/1/2014,402,15,Inbound,4229664,4229751,Bowdoin St @ Geneva Ave,18,20,-2
7,3/1/2014,404,15,Inbound,4229664,4229751,Hancock St @ Bowdoin St,17,20,-3
7,3/1/2014,407,15,Inbound,4229664,4229751,Columbia Rd @ Hancock St,16,20,-4
7,3/1/2014,411,15,Inbound,4229664,4229751,Dudley St @ Magazine St,15,20,-5
7,3/1/2014,415,15,Inbound,4229664,4229751,Dudley Station,14,20,-6
7,3/1/2014,417,15,Inbound,4229664,4229751,Malcolm X Blvd @ Tremont St,13,20,-7
7,3/1/2014,419,15,Inbound,4229664,4229751,Ruggles Sta - Upper Level,12,20,-8
8,3/1/2014,420,15,Inbound,4229751,4229831,Fields Corner Station @ Red Line,22,20,2
8,3/1/2014,422,15,Inbound,4229751,4229831,Bowdoin St @ Geneva Ave,21,20,1
8,3/1/2014,424,15,Inbound,4229751,4229831,Hancock St @ Bowdoin St,21,20,1
8,3/1/2014,427,15,Inbound,4229751,4229831,Columbia Rd @ Hancock St,21,20,1
8,3/1/2014,431,15,Inbound,4229751,4229831,Dudley St @ Magazine St,20,21,-1
8,3/1/2014,435,15,Inbound,4229751,4229831,Dudley Station,19,22,-3
8,3/1/2014,437,15,Inbound,4229751,4229831,Malcolm X Blvd @ Tremont St,19,22,-3
8,3/1/2014,439,15,Inbound,4229751,4229831,Ruggles Sta - Upper Level,19,23,-4
