Headway: {HeadwayId: long,ServiceDate: chararray,StartTimeInMin,RouteName: chararray,RouteDirectionName: chararray,Trip_1: int,Trip_2: int,StopName: bytearray,ActHeadway,ScheduledHeadway,HeadwayDifference
1,3/1/2014,280,66,Inbound,4237100,4237134,Harvard Sq @ Garden St - Dawes Island,33,32,1
1,3/1/2014,283,66,Inbound,4237100,4237134,N Harvard St @ Western Ave,36,32,4
1,3/1/2014,286,66,Inbound,4237100,4237134,Brighton Ave @ Cambridge St,37,32,5
1,3/1/2014,288,66,Inbound,4237100,4237134,Harvard Ave @ Commonwealth Ave,38,32,6
1,3/1/2014,290,66,Inbound,4237100,4237134,Harvard St @ Beacon St,40,32,8
1,3/1/2014,294,66,Inbound,4237100,4237134,Washington St @ Walnut,40,32,8
1,3/1/2014,297,66,Inbound,4237100,4237134,Huntington Ave opp Fenwood Rd,41,32,9
1,3/1/2014,300,66,Inbound,4237100,4237134,Tremont St @ Columbus Ave,42,32,10
1,3/1/2014,302,66,Inbound,4237100,4237134,Dudley Station,42,33,9
2,3/1/2014,312,66,Inbound,4237134,4237151,Harvard Sq @ Garden St - Dawes Island,20,30,-10
2,3/1/2014,315,66,Inbound,4237134,4237151,N Harvard St @ Western Ave,23,31,-8
2,3/1/2014,318,66,Inbound,4237134,4237151,Brighton Ave @ Cambridge St,24,31,-7
2,3/1/2014,320,66,Inbound,4237134,4237151,Harvard Ave @ Commonwealth Ave,24,32,-8
2,3/1/2014,322,66,Inbound,4237134,4237151,Harvard St @ Beacon St,24,32,-8
2,3/1/2014,326,66,Inbound,4237134,4237151,Washington St @ Walnut,24,31,-7
2,3/1/2014,329,66,Inbound,4237134,4237151,Huntington Ave opp Fenwood Rd,25,32,-7
2,3/1/2014,332,66,Inbound,4237134,4237151,Tremont St @ Columbus Ave,26,32,-6
2,3/1/2014,335,66,Inbound,4237134,4237151,Dudley Station,26,32,-6
3,3/1/2014,342,66,Inbound,4237151,4237102,Harvard Sq @ Garden St - Dawes Island,25,18,7
3,3/1/2014,346,66,Inbound,4237151,4237102,N Harvard St @ Western Ave,19,18,1
3,3/1/2014,349,66,Inbound,4237151,4237102,Brighton Ave @ Cambridge St,18,18,0
3,3/1/2014,352,66,Inbound,4237151,4237102,Harvard Ave @ Commonwealth Ave,20,18,2
3,3/1/2014,354,66,Inbound,4237151,4237102,Harvard St @ Beacon St,18,18,0
3,3/1/2014,357,66,Inbound,4237151,4237102,Washington St @ Walnut,18,18,0
3,3/1/2014,361,66,Inbound,4237151,4237102,Huntington Ave opp Fenwood Rd,18,18,0
3,3/1/2014,364,66,Inbound,4237151,4237102,Tremont St @ Columbus Ave,17,18,-1
3,3/1/2014,367,66,Inbound,4237151,4237102,Dudley Station,17,18,-1
4,3/1/2014,360,66,Inbound,4237102,4237105,Harvard Sq @ Garden St - Dawes Island,22,15,7
4,3/1/2014,364,66,Inbound,4237102,4237105,N Harvard St @ Western Ave,22,15,7
4,3/1/2014,367,66,Inbound,4237102,4237105,Brighton Ave @ Cambridge St,21,15,6
4,3/1/2014,370,66,Inbound,4237102,4237105,Harvard Ave @ Commonwealth Ave,20,15,5
4,3/1/2014,372,66,Inbound,4237102,4237105,Harvard St @ Beacon St,20,15,5
4,3/1/2014,375,66,Inbound,4237102,4237105,Washington St @ Walnut,21,15,6
4,3/1/2014,379,66,Inbound,4237102,4237105,Huntington Ave opp Fenwood Rd,20,15,5
4,3/1/2014,382,66,Inbound,4237102,4237105,Tremont St @ Columbus Ave,21,15,6
4,3/1/2014,385,66,Inbound,4237102,4237105,Dudley Station,20,15,5
5,3/1/2014,375,66,Inbound,4237105,4237117,Harvard Sq @ Garden St - Dawes Island,-5,15,-20
5,3/1/2014,379,66,Inbound,4237105,4237117,N Harvard St @ Western Ave,7,15,-8
5,3/1/2014,382,66,Inbound,4237105,4237117,Brighton Ave @ Cambridge St,8,15,-7
5,3/1/2014,385,66,Inbound,4237105,4237117,Harvard Ave @ Commonwealth Ave,8,15,-7
5,3/1/2014,387,66,Inbound,4237105,4237117,Harvard St @ Beacon St,8,15,-7
5,3/1/2014,390,66,Inbound,4237105,4237117,Washington St @ Walnut,8,15,-7
5,3/1/2014,394,66,Inbound,4237105,4237117,Huntington Ave opp Fenwood Rd,8,15,-7
5,3/1/2014,397,66,Inbound,4237105,4237117,Tremont St @ Columbus Ave,8,15,-7
5,3/1/2014,400,66,Inbound,4237105,4237117,Dudley Station,8,15,-7
6,3/1/2014,390,66,Inbound,4237117,4237127,Harvard Sq @ Garden St - Dawes Island,33,18,15
6,3/1/2014,394,66,Inbound,4237117,4237127,N Harvard St @ Western Ave,20,18,2
6,3/1/2014,397,66,Inbound,4237117,4237127,Brighton Ave @ Cambridge St,21,18,3
6,3/1/2014,400,66,Inbound,4237117,4237127,Harvard Ave @ Commonwealth Ave,20,18,2
6,3/1/2014,402,66,Inbound,4237117,4237127,Harvard St @ Beacon St,22,19,3
6,3/1/2014,405,66,Inbound,4237117,4237127,Washington St @ Walnut,22,21,1
6,3/1/2014,409,66,Inbound,4237117,4237127,Huntington Ave opp Fenwood Rd,22,20,2
6,3/1/2014,412,66,Inbound,4237117,4237127,Tremont St @ Columbus Ave,21,21,0
6,3/1/2014,415,66,Inbound,4237117,4237127,Dudley Station,35,20,15
7,3/1/2014,408,66,Inbound,4237127,4237136,Harvard Sq @ Garden St - Dawes Island,-7,18,-25
7,3/1/2014,412,66,Inbound,4237127,4237136,N Harvard St @ Western Ave,18,18,0
7,3/1/2014,415,66,Inbound,4237127,4237136,Brighton Ave @ Cambridge St,16,19,-3
7,3/1/2014,418,66,Inbound,4237127,4237136,Harvard Ave @ Commonwealth Ave,17,19,-2
7,3/1/2014,421,66,Inbound,4237127,4237136,Harvard St @ Beacon St,16,20,-4
7,3/1/2014,426,66,Inbound,4237127,4237136,Washington St @ Walnut,16,20,-4
7,3/1/2014,429,66,Inbound,4237127,4237136,Huntington Ave opp Fenwood Rd,16,20,-4
7,3/1/2014,433,66,Inbound,4237127,4237136,Tremont St @ Columbus Ave,18,20,-2
7,3/1/2014,435,66,Inbound,4237127,4237136,Dudley Station,5,20,-15
8,3/1/2014,426,66,Inbound,4237136,4237153,Harvard Sq @ Garden St - Dawes Island,30,13,17
8,3/1/2014,430,66,Inbound,4237136,4237153,N Harvard St @ Western Ave,12,13,-1
8,3/1/2014,434,66,Inbound,4237136,4237153,Brighton Ave @ Cambridge St,14,13,1
8,3/1/2014,437,66,Inbound,4237136,4237153,Harvard Ave @ Commonwealth Ave,14,13,1
8,3/1/2014,441,66,Inbound,4237136,4237153,Harvard St @ Beacon St,15,13,2
8,3/1/2014,446,66,Inbound,4237136,4237153,Washington St @ Walnut,16,13,3
