date	close
5:13	4
5:20	3
5:32	1
5:40	1
5:56	2
6:00	6
6:10	3
6:20	2
6:30	2
6:40	2
6:50	3
7:00	2
7:10	2
7:20	1
7:30	2
7:40	2
7:50	2
8:00	2
8:09	3
8:18	2
8:27	4
8:36	5
8:45	1
8:54	1
9:03	2
9:12	1
9:21	4
9:30	7
9:39	1
9:48	1
9:57	5
10:07	2
10:17	2
10:27	3
10:47	3
10:57	5
11:07	5
11:17	1
11:27	2
11:47	7
11:57	5
12:07	4
12:17	2
12:27	2
12:37	1
12:47	9
12:56	2
13:05	2
13:14	2
13:23	2
13:41	2
13:50	2
13:59	2
14:08	2
14:17	2
14:26	4
14:44	8
14:53	2
14:56	2
15:02	3
15:11	1
15:20	2
15:29	3
15:38	1
15:47	9
15:56	1
16:05	4
16:14	3
16:23	4
16:32	6
16:41	12
16:50	6
16:59	4
17:08	13
17:26	2
17:35	8
17:44	3
17:53	4
18:02	2
18:11	4
18:30	2
18:40	2
18:41	0
18:50	2
19:03	2
19:17	2
19:30	2
19:44	1
19:57	2
20:11	1
20:24	2
20:38	2
20:51	2
21:05	1
21:18	3
21:32	3
21:45	7
21:59	3
22:12	10
22:25	1
22:38	1
22:51	3
23:04	13
23:17	2
23:30	1
