date	close
5:30	30
5:45	26
6:00	29
6:15	28
6:30	33
6:45	27
7:00	23
7:15	27
7:30	32
7:45	27
8:00	25
8:12	26
8:24	34
8:36	28
8:48	35
9:00	32
9:11	35
9:22	30
9:33	31
9:44	27
9:55	31
10:05	32
10:15	25
10:25	35
10:35	41
10:45	40
10:55	46
11:05	34
11:15	43
11:25	39
11:35	41
11:45	35
11:55	40
12:05	46
12:15	41
12:25	38
12:35	40
12:45	41
12:55	37
13:05	35
13:15	34
13:25	38
13:35	38
13:45	39
13:55	36
14:05	44
14:15	38
14:25	40
14:35	39
14:45	36
14:55	37
15:05	32
15:15	44
15:25	38
15:35	29
15:45	38
15:55	36
16:11	29
16:15	38
16:25	37
16:35	41
16:45	35
16:55	32
17:06	45
17:17	30
17:28	39
17:39	38
17:50	41
18:01	44
18:12	40
18:23	41
18:34	38
18:45	40
18:56	37
19:07	38
19:18	40
19:29	38
19:40	47
19:51	43
20:03	44
20:14	47
20:26	47
20:37	30
20:49	32
21:02	36
21:15	30
21:28	26
21:41	34
21:54	32
22:07	29
22:20	32
22:33	29
22:46	33
22:59	36
23:12	26
23:25	30
23:37	21

