date	close
5:05	3
5:20	3
5:35	3
5:50	4
6:03	5
6:15	3
6:25	2
6:35	3
6:45	1
6:55	4
7:05	5
7:15	3
7:25	5
7:35	7
7:45	1
7:55	2
8:05	2
8:15	2
8:25	2
8:35	9
8:46	2
8:55	6
9:05	3
9:15	5
9:25	3
9:35	10
9:57	7
10:01	5
10:08	2
10:19	5
10:29	2
10:39	4
10:49	4
10:59	2
11:08	3
11:18	9
11:28	6
11:38	2
11:48	6
11:58	2
12:08	4
12:18	3
12:28	11
12:39	13
12:48	4
12:58	5
13:08	8
13:18	5
13:28	2
13:38	3
13:48	18
13:59	8
14:09	2
14:19	2
14:29	4
14:39	2
14:49	5
14:59	7
15:09	3
15:19	4
15:29	4
15:39	1
15:49	5
15:59	2
16:09	3
16:19	9
16:29	5
16:39	2
16:49	3
16:59	5
17:11	6
17:23	4
17:35	3
17:47	8
17:58	2
18:09	4
18:20	2
18:31	5
18:42	3
18:53	7
19:08	3
19:23	7
19:38	3
19:53	7
20:08	3
20:23	12
20:38	2
20:52	3
21:06	1
21:21	3
21:36	2
21:51	2
22:05	2
22:19	5
22:33	14
22:48	2
23:08	3
23:28	4
