date	close
05:30	2
05:45	2
06:00	2
06:15	2
06:30	2
06:45	2
07:00	1
07:15	2
07:30	2
07:45	1
08:00	2
08:12	2
08:24	4
08:36	1
08:48	3
09:00	4
09:11	2
09:22	1
09:33	5
09:44	2
09:55	7
10:05	7
10:15	2
10:25	3
10:35	3
10:45	14
10:55	4
11:05	1
11:15	2
11:25	2
11:35	3
11:45	1
11:55	3
12:05	17
12:15	5
12:25	2
12:35	4
12:45	3
12:55	3
13:05	9
13:15	4
13:25	22
13:35	11
13:45	2
13:55	2
14:05	4
14:15	6
14:25	7
14:35	4
14:45	17
14:55	9
15:05	2
15:15	2
15:25	3
15:35	5
15:45	3
15:55	4
16:11	23
16:15	13
16:25	5
16:35	4
16:45	1
16:55	2
17:06	5
17:17	3
17:28	15
17:39	4
17:50	2
18:01	3
18:12	2
18:23	3
18:34	5
18:45	3
18:56	2
19:07	4
19:18	1
19:29	3
19:40	4
19:51	3
20:03	3
20:14	3
20:26	3
20:37	1
20:49	2
21:02	3
21:15	1
21:28	1
21:41	3
21:54	1
22:07	4
22:20	1
22:33	3
22:46	3
22:59	4
23:12	1
23:25	2
23:37	3
