date	close
5:22	3
5:37	1
5:47	2
6:02	5
6:17	9
6:32	1
6:47	2
7:02	3
7:17	8
7:32	4
7:47	2
8:02	3
8:19	3
8:33	2
8:49	3
9:05	5
9:21	4
9:37	8
9:57	10
10:14	3
10:30	14
10:44	4
10:55	13
11:06	3
11:17	1
11:28	1
11:39	3
11:50	9
12:01	2
12:12	4
12:34	1
12:46	4
12:58	7
13:10	4
13:22	5
13:34	4
13:46	6
13:58	4
14:10	3
14:22	11
14:34	3
14:46	5
14:58	5
15:10	2
15:22	7
15:34	3
15:46	3
15:58	3
16:10	2
16:22	3
16:34	2
16:46	3
16:58	2
17:10	2
17:22	3
17:34	2
17:46	3
17:58	6
18:10	2
18:25	4
18:40	1
18:55	3
19:10	2
19:25	10
19:45	3
20:05	1
20:25	18
20:45	3
21:05	1
21:25	9
21:45	1
22:05	10
22:25	11
22:45	4
23:05	5
23:25	1
