date	close
5:31	20
5:41	14
5:45	2
5:56	2
6:05	3
6:15	3
6:25	4
6:35	3
6:45	4
6:55	3
7:05	3
7:15	2
7:25	2
7:35	3
7:45	4
8:00	3
8:10	2
8:20	2
8:30	5
8:39	1
8:48	3
8:57	3
9:06	6
9:15	1
9:24	1
9:33	6
9:42	2
9:51	2
10:00	6
10:09	5
10:18	2
10:27	4
10:37	2
10:47	1
10:57	10
11:17	9
11:27	3
11:37	6
11:47	1
11:57	1
12:17	14
12:27	7
12:28	8
12:37	5
12:47	2
12:57	3
13:17	4
13:26	4
13:35	3
13:44	3
13:53	2
14:02	3
14:20	3
14:29	2
14:38	4
14:47	2
14:56	3
15:05	2
15:14	2
15:23	6
15:32	2
15:41	2
15:50	3
15:59	6
16:08	6
16:17	11
16:26	5
16:35	3
16:44	8
17:02	3
17:11	7
17:20	5
17:29	1
17:38	12
17:56	3
18:05	3
18:14	2
18:24	2
18:35	3
18:46	3
18:57	2
19:08	3
19:19	2
19:30	2
19:43	1
19:57	3
20:10	2
20:24	1
20:37	2
20:51	1
21:04	2
21:18	2
21:31	2
21:45	2
21:58	3
22:12	3
22:25	5
22:38	15
22:51	4
23:04	2
23:17	2
