date	close
4:50	3
5:13	1
6:42	15
9:45	4
4:48	4
5:00	3
5:12	6
5:24	3
5:36	5
5:48	3
6:02	3
6:12	4
6:24	4
6:36	4
6:48	2
7:03	5
7:12	4
7:24	4
7:48	4
8:00	2
8:12	2
8:24	4
8:34	1
8:44	1
8:54	9
9:04	3
9:14	2
9:24	3
9:34	3
9:44	2
9:54	3
10:04	1
10:14	4
10:24	3
10:34	2
10:44	2
10:54	4
11:04	3
11:14	3
11:24	6
11:34	3
11:44	5
12:01	4
12:10	11
12:20	2
12:30	2
12:40	12
12:50	8
13:00	3
13:20	1
13:30	3
13:40	5
13:50	2
14:00	8
14:10	2
14:20	3
14:40	4
14:50	4
15:00	4
15:10	3
15:20	3
15:30	1
15:40	2
16:00	3
16:10	6
16:20	7
16:40	5
16:50	5
17:00	2
17:30	2
17:54	10
18:06	3
18:18	1
18:50	2
19:02	2
19:19	7
19:31	3
19:43	5
19:55	5
20:07	5
20:19	4
20:31	4
20:43	5
20:55	5
21:07	2
21:19	3
21:36	3
21:49	1
22:04	3
22:19	4
22:34	3
22:49	1
23:04	3
23:19	1
23:34	2
