date	close
5:25	1
5:39	3
5:53	2
6:07	2
6:21	1
6:35	4
6:49	8
7:03	1
7:17	1
7:33	1
7:49	4
8:05	2
8:21	1
8:37	3
8:53	3
9:09	4
9:41	4
9:50	15
9:57	14
10:13	8
10:29	7
10:45	2
11:01	5
11:15	8
11:29	11
11:41	1
11:52	3
12:03	1
12:14	2
12:25	13
12:37	2
12:49	4
13:01	12
13:13	3
13:25	3
13:37	2
13:49	3
14:01	2
14:13	1
14:25	8
14:37	6
14:49	2
15:01	8
15:13	1
15:25	5
15:37	2
15:49	3
16:01	3
16:13	3
16:25	2
16:37	2
16:49	2
17:01	2
17:13	5
17:25	2
17:42	4
17:55	4
18:10	1
18:25	4
18:40	1
18:55	6
19:10	1
19:25	6
19:40	1
19:55	14
20:15	1
20:35	1
21:03	10
21:15	1
21:35	4
21:55	11
22:15	2
22:35	7
22:55	2
23:15	5
23:35	2
