date	close
5:31	0
5:41	5
5:45	32
5:56	18
6:05	37
6:15	35
6:25	37
6:35	29
6:45	37
6:55	32
7:05	35
7:15	37
7:25	31
7:35	35
7:45	46
8:00	30
8:10	25
8:20	25
8:30	32
8:39	29
8:48	28
8:57	30
9:06	28
9:15	27
9:24	25
9:33	36
9:42	28
9:51	31
10:00	23
10:09	29
10:18	30
10:27	23
10:37	26
10:47	27
10:57	35
11:17	33
11:27	32
11:37	28
11:47	27
11:57	23
12:17	34
12:27	28
12:28	0
12:37	26
12:47	28
12:57	31
13:17	43
13:26	32
13:35	37
13:44	41
13:53	28
14:02	39
14:20	32
14:29	40
14:38	38
14:47	34
14:56	42
15:05	41
15:14	36
15:23	33
15:32	30
15:41	32
15:50	29
15:59	40
16:08	35
16:17	31
16:26	33
16:35	30
16:44	35
17:02	41
17:11	28
17:20	30
17:29	27
17:38	30
17:56	44
18:05	27
18:14	31
18:24	36
18:35	35
18:46	31
18:57	24
19:08	30
19:19	28
19:30	22
19:43	25
19:57	34
20:10	30
20:24	27
20:37	30
20:51	31
21:04	27
21:18	29
21:31	32
21:45	26
21:58	29
22:12	24
22:25	28
22:38	28
22:51	28
23:04	26
23:17	24
