date	close
04:40	3
05:10	2
05:25	2
05:40	2
05:55	5
06:10	3
06:25	2
06:40	3
06:55	4
07:10	3
07:25	1
07:40	1
07:54	1
08:08	7
08:22	5
08:36	5
08:50	4
09:04	3
09:18	16
09:32	12
09:46	3
10:00	8
10:12	9
10:29	13
10:32	12
10:42	10
10:52	2
11:02	6
11:12	3
11:22	2
11:32	2
11:42	10
11:52	9
12:02	5
12:12	3
12:22	8
12:32	2
12:42	5
12:52	3
13:02	16
13:12	6
13:22	6
13:32	4
13:42	8
13:52	2
14:02	5
14:12	2
14:22	17
14:32	7
14:42	5
14:52	2
15:02	9
15:12	11
15:24	3
15:36	3
15:48	3
16:00	2
16:12	5
16:24	12
16:36	6
16:48	9
17:00	2
17:12	1
17:24	13
17:36	5
17:48	12
18:00	6
18:12	3
18:24	1
18:36	3
18:48	12
19:00	17
19:12	5
19:24	6
19:36	1
19:48	6
20:00	10
20:15	1
20:32	4
20:49	2
21:06	7
21:23	2
21:40	1
22:00	2
22:23	4
22:40	2
23:00	3
23:20	9
23:40	1
