date	close
05:15	17
06:00	28
06:25	21
06:50	29
07:10	21
07:30	25
07:50	32
08:10	22
08:30	31
08:50	31
09:10	36
09:30	32
09:45	28
10:00	31
10:20	30
10:40	32
11:00	43
11:20	32
11:40	50
12:00	34
12:20	47
12:40	40
13:00	46
13:20	41
13:40	39
14:00	38
14:20	38
14:40	36
15:00	47
15:20	42
15:40	44
16:00	35
16:20	38
16:40	38
17:00	38
17:20	45
17:40	44
18:00	40
18:20	34
18:35	30
18:50	34
19:10	34
19:30	32
19:50	35
20:10	26
20:30	28
20:50	30
21:10	29
21:30	28
21:50	32
22:10	30
22:30	26
22:50	24
23:10	29
23:30	27
