date	close
5:33	3
5:48	4
6:03	2
6:18	3
6:33	3
6:45	1
6:57	2
7:08	2
7:18	5
7:28	3
7:38	2
7:48	3
7:58	3
8:08	8
8:28	2
8:38	2
8:48	4
8:58	3
9:08	11
9:18	7
9:29	4
9:41	2
9:53	2
10:05	2
10:16	1
10:27	3
10:38	7
10:49	3
11:00	2
11:11	7
11:21	2
11:31	2
11:41	4
11:51	2
12:01	6
12:11	3
12:21	2
12:31	6
12:43	10
12:51	3
13:01	4
13:11	17
13:21	10
13:31	2
13:41	3
13:51	8
14:01	4
14:11	2
14:21	1
14:31	9
14:41	7
14:51	2
15:01	6
15:11	2
15:21	6
15:31	3
15:41	11
15:51	2
16:01	4
16:11	2
16:21	4
16:31	6
16:41	3
16:51	9
17:01	7
17:11	5
17:22	2
17:33	4
17:44	2
17:55	6
18:06	3
18:17	6
18:28	2
18:39	2
18:50	2
19:02	2
19:17	7
19:32	1
19:47	4
20:02	4
20:17	4
20:32	5
20:47	2
21:02	1
21:16	5
21:29	3
21:42	3
21:57	3
22:12	3
22:26	2
22:41	4
22:56	4
23:10	4
23:25	2
